NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,207, 14,102 , 3686 , 36.86 
0,0, 4, 0,Col,207, 3,228 , 996 , 9.96 
0,0, 4, 0,Row,20, 8,105 , 2153 , 21.53 
0,0, 4, 0,Col,20, 5,59 , 1339 , 13.39 
1,0, 4, 0,Row,16, 10,14 , 2574 , 25.74 
1,0, 4, 0,Col,16, 9,110 , 2414 , 24.14 
2,0, 4, 0,Row,140, 11,11 , 2827 , 28.27 
2,0, 4, 0,Col,140, 10,116 , 2676 , 26.76 
3,0, 4, 0,Row,9, 6,44 , 1580 , 15.8 
3,0, 4, 0,Col,9, 5,155 , 1435 , 14.35 
4,0, 4, 0,Row,5, 6,44 , 1580 , 15.8 
4,0, 4, 0,Col,134, 5,134 , 1414 , 14.14 
5,0, 4, 0,Row,2, 7,42 , 1834 , 18.34 
5,0, 4, 0,Col,2, 6,152 , 1688 , 16.88 
6,0, 4, 0,Row,127, 6,52 , 1588 , 15.88 
6,0, 4, 0,Col,127, 5,133 , 1413 , 14.13 
7,0, 4, 0,Row,123, 6,73 , 1609 , 16.09 
7,0, 4, 0,Col,123, 5,182 , 1462 , 14.62 
8,0, 4, 0,Row,120, 8,24 , 2072 , 20.72 
8,0, 4, 0,Col,120, 7,129 , 1921 , 19.21 
9,0, 4, 0,Row,116, 5,187 , 1467 , 14.67 
9,0, 4, 0,Col,116, 5,55 , 1335 , 13.35 
10,0, 4, 0,Row,112, 9,13 , 2317 , 23.17 
10,0, 4, 0,Col,112, 8,125 , 2173 , 21.73 
11,0, 4, 0,Row,237, 6,212 , 1748 , 17.48 
11,0, 4, 0,Col,237, 6,92 , 1628 , 16.28 
12,0, 4, 0,Row,234, 12,112 , 3184 , 31.84 
12,0, 4, 0,Col,234, 11,226 , 3042 , 30.42 
13,0, 4, 0,Row,230, 8,39 , 2087 , 20.87 
13,0, 4, 0,Col,230, 7,142 , 1934 , 19.34 
14,0, 4, 0,Row,99, 2,199 , 711 , 7.11 
14,0, 4, 0,Col,99, 2,72 , 584 , 5.84 
15,0, 4, 0,Row,95, 6,83 , 1619 , 16.19 
15,0, 4, 0,Col,95, 5,190 , 1470 , 14.7 
16,0, 4, 0,Row,92, 4,102 , 1126 , 11.26 
16,0, 4, 0,Col,92, 5,213 , 1493 , 14.93 
17,0, 4, 0,Row,216, 5,86 , 1366 , 13.66 
17,0, 4, 0,Col,216, 4,202 , 1226 , 12.26 
18,0, 4, 0,Row,213, 7,23 , 1815 , 18.15 
18,0, 4, 0,Col,213, 6,135 , 1671 , 16.71 
19,0, 4, 0,Row,209, 6,254 , 1790 , 17.9 
19,0, 4, 0,Col,209, 6,112 , 1648 , 16.48 
20,0, 4, 0,Row,206, 6,224 , 1760 , 17.6 
20,0, 4, 0,Col,206, 6,64 , 1600 , 16.0 
21,0, 4, 0,Row,202, 7,111 , 1903 , 19.03 
21,0, 4, 0,Col,202, 6,206 , 1742 , 17.42 
22,0, 4, 0,Row,198, 9,129 , 2433 , 24.33 
22,0, 4, 0,Col,199, 8,227 , 2275 , 22.75 
23,0, 4, 0,Row,195, 6,106 , 1642 , 16.42 
23,0, 4, 0,Col,195, 5,223 , 1503 , 15.03 
24,0, 4, 0,Row,191, 5,170 , 1450 , 14.5 
24,0, 4, 0,Col,191, 5,12 , 1292 , 12.92 
25,0, 4, 0,Row,60, 7,142 , 1934 , 19.34 
25,0, 4, 0,Col,60, 7,18 , 1810 , 18.1 
26,0, 4, 0,Row,57, 6,76 , 1612 , 16.12 
26,0, 4, 0,Col,57, 5,193 , 1473 , 14.73 
27,0, 4, 0,Row,53, 6,54 , 1590 , 15.9 
27,0, 4, 0,Col,53, 5,157 , 1437 , 14.37 
28,0, 4, 0,Row,49, 6,220 , 1756 , 17.56 
28,0, 4, 0,Col,49, 6,45 , 1581 , 15.81 
29,0, 4, 0,Row,46, 7,42 , 1834 , 18.34 
29,0, 4, 0,Col,46, 6,141 , 1677 , 16.77 
30,0, 4, 0,Row,171, 5,244 , 1524 , 15.24 
30,0, 4, 0,Col,171, 5,104 , 1384 , 13.84 
31,0, 4, 0,Row,167, 6,172 , 1708 , 17.08 
31,0, 4, 0,Col,167, 6,21 , 1557 , 15.57 
32,0, 4, 0,Row,36, 6,71 , 1607 , 16.07 
32,0, 4, 0,Col,36, 5,173 , 1453 , 14.53 
33,0, 4, 0,Row,160, 10,162 , 2722 , 27.22 
33,0, 4, 0,Col,160, 9,248 , 2552 , 25.52 
34,0, 4, 0,Row,29, 3,224 , 992 , 9.92 
34,0, 4, 0,Col,29, 3,93 , 861 , 8.61 
35,0, 4, 0,Row,25, 6,63 , 1599 , 15.99 
35,0, 4, 0,Col,25, 5,175 , 1455 , 14.55 
36,0, 4, 0,Row,21, 5,125 , 1405 , 14.05 
36,0, 4, 0,Col,21, 4,229 , 1253 , 12.53 
37,0, 4, 0,Row,18, 7,244 , 2036 , 20.36 
37,0, 4, 0,Col,18, 7,68 , 1860 , 18.6 
38,0, 4, 0,Row,14, 5,242 , 1522 , 15.22 
38,0, 4, 0,Col,14, 5,92 , 1372 , 13.72 
39,0, 4, 0,Row,139, 8,253 , 2301 , 23.01 
39,0, 4, 0,Col,139, 8,116 , 2164 , 21.64 
40,0, 4, 0,Row,135, 7,78 , 1870 , 18.7 
40,0, 4, 0,Col,8, 6,205 , 1741 , 17.41 
41,0, 4, 0,Row,132, 6,144 , 1680 , 16.8 
41,0, 4, 0,Col,132, 5,239 , 1519 , 15.19 
42,0, 4, 0,Row,128, 7,133 , 1925 , 19.25 
42,0, 4, 0,Col,128, 6,231 , 1767 , 17.67 
43,0, 4, 0,Row,125, 8,214 , 2262 , 22.62 
43,0, 4, 0,Col,125, 8,61 , 2109 , 21.09 
44,0, 4, 0,Row,121, 9,218 , 2522 , 25.22 
44,0, 4, 0,Col,121, 9,70 , 2374 , 23.74 
45,0, 4, 0,Row,118, 4,233 , 1257 , 12.57 
45,0, 4, 0,Col,118, 4,85 , 1109 , 11.09 
46,0, 4, 0,Row,114, 9,29 , 2333 , 23.33 
46,0, 4, 0,Col,114, 8,116 , 2164 , 21.64 
47,0, 4, 0,Row,110, 9,100 , 2404 , 24.04 
47,0, 4, 0,Col,110, 8,192 , 2240 , 22.4 
48,0, 4, 0,Row,235, 6,41 , 1577 , 15.77 
48,0, 4, 0,Col,235, 5,159 , 1439 , 14.39 
49,0, 4, 0,Row,232, 8,41 , 2089 , 20.89 
49,0, 4, 0,Col,232, 7,136 , 1928 , 19.28 
50,0, 4, 0,Row,228, 7,189 , 1981 , 19.81 
50,0, 4, 0,Col,228, 7,40 , 1832 , 18.32 
51,0, 4, 0,Row,224, 10,36 , 2596 , 25.96 
51,0, 4, 0,Col,224, 9,143 , 2447 , 24.47 
52,0, 4, 0,Row,221, 6,223 , 1759 , 17.59 
52,0, 4, 0,Col,221, 6,59 , 1595 , 15.95 
53,0, 4, 0,Row,217, 8,29 , 2077 , 20.77 
53,0, 4, 0,Col,217, 7,154 , 1946 , 19.46 
54,0, 4, 0,Row,86, 5,74 , 1354 , 13.54 
54,0, 4, 0,Col,86, 4,200 , 1224 , 12.24 
55,0, 4, 0,Row,82, 8,215 , 2263 , 22.63 
55,0, 4, 0,Col,82, 8,68 , 2116 , 21.16 
