NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,80, 4,79 , 1103 , 11.03 
0,0, 4, 0,Col,80, 2,135 , 647 , 6.47 
0,0, 4, 0,Row,17, 8,13 , 2061 , 20.61 
0,0, 4, 0,Col,17, 4,247 , 1271 , 12.71 
1,0, 4, 0,Row,142, 4,232 , 1256 , 12.56 
1,0, 4, 0,Col,142, 4,99 , 1123 , 11.23 
2,0, 4, 0,Row,139, 4,180 , 1204 , 12.04 
2,0, 4, 0,Col,139, 4,70 , 1094 , 10.94 
3,0, 4, 0,Row,135, 8,150 , 2198 , 21.98 
3,0, 4, 0,Col,135, 7,254 , 2046 , 20.46 
4,0, 4, 0,Row,133, 5,223 , 1503 , 15.03 
4,0, 4, 0,Col,133, 5,112 , 1392 , 13.92 
5,0, 4, 0,Row,130, 5,234 , 1514 , 15.14 
5,0, 4, 0,Col,130, 5,125 , 1405 , 14.05 
6,0, 4, 0,Row,127, 5,193 , 1473 , 14.73 
6,0, 4, 0,Col,127, 5,76 , 1356 , 13.56 
7,0, 4, 0,Row,124, 7,131 , 1923 , 19.23 
7,0, 4, 0,Col,125, 7,24 , 1816 , 18.16 
8,0, 4, 0,Row,122, 6,133 , 1669 , 16.69 
8,0, 4, 0,Col,122, 6,18 , 1554 , 15.54 
9,0, 4, 0,Row,119, 6,71 , 1607 , 16.07 
9,0, 4, 0,Col,119, 5,211 , 1491 , 14.91 
10,0, 4, 0,Row,116, 5,239 , 1519 , 15.19 
10,0, 4, 0,Col,116, 5,137 , 1417 , 14.17 
11,0, 4, 0,Row,114, 5,81 , 1361 , 13.61 
11,0, 4, 0,Col,114, 4,213 , 1237 , 12.37 
12,0, 4, 0,Row,111, 5,144 , 1424 , 14.24 
12,0, 4, 0,Col,111, 5,27 , 1307 , 13.07 
13,0, 4, 0,Row,108, 5,165 , 1445 , 14.45 
13,0, 4, 0,Col,108, 5,37 , 1317 , 13.17 
14,0, 4, 0,Row,233, 3,114 , 882 , 8.82 
14,0, 4, 0,Col,233, 2,252 , 764 , 7.64 
15,0, 4, 0,Row,230, 6,6 , 1542 , 15.42 
15,0, 4, 0,Col,230, 5,157 , 1437 , 14.37 
16,0, 4, 0,Row,228, 3,208 , 976 , 9.76 
16,0, 4, 0,Col,228, 3,77 , 845 , 8.45 
17,0, 4, 0,Row,225, 8,105 , 2153 , 21.53 
17,0, 4, 0,Col,225, 7,227 , 2019 , 20.19 
18,0, 4, 0,Row,222, 4,164 , 1188 , 11.88 
18,0, 4, 0,Col,222, 4,53 , 1077 , 10.77 
19,0, 4, 0,Row,220, 6,19 , 1555 , 15.55 
19,0, 4, 0,Col,220, 5,160 , 1440 , 14.4 
20,0, 4, 0,Row,88, 4,169 , 1193 , 11.93 
20,0, 4, 0,Col,88, 4,28 , 1052 , 10.52 
21,0, 4, 0,Row,86, 6,24 , 1560 , 15.6 
21,0, 4, 0,Col,86, 5,184 , 1464 , 14.64 
22,0, 4, 0,Row,83, 6,58 , 1594 , 15.94 
22,0, 4, 0,Col,83, 5,199 , 1479 , 14.79 
23,0, 4, 0,Row,79, 6,237 , 1773 , 17.73 
23,0, 4, 0,Col,79, 6,82 , 1618 , 16.18 
24,0, 4, 0,Row,204, 6,33 , 1569 , 15.69 
24,0, 4, 0,Col,204, 5,178 , 1458 , 14.58 
25,0, 4, 0,Row,202, 6,60 , 1596 , 15.96 
25,0, 4, 0,Col,202, 5,196 , 1476 , 14.76 
26,0, 4, 0,Row,199, 6,19 , 1555 , 15.55 
26,0, 4, 0,Col,199, 5,159 , 1439 , 14.39 
27,0, 4, 0,Row,196, 6,131 , 1667 , 16.67 
27,0, 4, 0,Col,196, 6,24 , 1560 , 15.6 
28,0, 4, 0,Row,194, 8,114 , 2162 , 21.62 
28,0, 4, 0,Col,194, 7,252 , 2044 , 20.44 
29,0, 4, 0,Row,191, 5,65 , 1345 , 13.45 
29,0, 4, 0,Col,191, 4,196 , 1220 , 12.2 
30,0, 4, 0,Row,188, 9,4 , 2308 , 23.08 
30,0, 4, 0,Col,188, 8,142 , 2190 , 21.9 
31,0, 4, 0,Row,185, 5,78 , 1358 , 13.58 
31,0, 4, 0,Col,185, 4,239 , 1263 , 12.63 
32,0, 4, 0,Row,183, 4,75 , 1099 , 10.99 
