NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,158, 7,172 , 1964 , 19.64 
0,0, 4, 0,Col,158, 13,227 , 3555 , 35.55 
0,0, 4, 0,Row,73, 8,3 , 2051 , 20.51 
0,0, 4, 0,Col,73, 4,198 , 1222 , 12.22 
1,0, 4, 0,Row,69, 4,242 , 1266 , 12.66 
1,0, 4, 0,Col,69, 4,77 , 1101 , 11.01 
2,0, 4, 0,Row,66, 6,54 , 1590 , 15.9 
2,0, 4, 0,Col,66, 5,181 , 1461 , 14.61 
3,0, 4, 0,Row,64, 7,182 , 1974 , 19.74 
3,0, 4, 0,Col,64, 7,75 , 1867 , 18.67 
4,0, 4, 0,Row,189, 6,215 , 1751 , 17.51 
4,0, 4, 0,Col,189, 6,90 , 1626 , 16.26 
5,0, 4, 0,Row,186, 3,114 , 882 , 8.82 
5,0, 4, 0,Col,186, 2,247 , 759 , 7.59 
6,0, 4, 0,Row,183, 6,29 , 1565 , 15.65 
6,0, 4, 0,Col,183, 5,151 , 1431 , 14.31 
7,0, 4, 0,Row,181, 4,36 , 1060 , 10.6 
7,0, 4, 0,Col,181, 3,164 , 932 , 9.32 
8,0, 4, 0,Row,178, 4,27 , 1051 , 10.51 
8,0, 4, 0,Col,178, 3,166 , 934 , 9.34 
9,0, 4, 0,Row,174, 8,231 , 2279 , 22.79 
9,0, 4, 0,Col,174, 8,77 , 2125 , 21.25 
10,0, 4, 0,Row,172, 6,184 , 1720 , 17.2 
10,0, 4, 0,Col,172, 6,56 , 1592 , 15.92 
11,0, 4, 0,Row,169, 8,9 , 2057 , 20.57 
11,0, 4, 0,Col,169, 7,140 , 1932 , 19.32 
12,0, 4, 0,Row,166, 5,149 , 1429 , 14.29 
12,0, 4, 0,Col,166, 5,41 , 1321 , 13.21 
13,0, 4, 0,Row,163, 7,183 , 1975 , 19.75 
13,0, 4, 0,Col,163, 7,60 , 1852 , 18.52 
14,0, 4, 0,Row,161, 4,208 , 1232 , 12.32 
14,0, 4, 0,Col,161, 4,100 , 1124 , 11.24 
15,0, 4, 0,Row,158, 7,61 , 1853 , 18.53 
15,0, 4, 0,Col,158, 6,196 , 1732 , 17.32 
