NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,178, 7,42 , 1834 , 18.34 
0,0, 4, 0,Col,178, 13,85 , 3413 , 34.13 
0,0, 4, 0,Row,49, 2,14 , 526 , 5.26 
0,0, 4, 0,Col,49, 14,236 , 3820 , 38.2 
1,0, 4, 0,Row,174, 6,70 , 1606 , 16.06 
1,0, 4, 0,Col,174, 5,190 , 1470 , 14.7 
2,0, 4, 0,Row,171, 6,3 , 1539 , 15.39 
2,0, 4, 0,Col,171, 5,133 , 1413 , 14.13 
3,0, 4, 0,Row,169, 5,196 , 1476 , 14.76 
3,0, 4, 0,Col,169, 5,74 , 1354 , 13.54 
4,0, 4, 0,Row,166, 5,138 , 1418 , 14.18 
4,0, 4, 0,Col,166, 5,32 , 1312 , 13.12 
5,0, 4, 0,Row,163, 6,135 , 1671 , 16.71 
5,0, 4, 0,Col,163, 6,13 , 1549 , 15.49 
6,0, 4, 0,Row,161, 6,10 , 1546 , 15.46 
6,0, 4, 0,Col,161, 5,137 , 1417 , 14.17 
7,0, 4, 0,Row,158, 4,148 , 1172 , 11.72 
7,0, 4, 0,Col,158, 4,30 , 1054 , 10.54 
8,0, 4, 0,Row,155, 3,76 , 844 , 8.44 
8,0, 4, 0,Col,155, 2,219 , 731 , 7.31 
9,0, 4, 0,Row,24, 7,138 , 1930 , 19.3 
9,0, 4, 0,Col,24, 7,10 , 1802 , 18.02 
10,0, 4, 0,Row,21, 5,160 , 1440 , 14.4 
10,0, 4, 0,Col,21, 5,33 , 1313 , 13.13 
11,0, 4, 0,Row,19, 6,163 , 1699 , 16.99 
11,0, 4, 0,Col,19, 6,68 , 1604 , 16.04 
12,0, 4, 0,Row,16, 7,165 , 1957 , 19.57 
12,0, 4, 0,Col,16, 7,55 , 1847 , 18.47 
13,0, 4, 0,Row,13, 7,44 , 1836 , 18.36 
13,0, 4, 0,Col,13, 6,183 , 1719 , 17.19 
14,0, 4, 0,Row,11, 5,249 , 1529 , 15.29 
14,0, 4, 0,Col,11, 5,135 , 1415 , 14.15 
15,0, 4, 0,Row,135, 4,179 , 1203 , 12.03 
15,0, 4, 0,Col,135, 4,56 , 1080 , 10.8 
16,0, 4, 0,Row,133, 4,76 , 1100 , 11.0 
16,0, 4, 0,Col,133, 3,187 , 955 , 9.55 
17,0, 4, 0,Row,130, 1,254 , 510 , 5.1 
17,0, 4, 0,Col,130, 1,137 , 393 , 3.93 
18,0, 4, 0,Row,127, 5,164 , 1444 , 14.44 
18,0, 4, 0,Col,127, 5,38 , 1318 , 13.18 
19,0, 4, 0,Row,252, 6,144 , 1680 , 16.8 
19,0, 4, 0,Col,252, 6,9 , 1545 , 15.45 
20,0, 4, 0,Row,249, 10,234 , 2794 , 27.94 
20,0, 4, 0,Col,249, 10,117 , 2677 , 26.77 
21,0, 4, 0,Row,247, 8,15 , 2063 , 20.63 
21,0, 4, 0,Col,247, 7,168 , 1960 , 19.6 
22,0, 4, 0,Row,116, 10,16 , 2576 , 25.76 
22,0, 4, 0,Col,116, 9,134 , 2438 , 24.38 
23,0, 4, 0,Row,113, 4,124 , 1148 , 11.48 
23,0, 4, 0,Col,113, 4,19 , 1043 , 10.43 
24,0, 4, 0,Row,110, 5,245 , 1525 , 15.25 
24,0, 4, 0,Col,110, 5,137 , 1417 , 14.17 
25,0, 4, 0,Row,108, 6,66 , 1602 , 16.02 
25,0, 4, 0,Col,108, 5,221 , 1501 , 15.01 
26,0, 4, 0,Row,105, 4,1 , 1025 , 10.25 
26,0, 4, 0,Col,105, 3,158 , 926 , 9.26 
27,0, 4, 0,Row,230, 7,222 , 2014 , 20.14 
27,0, 4, 0,Col,230, 7,76 , 1868 , 18.68 
28,0, 4, 0,Row,227, 4,45 , 1069 , 10.69 
28,0, 4, 0,Col,227, 3,187 , 955 , 9.55 
29,0, 4, 0,Row,96, 6,200 , 1736 , 17.36 
29,0, 4, 0,Col,96, 6,79 , 1615 , 16.15 
30,0, 4, 0,Row,93, 4,218 , 1242 , 12.42 
30,0, 4, 0,Col,93, 4,93 , 1117 , 11.17 
31,0, 4, 0,Row,90, 5,136 , 1416 , 14.16 
31,0, 4, 0,Col,90, 5,9 , 1289 , 12.89 
32,0, 4, 0,Row,88, 7,234 , 2026 , 20.26 
32,0, 4, 0,Col,88, 7,108 , 1900 , 19.0 
33,0, 4, 0,Row,85, 3,114 , 882 , 8.82 
33,0, 4, 0,Col,85, 2,242 , 754 , 7.54 
34,0, 4, 0,Row,82, 4,210 , 1234 , 12.34 
34,0, 4, 0,Col,82, 4,73 , 1097 , 10.97 
35,0, 4, 0,Row,80, 5,214 , 1494 , 14.94 
35,0, 4, 0,Col,80, 5,107 , 1387 , 13.87 
35,0, 4, 0,Row,207, 0,241 , 241 , 2.41 
35,0, 4, 0,Col,207, 0,228 , 228 , 2.28 
36,0, 4, 0,Row,204, 7,152 , 1944 , 19.44 
36,0, 4, 0,Col,204, 7,50 , 1842 , 18.42 
37,0, 4, 0,Row,73, 6,119 , 1655 , 16.55 
37,0, 4, 0,Col,73, 5,240 , 1520 , 15.2 
38,0, 4, 0,Row,198, 7,240 , 2032 , 20.32 
38,0, 4, 0,Col,198, 7,103 , 1895 , 18.95 
39,0, 4, 0,Row,195, 4,89 , 1113 , 11.13 
39,0, 4, 0,Col,195, 3,218 , 986 , 9.86 
40,0, 4, 0,Row,193, 6,39 , 1575 , 15.75 
40,0, 4, 0,Col,193, 5,173 , 1453 , 14.53 
41,0, 4, 0,Row,190, 5,36 , 1316 , 13.16 
41,0, 4, 0,Col,190, 4,186 , 1210 , 12.1 
42,0, 4, 0,Row,187, 3,65 , 833 , 8.33 
42,0, 4, 0,Col,187, 2,214 , 726 , 7.26 
43,0, 4, 0,Row,56, 8,82 , 2130 , 21.3 
43,0, 4, 0,Col,56, 7,212 , 2004 , 20.04 
44,0, 4, 0,Row,54, 3,178 , 946 , 9.46 
44,0, 4, 0,Col,54, 3,49 , 817 , 8.17 
45,0, 4, 0,Row,51, 5,201 , 1481 , 14.81 
45,0, 4, 0,Col,51, 5,94 , 1374 , 13.74 
46,0, 4, 0,Row,176, 7,181 , 1973 , 19.73 
46,0, 4, 0,Col,176, 7,37 , 1829 , 18.29 
47,0, 4, 0,Row,173, 4,33 , 1057 , 10.57 
47,0, 4, 0,Col,173, 3,171 , 939 , 9.39 
48,0, 4, 0,Row,170, 4,124 , 1148 , 11.48 
48,0, 4, 0,Col,170, 4,14 , 1038 , 10.38 
49,0, 4, 0,Row,39, 3,151 , 919 , 9.19 
49,0, 4, 0,Col,39, 3,33 , 801 , 8.01 
50,0, 4, 0,Row,164, 8,76 , 2124 , 21.24 
50,0, 4, 0,Col,164, 7,215 , 2007 , 20.07 
51,0, 4, 0,Row,161, 5,199 , 1479 , 14.79 
51,0, 4, 0,Col,161, 5,79 , 1359 , 13.59 
52,0, 4, 0,Row,30, 9,15 , 2319 , 23.19 
52,0, 4, 0,Col,30, 8,122 , 2170 , 21.7 
53,0, 4, 0,Row,27, 4,205 , 1229 , 12.29 
53,0, 4, 0,Col,27, 4,78 , 1102 , 11.02 
54,0, 4, 0,Row,25, 11,122 , 2938 , 29.38 
54,0, 4, 0,Col,25, 10,233 , 2793 , 27.93 
55,0, 4, 0,Row,22, 7,212 , 2004 , 20.04 
55,0, 4, 0,Col,22, 7,89 , 1881 , 18.81 
56,0, 4, 0,Row,147, 9,159 , 2463 , 24.63 
56,0, 4, 0,Col,147, 9,19 , 2323 , 23.23 
57,0, 4, 0,Row,144, 4,225 , 1249 , 12.49 
57,0, 4, 0,Col,144, 4,115 , 1139 , 11.39 
58,0, 4, 0,Row,141, 6,162 , 1698 , 16.98 
58,0, 4, 0,Col,141, 6,48 , 1584 , 15.84 
59,0, 4, 0,Row,139, 6,24 , 1560 , 15.6 
59,0, 4, 0,Col,139, 5,137 , 1417 , 14.17 
60,0, 4, 0,Row,8, 9,129 , 2433 , 24.33 
60,0, 4, 0,Col,8, 8,224 , 2272 , 22.72 
61,0, 4, 0,Row,5, 6,193 , 1729 , 17.29 
61,0, 4, 0,Col,5, 6,90 , 1626 , 16.26 
62,0, 4, 0,Row,2, 4,182 , 1206 , 12.06 
62,0, 4, 0,Col,2, 4,72 , 1096 , 10.96 
63,0, 4, 0,Row,0, 5,222 , 1502 , 15.02 
63,0, 4, 0,Col,0, 5,100 , 1380 , 13.8 
64,0, 4, 0,Row,253, 7,21 , 1813 , 18.13 
64,0, 4, 0,Col,253, 6,154 , 1690 , 16.9 
65,0, 4, 0,Row,250, 7,178 , 1970 , 19.7 
65,0, 4, 0,Col,250, 7,57 , 1849 , 18.49 
66,0, 4, 0,Row,119, 6,75 , 1611 , 16.11 
66,0, 4, 0,Col,119, 5,194 , 1474 , 14.74 
67,0, 4, 0,Row,116, 8,73 , 2121 , 21.21 
67,0, 4, 0,Col,116, 7,228 , 2020 , 20.2 
68,0, 4, 0,Row,241, 4,226 , 1250 , 12.5 
68,0, 4, 0,Col,241, 4,90 , 1114 , 11.14 
69,0, 4, 0,Row,238, 7,45 , 1837 , 18.37 
69,0, 4, 0,Col,238, 6,178 , 1714 , 17.14 
70,0, 4, 0,Row,236, 5,86 , 1366 , 13.66 
70,0, 4, 0,Col,236, 4,224 , 1248 , 12.48 
71,0, 4, 0,Row,233, 4,252 , 1276 , 12.76 
71,0, 4, 0,Col,233, 4,133 , 1157 , 11.57 
72,0, 4, 0,Row,230, 5,134 , 1414 , 14.14 
72,0, 4, 0,Col,230, 5,14 , 1294 , 12.94 
73,0, 4, 0,Row,228, 3,119 , 887 , 8.87 
73,0, 4, 0,Col,228, 3,5 , 773 , 7.73 
74,0, 4, 0,Row,225, 7,94 , 1886 , 18.86 
74,0, 4, 0,Col,225, 6,246 , 1782 , 17.82 
75,0, 4, 0,Row,222, 7,148 , 1940 , 19.4 
75,0, 4, 0,Col,222, 7,43 , 1835 , 18.35 
76,0, 4, 0,Row,220, 10,16 , 2576 , 25.76 
76,0, 4, 0,Col,220, 9,165 , 2469 , 24.69 
77,0, 4, 0,Row,217, 1,107 , 363 , 3.63 
77,0, 4, 0,Col,217, 0,251 , 251 , 2.51 
78,0, 4, 0,Row,214, 5,138 , 1418 , 14.18 
78,0, 4, 0,Col,214, 5,25 , 1305 , 13.05 
79,0, 4, 0,Row,211, 6,233 , 1769 , 17.69 
79,0, 4, 0,Col,211, 6,117 , 1653 , 16.53 
80,0, 4, 0,Row,80, 8,129 , 2177 , 21.77 
80,0, 4, 0,Col,80, 8,9 , 2057 , 20.57 
81,0, 4, 0,Row,78, 3,114 , 882 , 8.82 
81,0, 4, 0,Col,78, 2,248 , 760 , 7.6 
82,0, 4, 0,Row,75, 7,61 , 1853 , 18.53 
82,0, 4, 0,Col,75, 6,212 , 1748 , 17.48 
83,0, 4, 0,Row,72, 7,120 , 1912 , 19.12 
83,0, 4, 0,Col,72, 6,246 , 1782 , 17.82 
84,0, 4, 0,Row,69, 5,86 , 1366 , 13.66 
84,0, 4, 0,Col,69, 4,214 , 1238 , 12.38 
85,0, 4, 0,Row,194, 9,164 , 2468 , 24.68 
85,0, 4, 0,Col,194, 9,22 , 2326 , 23.26 
86,0, 4, 0,Row,192, 5,202 , 1482 , 14.82 
86,0, 4, 0,Col,192, 5,95 , 1375 , 13.75 
87,0, 4, 0,Row,189, 4,171 , 1195 , 11.95 
87,0, 4, 0,Col,189, 4,48 , 1072 , 10.72 
88,0, 4, 0,Row,186, 6,53 , 1589 , 15.89 
88,0, 4, 0,Col,186, 5,200 , 1480 , 14.8 
89,0, 4, 0,Row,184, 7,124 , 1916 , 19.16 
89,0, 4, 0,Col,184, 7,16 , 1808 , 18.08 
90,0, 4, 0,Row,181, 7,31 , 1823 , 18.23 
90,0, 4, 0,Col,181, 6,173 , 1709 , 17.09 
91,0, 4, 0,Row,178, 6,202 , 1738 , 17.38 
91,0, 4, 0,Col,178, 6,88 , 1624 , 16.24 
91,0, 4, 0,Row,50, 15,160 , 4000 , 40.0 
91,0, 4, 0,Col,50, 15,140 , 3980 , 39.8 
92,0, 4, 0,Row,47, 5,181 , 1461 , 14.61 
92,0, 4, 0,Col,47, 5,64 , 1344 , 13.44 
93,0, 4, 0,Row,172, 6,24 , 1560 , 15.6 
93,0, 4, 0,Col,172, 5,146 , 1426 , 14.26 
94,0, 4, 0,Row,41, 9,178 , 2482 , 24.82 
94,0, 4, 0,Col,41, 9,58 , 2362 , 23.62 
95,0, 4, 0,Row,38, 5,206 , 1486 , 14.86 
95,0, 4, 0,Col,38, 5,88 , 1368 , 13.68 
96,0, 4, 0,Row,35, 6,123 , 1659 , 16.59 
96,0, 4, 0,Col,35, 6,13 , 1549 , 15.49 
97,0, 4, 0,Row,33, 5,49 , 1329 , 13.29 
97,0, 4, 0,Col,33, 4,184 , 1208 , 12.08 
98,0, 4, 0,Row,157, 6,54 , 1590 , 15.9 
98,0, 4, 0,Col,157, 5,180 , 1460 , 14.6 
99,0, 4, 0,Row,155, 7,3 , 1795 , 17.95 
99,0, 4, 0,Col,155, 6,124 , 1660 , 16.6 
100,0, 4, 0,Row,152, 7,13 , 1805 , 18.05 
100,0, 4, 0,Col,152, 6,164 , 1700 , 17.0 
101,0, 4, 0,Row,149, 4,184 , 1208 , 12.08 
101,0, 4, 0,Col,149, 4,70 , 1094 , 10.94 
102,0, 4, 0,Row,147, 5,24 , 1304 , 13.04 
102,0, 4, 0,Col,147, 4,152 , 1176 , 11.76 
103,0, 4, 0,Row,144, 8,17 , 2065 , 20.65 
103,0, 4, 0,Col,144, 7,139 , 1931 , 19.31 
104,0, 4, 0,Row,141, 7,50 , 1842 , 18.42 
104,0, 4, 0,Col,141, 6,178 , 1714 , 17.14 
105,0, 4, 0,Row,139, 8,215 , 2263 , 22.63 
105,0, 4, 0,Col,139, 8,116 , 2164 , 21.64 
106,0, 4, 0,Row,136, 6,233 , 1769 , 17.69 
106,0, 4, 0,Col,136, 6,127 , 1663 , 16.63 
107,0, 4, 0,Row,133, 4,161 , 1185 , 11.85 
107,0, 4, 0,Col,133, 4,46 , 1070 , 10.7 
108,0, 4, 0,Row,130, 8,243 , 2291 , 22.91 
108,0, 4, 0,Col,130, 8,144 , 2192 , 21.92 
109,0, 4, 0,Row,128, 3,185 , 953 , 9.53 
109,0, 4, 0,Col,128, 3,72 , 840 , 8.4 
110,0, 4, 0,Row,125, 4,86 , 1110 , 11.1 
110,0, 4, 0,Col,125, 3,229 , 997 , 9.97 
111,0, 4, 0,Row,250, 8,121 , 2169 , 21.69 
111,0, 4, 0,Col,250, 7,246 , 2038 , 20.38 
112,0, 4, 0,Row,247, 6,12 , 1548 , 15.48 
112,0, 4, 0,Col,247, 5,146 , 1426 , 14.26 
113,0, 4, 0,Row,116, 6,64 , 1600 , 16.0 
113,0, 4, 0,Col,116, 5,193 , 1473 , 14.73 
114,0, 4, 0,Row,113, 6,80 , 1616 , 16.16 
114,0, 4, 0,Col,113, 5,206 , 1486 , 14.86 
115,0, 4, 0,Row,111, 6,253 , 1789 , 17.89 
115,0, 4, 0,Col,111, 6,156 , 1692 , 16.92 
116,0, 4, 0,Row,108, 6,70 , 1606 , 16.06 
116,0, 4, 0,Col,108, 5,212 , 1492 , 14.92 
117,0, 4, 0,Row,233, 5,133 , 1413 , 14.13 
117,0, 4, 0,Col,233, 5,5 , 1285 , 12.85 
118,0, 4, 0,Row,230, 4,22 , 1046 , 10.46 
118,0, 4, 0,Col,230, 3,146 , 914 , 9.14 
119,0, 4, 0,Row,227, 5,13 , 1293 , 12.93 
119,0, 4, 0,Col,227, 4,162 , 1186 , 11.86 
120,0, 4, 0,Row,225, 5,206 , 1486 , 14.86 
120,0, 4, 0,Col,225, 5,89 , 1369 , 13.69 
121,0, 4, 0,Row,222, 6,38 , 1574 , 15.74 
121,0, 4, 0,Col,222, 5,189 , 1469 , 14.69 
122,0, 4, 0,Row,219, 5,14 , 1294 , 12.94 
122,0, 4, 0,Col,219, 4,149 , 1173 , 11.73 
123,0, 4, 0,Row,217, 4,130 , 1154 , 11.54 
123,0, 4, 0,Col,217, 4,0 , 1024 , 10.24 
124,0, 4, 0,Row,214, 7,88 , 1880 , 18.8 
124,0, 4, 0,Col,214, 6,233 , 1769 , 17.69 
125,0, 4, 0,Row,211, 5,104 , 1384 , 13.84 
125,0, 4, 0,Col,211, 4,241 , 1265 , 12.65 
126,0, 4, 0,Row,208, 6,233 , 1769 , 17.69 
126,0, 4, 0,Col,208, 6,108 , 1644 , 16.44 
127,0, 4, 0,Row,77, 8,19 , 2067 , 20.67 
127,0, 4, 0,Col,77, 7,150 , 1942 , 19.42 
128,0, 4, 0,Row,75, 4,127 , 1151 , 11.51 
128,0, 4, 0,Col,75, 4,3 , 1027 , 10.27 
129,0, 4, 0,Row,72, 7,130 , 1922 , 19.22 
129,0, 4, 0,Col,72, 7,0 , 1792 , 17.92 
130,0, 4, 0,Row,69, 5,198 , 1478 , 14.78 
130,0, 4, 0,Col,69, 5,73 , 1353 , 13.53 
131,0, 4, 0,Row,67, 4,212 , 1236 , 12.36 
131,0, 4, 0,Col,67, 4,99 , 1123 , 11.23 
132,0, 4, 0,Row,63, 6,178 , 1714 , 17.14 
132,0, 4, 0,Col,63, 5,253 , 1533 , 15.33 
133,0, 4, 0,Row,60, 3,66 , 834 , 8.34 
133,0, 4, 0,Col,60, 2,210 , 722 , 7.22 
134,0, 4, 0,Row,58, 4,67 , 1091 , 10.91 
134,0, 4, 0,Col,58, 3,211 , 979 , 9.79 
135,0, 4, 0,Row,55, 3,220 , 988 , 9.88 
135,0, 4, 0,Col,55, 3,95 , 863 , 8.63 
136,0, 4, 0,Row,52, 4,150 , 1174 , 11.74 
136,0, 4, 0,Col,52, 4,30 , 1054 , 10.54 
137,0, 4, 0,Row,177, 7,146 , 1938 , 19.38 
137,0, 4, 0,Col,177, 7,14 , 1806 , 18.06 
138,0, 4, 0,Row,46, 6,200 , 1736 , 17.36 
138,0, 4, 0,Col,46, 6,58 , 1594 , 15.94 
139,0, 4, 0,Row,43, 9,21 , 2325 , 23.25 
139,0, 4, 0,Col,43, 8,154 , 2202 , 22.02 
140,0, 4, 0,Row,40, 6,109 , 1645 , 16.45 
140,0, 4, 0,Col,40, 6,9 , 1545 , 15.45 
141,0, 4, 0,Row,38, 6,69 , 1605 , 16.05 
141,0, 4, 0,Col,38, 5,186 , 1466 , 14.66 
142,0, 4, 0,Row,163, 6,255 , 1791 , 17.91 
142,0, 4, 0,Col,163, 6,118 , 1654 , 16.54 
143,0, 4, 0,Row,160, 5,154 , 1434 , 14.34 
143,0, 4, 0,Col,160, 5,35 , 1315 , 13.15 
144,0, 4, 0,Row,157, 7,107 , 1899 , 18.99 
144,0, 4, 0,Col,157, 6,249 , 1785 , 17.85 
145,0, 4, 0,Row,154, 8,164 , 2212 , 22.12 
145,0, 4, 0,Col,154, 8,49 , 2097 , 20.97 
146,0, 4, 0,Row,152, 7,51 , 1843 , 18.43 
146,0, 4, 0,Col,152, 6,204 , 1740 , 17.4 
147,0, 4, 0,Row,149, 4,202 , 1226 , 12.26 
147,0, 4, 0,Col,149, 4,88 , 1112 , 11.12 
148,0, 4, 0,Row,146, 4,25 , 1049 , 10.49 
148,0, 4, 0,Col,146, 3,175 , 943 , 9.43 
149,0, 4, 0,Row,144, 5,185 , 1465 , 14.65 
149,0, 4, 0,Col,144, 5,78 , 1358 , 13.58 
150,0, 4, 0,Row,141, 7,191 , 1983 , 19.83 
150,0, 4, 0,Col,141, 7,76 , 1868 , 18.68 
151,0, 4, 0,Row,138, 8,46 , 2094 , 20.94 
151,0, 4, 0,Col,138, 7,203 , 1995 , 19.95 
152,0, 4, 0,Row,7, 7,141 , 1933 , 19.33 
152,0, 4, 0,Col,7, 6,247 , 1783 , 17.83 
153,0, 4, 0,Row,4, 4,216 , 1240 , 12.4 
153,0, 4, 0,Col,4, 4,98 , 1122 , 11.22 
154,0, 4, 0,Row,2, 6,183 , 1719 , 17.19 
154,0, 4, 0,Col,2, 6,67 , 1603 , 16.03 
155,0, 4, 0,Row,255, 7,157 , 1949 , 19.49 
155,0, 4, 0,Col,255, 7,46 , 1838 , 18.38 
156,0, 4, 0,Row,252, 9,37 , 2341 , 23.41 
156,0, 4, 0,Col,252, 8,175 , 2223 , 22.23 
157,0, 4, 0,Row,250, 4,128 , 1152 , 11.52 
157,0, 4, 0,Col,250, 4,30 , 1054 , 10.54 
158,0, 4, 0,Row,247, 8,87 , 2135 , 21.35 
158,0, 4, 0,Col,247, 7,226 , 2018 , 20.18 
159,0, 4, 0,Row,244, 4,29 , 1053 , 10.53 
159,0, 4, 0,Col,244, 3,172 , 940 , 9.4 
160,0, 4, 0,Row,242, 5,251 , 1531 , 15.31 
160,0, 4, 0,Col,242, 5,152 , 1432 , 14.32 
161,0, 4, 0,Row,239, 4,115 , 1139 , 11.39 
161,0, 4, 0,Col,239, 4,11 , 1035 , 10.35 
162,0, 4, 0,Row,236, 7,121 , 1913 , 19.13 
162,0, 4, 0,Col,236, 6,244 , 1780 , 17.8 
163,0, 4, 0,Row,105, 7,46 , 1838 , 18.38 
163,0, 4, 0,Col,105, 6,172 , 1708 , 17.08 
164,0, 4, 0,Row,102, 6,161 , 1697 , 16.97 
164,0, 4, 0,Col,102, 6,55 , 1591 , 15.91 
165,0, 4, 0,Row,100, 6,0 , 1536 , 15.36 
165,0, 4, 0,Col,100, 5,124 , 1404 , 14.04 
166,0, 4, 0,Row,97, 6,109 , 1645 , 16.45 
166,0, 4, 0,Col,97, 6,13 , 1549 , 15.49 
167,0, 4, 0,Row,94, 6,132 , 1668 , 16.68 
167,0, 4, 0,Col,94, 6,27 , 1563 , 15.63 
168,0, 4, 0,Row,219, 5,239 , 1519 , 15.19 
168,0, 4, 0,Col,219, 5,128 , 1408 , 14.08 
169,0, 4, 0,Row,216, 8,25 , 2073 , 20.73 
169,0, 4, 0,Col,216, 7,145 , 1937 , 19.37 
169,0, 4, 0,Row,88, 0,204 , 204 , 2.04 
169,0, 4, 0,Col,88, 0,184 , 184 , 1.84 
170,0, 4, 0,Row,85, 5,172 , 1452 , 14.52 
170,0, 4, 0,Col,85, 5,66 , 1346 , 13.46 
171,0, 4, 0,Row,82, 9,216 , 2520 , 25.2 
171,0, 4, 0,Col,82, 9,93 , 2397 , 23.97 
172,0, 4, 0,Row,80, 3,179 , 947 , 9.47 
172,0, 4, 0,Col,80, 3,69 , 837 , 8.37 
173,0, 4, 0,Row,77, 5,80 , 1360 , 13.6 
173,0, 4, 0,Col,77, 4,234 , 1258 , 12.58 
