NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,40, 6,68 , 1604 , 16.04 
0,0, 4, 10,Row,40, 7,110 , 1902 , 19.02 
0,0, 4, 20,Row,169, 10,223 , 2783 , 27.83 
0,0, 4, 0,Col,40, 4,136 , 1160 , 11.6 
0,0, 4, 10,Col,223, 4,128 , 1152 , 11.52 
0,[0;31;40m5[0m, [0;31;40m0[0m, 4,Row,136, 4,138 , 1162 , 11.62 
0,0, [0;31;40m1[0m, 5,Row,1, 4,0 , 1024 , 10.24 
0,0, [0;31;40m7[0m, 12,Row,42, 4,128 , 1152 , 11.52 
0,[0;31;40m15[0m, [0;31;40m7[0m, 10,Row,212, 13,61 , 3389 , 33.89 
1,0, 4, 0,Row,252, 0,5 , 5 , 0.05 
1,0, 4, 0,Col,252, 15,202 , 4042 , 40.42 
2,0, 4, 0,Row,249, 8,191 , 2239 , 22.39 
2,0, 4, 0,Col,249, 8,145 , 2193 , 21.93 
3,0, 4, 0,Row,246, 7,171 , 1963 , 19.63 
3,0, 4, 0,Col,246, 7,116 , 1908 , 19.08 
4,0, 4, 0,Row,243, 8,91 , 2139 , 21.39 
4,0, 4, 0,Col,243, 8,39 , 2087 , 20.87 
5,0, 4, 0,Row,241, 10,177 , 2737 , 27.37 
5,0, 4, 0,Col,241, 10,124 , 2684 , 26.84 
6,0, 4, 0,Row,238, 13,108 , 3436 , 34.36 
6,0, 4, 0,Col,238, 13,56 , 3384 , 33.84 
7,0, 4, 0,Row,235, 4,181 , 1205 , 12.05 
7,0, 4, 0,Col,235, 4,131 , 1155 , 11.55 
8,0, 4, 0,Row,233, 9,105 , 2409 , 24.09 
8,0, 4, 0,Col,233, 9,58 , 2362 , 23.62 
9,0, 4, 0,Row,230, 8,251 , 2299 , 22.99 
9,0, 4, 0,Col,230, 8,197 , 2245 , 22.45 
10,0, 4, 0,Row,227, 7,122 , 1914 , 19.14 
10,0, 4, 0,Col,227, 7,73 , 1865 , 18.65 
11,0, 4, 0,Row,96, 1,106 , 362 , 3.62 
11,0, 4, 0,Col,96, 1,50 , 306 , 3.06 
12,0, 4, 0,Row,222, 13,110 , 3438 , 34.38 
12,0, 4, 0,Col,222, 13,69 , 3397 , 33.97 
13,0, 4, 0,Row,219, 9,94 , 2398 , 23.98 
13,0, 4, 0,Col,219, 9,44 , 2348 , 23.48 
14,0, 4, 0,Row,88, 0,73 , 73 , 0.73 
14,0, 4, 0,Col,88, 0,13 , 13 , 0.13 
15,0, 4, 0,Row,85, 11,39 , 2855 , 28.55 
15,0, 4, 0,Col,85, 10,251 , 2811 , 28.11 
16,0, 4, 0,Row,83, 7,247 , 2039 , 20.39 
16,0, 4, 0,Col,83, 7,200 , 1992 , 19.92 
17,0, 4, 0,Row,80, 12,7 , 3079 , 30.79 
17,0, 4, 0,Col,80, 11,210 , 3026 , 30.26 
18,0, 4, 0,Row,77, 7,240 , 2032 , 20.32 
18,0, 4, 0,Col,77, 7,193 , 1985 , 19.85 
19,0, 4, 0,Row,75, 10,250 , 2810 , 28.1 
19,0, 4, 0,Col,75, 10,201 , 2761 , 27.61 
20,0, 4, 0,Row,72, 9,145 , 2449 , 24.49 
20,0, 4, 0,Col,72, 9,97 , 2401 , 24.01 
21,0, 4, 0,Row,69, 7,252 , 2044 , 20.44 
21,0, 4, 0,Col,69, 7,204 , 1996 , 19.96 
22,0, 4, 0,Row,66, 7,50 , 1842 , 18.42 
22,0, 4, 0,Col,66, 7,2 , 1794 , 17.94 
23,0, 4, 0,Row,64, 10,201 , 2761 , 27.61 
23,0, 4, 0,Col,64, 10,156 , 2716 , 27.16 
24,0, 4, 0,Row,61, 9,236 , 2540 , 25.4 
24,[0;31;40m1[0m, [0;31;40m1[0m, 44,Col,4, 0,61 , 61 , 0.61 
24,[0;31;40m1[0m, [0;31;40m1[0m, 57,Col,61, 13,61 , 3389 , 33.89 
25,0, 4, 0,Row,58, 8,155 , 2203 , 22.03 
25,0, 4, 0,Col,58, 8,104 , 2152 , 21.52 
26,0, 4, 0,Row,56, 9,142 , 2446 , 24.46 
26,0, 4, 0,Col,56, 9,92 , 2396 , 23.96 
27,0, 4, 0,Row,53, 8,226 , 2274 , 22.74 
27,0, 4, 0,Col,53, 8,176 , 2224 , 22.24 
28,0, 4, 0,Row,178, 14,6 , 3590 , 35.9 
28,0, 4, 0,Col,178, 13,204 , 3532 , 35.32 
29,0, 4, 0,Row,175, 8,224 , 2272 , 22.72 
29,0, 4, 0,Col,175, 8,176 , 2224 , 22.24 
30,0, 4, 0,Row,172, 5,233 , 1513 , 15.13 
30,0, 4, 0,Col,172, 5,186 , 1466 , 14.66 
31,0, 4, 0,Row,170, 6,191 , 1727 , 17.27 
31,0, 4, 0,Col,170, 6,144 , 1680 , 16.8 
32,0, 4, 0,Row,167, 6,92 , 1628 , 16.28 
32,0, 4, 0,Col,167, 6,41 , 1577 , 15.77 
33,0, 4, 0,Row,37, 1,5 , 261 , 2.61 
33,0, 4, 0,Col,37, 0,222 , 222 , 2.22 
34,0, 4, 0,Row,34, 9,169 , 2473 , 24.73 
34,0, 4, 0,Col,34, 9,120 , 2424 , 24.24 
35,0, 4, 0,Row,31, 9,215 , 2519 , 25.19 
35,0, 4, 0,Col,31, 9,165 , 2469 , 24.69 
35,0, 4, 0,Row,159, 7,68 , 1860 , 18.6 
35,0, 4, 0,Col,159, 7,61 , 1853 , 18.53 
36,0, 4, 0,Row,156, 10,51 , 2611 , 26.11 
36,0, 4, 0,Col,156, 10,4 , 2564 , 25.64 
37,0, 4, 0,Row,26, 5,189 , 1469 , 14.69 
37,0, 4, 0,Col,153, 5,140 , 1420 , 14.2 
38,0, 4, 0,Row,151, 4,139 , 1163 , 11.63 
38,0, 4, 0,Col,151, 4,89 , 1113 , 11.13 
39,0, 4, 0,Row,148, 7,222 , 2014 , 20.14 
39,0, 4, 0,Col,148, 7,171 , 1963 , 19.63 
40,0, 4, 0,Row,145, 7,249 , 2041 , 20.41 
40,0, 4, 0,Col,145, 7,202 , 1994 , 19.94 
41,0, 4, 0,Row,143, 7,95 , 1887 , 18.87 
41,0, 4, 0,Col,143, 7,44 , 1836 , 18.36 
42,0, 4, 0,Row,140, 6,249 , 1785 , 17.85 
42,0, 4, 0,Col,140, 6,196 , 1732 , 17.32 
43,0, 4, 0,Row,137, 8,6 , 2054 , 20.54 
43,0, 4, 0,Col,137, 7,212 , 2004 , 20.04 
44,0, 4, 0,Row,135, 7,36 , 1828 , 18.28 
44,0, 4, 0,Col,135, 6,244 , 1780 , 17.8 
45,0, 4, 0,Row,132, 3,123 , 891 , 8.91 
45,0, 4, 0,Col,132, 3,75 , 843 , 8.43 
46,0, 4, 0,Row,129, 11,12 , 2828 , 28.28 
46,0, 4, 0,Col,129, 10,215 , 2775 , 27.75 
