NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,195, 13,188 , 3516 , 35.16 
0,0, 4, 0,Col,195, 10,213 , 2773 , 27.73 
0,0, 4, 0,Row,229, 14,23 , 3607 , 36.07 
0,0, 4, 0,Col,229, 11,53 , 2869 , 28.69 
1,0, 4, 0,Row,97, 7,74 , 1866 , 18.66 
1,0, 4, 0,Col,97, 6,198 , 1734 , 17.34 
2,0, 4, 0,Row,95, 6,158 , 1694 , 16.94 
2,0, 4, 0,Col,95, 6,6 , 1542 , 15.42 
3,0, 4, 0,Row,92, 0,48 , 48 , 0.48 
3,0, 4, 0,Col,92, 15,196 , 4036 , 40.36 
4,0, 4, 0,Row,89, 1,204 , 460 , 4.6 
4,0, 4, 0,Col,89, 1,76 , 332 , 3.32 
5,0, 4, 0,Row,87, 15,153 , 3993 , 39.93 
5,0, 4, 0,Col,87, 15,25 , 3865 , 38.65 
6,0, 4, 0,Row,84, 1,147 , 403 , 4.03 
6,0, 4, 0,Col,84, 1,36 , 292 , 2.92 
7,0, 4, 0,Row,81, 0,240 , 240 , 2.4 
7,0, 4, 0,Col,81, 0,123 , 123 , 1.23 
8,0, 4, 0,Row,79, 15,185 , 4025 , 40.25 
8,0, 4, 0,Col,79, 15,64 , 3904 , 39.04 
9,0, 4, 0,Row,203, 8,140 , 2188 , 21.88 
9,0, 4, 0,Col,203, 7,249 , 2041 , 20.41 
10,0, 4, 0,Row,201, 15,93 , 3933 , 39.33 
10,0, 4, 0,Col,201, 14,247 , 3831 , 38.31 
11,0, 4, 0,Row,198, 0,131 , 131 , 1.31 
11,0, 4, 0,Col,198, 0,33 , 33 , 0.33 
12,0, 4, 0,Row,195, 1,238 , 494 , 4.94 
12,0, 4, 0,Col,195, 1,118 , 374 , 3.74 
13,0, 4, 0,Row,193, 0,84 , 84 , 0.84 
13,0, 4, 0,Col,193, 15,203 , 4043 , 40.43 
14,0, 4, 0,Row,190, 1,51 , 307 , 3.07 
14,0, 4, 0,Col,190, 0,197 , 197 , 1.97 
15,0, 4, 0,Row,187, 0,87 , 87 , 0.87 
15,0, 4, 0,Col,187, 15,219 , 4059 , 40.59 
16,0, 4, 0,Row,185, 3,78 , 846 , 8.46 
16,0, 4, 0,Col,185, 2,221 , 733 , 7.33 
17,0, 4, 0,Row,182, 14,180 , 3764 , 37.64 
17,0, 4, 0,Col,182, 14,73 , 3657 , 36.57 
18,0, 4, 0,Row,179, 0,143 , 143 , 1.43 
18,0, 4, 0,Col,179, 0,36 , 36 , 0.36 
19,0, 4, 0,Row,48, 7,213 , 2005 , 20.05 
19,0, 4, 0,Col,48, 7,77 , 1869 , 18.69 
