NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,198, 13,251 , 3579 , 35.79 
0,0, 4, 0,Col,198, 10,118 , 2678 , 26.78 
0,0, 4, 0,Row,125, 10,106 , 2666 , 26.66 
0,0, 4, 0,Col,125, 9,28 , 2332 , 23.32 
1,0, 4, 0,Row,250, 10,30 , 2590 , 25.9 
1,0, 4, 0,Col,250, 9,228 , 2532 , 25.32 
2,0, 4, 0,Row,248, 7,186 , 1978 , 19.78 
2,0, 4, 0,Col,248, 7,135 , 1927 , 19.27 
3,0, 4, 0,Row,245, 4,169 , 1193 , 11.93 
3,0, 4, 0,Col,245, 4,117 , 1141 , 11.41 
4,0, 4, 0,Row,242, 5,247 , 1527 , 15.27 
4,0, 4, 0,Col,242, 5,199 , 1479 , 14.79 
5,0, 4, 0,Row,240, 9,143 , 2447 , 24.47 
5,0, 4, 0,Col,239, 9,94 , 2398 , 23.98 
6,0, 4, 0,Row,237, 1,17 , 273 , 2.73 
6,0, 4, 0,Col,237, 0,223 , 223 , 2.23 
7,0, 4, 0,Row,234, 7,67 , 1859 , 18.59 
7,0, 4, 0,Col,234, 7,20 , 1812 , 18.12 
8,0, 4, 0,Row,231, 0,171 , 171 , 1.71 
8,0, 4, 0,Col,231, 0,125 , 125 , 1.25 
9,0, 4, 0,Row,229, 6,72 , 1608 , 16.08 
9,0, 4, 0,Col,229, 6,28 , 1564 , 15.64 
10,0, 4, 0,Row,226, 7,1 , 1793 , 17.93 
10,0, 4, 0,Col,226, 6,209 , 1745 , 17.45 
11,0, 4, 0,Row,223, 5,119 , 1399 , 13.99 
11,0, 4, 0,Col,223, 5,72 , 1352 , 13.52 
12,0, 4, 0,Row,221, 7,73 , 1865 , 18.65 
12,0, 4, 0,Col,221, 7,26 , 1818 , 18.18 
13,0, 4, 0,Row,218, 11,126 , 2942 , 29.42 
13,0, 4, 0,Col,218, 11,73 , 2889 , 28.89 
14,0, 4, 0,Row,215, 8,19 , 2067 , 20.67 
14,0, 4, 0,Col,215, 7,225 , 2017 , 20.17 
15,0, 4, 0,Row,213, 8,237 , 2285 , 22.85 
15,0, 4, 0,Col,212, 8,191 , 2239 , 22.39 
16,0, 4, 0,Row,210, 6,84 , 1620 , 16.2 
16,0, 4, 0,Col,210, 6,32 , 1568 , 15.68 
17,0, 4, 0,Row,207, 7,239 , 2031 , 20.31 
17,0, 4, 0,Col,207, 7,193 , 1985 , 19.85 
18,0, 4, 0,Row,76, 9,26 , 2330 , 23.3 
18,0, 4, 0,Col,76, 8,226 , 2274 , 22.74 
19,0, 4, 0,Row,73, 9,233 , 2537 , 25.37 
19,0, 4, 0,Col,73, 9,179 , 2483 , 24.83 
20,0, 4, 0,Row,71, 5,46 , 1326 , 13.26 
20,0, 4, 0,Col,71, 4,254 , 1278 , 12.78 
21,0, 4, 0,Row,68, 1,3 , 259 , 2.59 
21,0, 4, 0,Col,68, 0,209 , 209 , 2.09 
22,0, 4, 0,Row,65, 1,125 , 381 , 3.81 
22,0, 4, 0,Col,65, 1,79 , 335 , 3.35 
23,0, 4, 0,Row,63, 5,140 , 1420 , 14.2 
23,0, 4, 0,Col,63, 5,91 , 1371 , 13.71 
24,0, 4, 0,Row,60, 6,216 , 1752 , 17.52 
24,0, 4, 0,Col,60, 6,166 , 1702 , 17.02 
25,0, 4, 0,Row,57, 10,97 , 2657 , 26.57 
25,0, 4, 0,Col,57, 10,50 , 2610 , 26.1 
26,0, 4, 0,Row,54, 7,246 , 2038 , 20.38 
26,0, 4, 0,Col,54, 7,199 , 1991 , 19.91 
27,0, 4, 0,Row,179, 7,209 , 2001 , 20.01 
27,0, 4, 0,Col,179, 7,151 , 1943 , 19.43 
28,0, 4, 0,Row,177, 3,193 , 961 , 9.61 
28,0, 4, 0,Col,177, 3,143 , 911 , 9.11 
29,0, 4, 0,Row,174, 6,98 , 1634 , 16.34 
29,0, 4, 0,Col,174, 6,47 , 1583 , 15.83 
30,0, 4, 0,Row,171, 7,40 , 1832 , 18.32 
30,0, 4, 0,Col,171, 6,249 , 1785 , 17.85 
31,0, 4, 0,Row,168, 5,229 , 1509 , 15.09 
31,0, 4, 0,Col,168, 5,177 , 1457 , 14.57 
32,0, 4, 0,Row,166, 7,151 , 1943 , 19.43 
32,0, 4, 0,Col,166, 7,96 , 1888 , 18.88 
33,0, 4, 0,Row,163, 11,194 , 3010 , 30.1 
33,0, 4, 0,Col,163, 11,143 , 2959 , 29.59 
34,0, 4, 0,Row,160, 8,31 , 2079 , 20.79 
34,0, 4, 0,Col,160, 7,239 , 2031 , 20.31 
35,0, 4, 0,Row,158, 6,143 , 1679 , 16.79 
35,0, 4, 0,Col,158, 6,95 , 1631 , 16.31 
36,0, 4, 0,Row,155, 10,61 , 2621 , 26.21 
36,0, 4, 0,Col,155, 10,11 , 2571 , 25.71 
37,0, 4, 0,Row,152, 6,8 , 1544 , 15.44 
37,0, 4, 0,Col,152, 5,205 , 1485 , 14.85 
38,0, 4, 0,Row,150, 5,41 , 1321 , 13.21 
38,0, 4, 0,Col,150, 4,245 , 1269 , 12.69 
39,0, 4, 0,Row,147, 8,100 , 2148 , 21.48 
39,0, 4, 0,Col,147, 8,53 , 2101 , 21.01 
40,0, 4, 0,Row,144, 8,221 , 2269 , 22.69 
40,0, 4, 0,Col,144, 8,171 , 2219 , 22.19 
41,0, 4, 0,Row,141, 4,247 , 1271 , 12.71 
41,0, 4, 0,Col,141, 4,196 , 1220 , 12.2 
42,0, 4, 0,Row,139, 4,150 , 1174 , 11.74 
42,0, 4, 0,Col,139, 4,101 , 1125 , 11.25 
43,0, 4, 0,Row,136, 10,114 , 2674 , 26.74 
43,0, 4, 0,Col,136, 10,68 , 2628 , 26.28 
44,0, 4, 0,Row,133, 5,42 , 1322 , 13.22 
44,0, 4, 0,Col,133, 4,250 , 1274 , 12.74 
45,0, 4, 0,Row,2, 4,233 , 1257 , 12.57 
45,0, 4, 0,Col,2, 4,176 , 1200 , 12.0 
46,0, 4, 0,Row,255, 5,175 , 1455 , 14.55 
46,0, 4, 0,Col,255, 5,123 , 1403 , 14.03 
47,0, 4, 0,Row,125, 5,198 , 1478 , 14.78 
47,0, 4, 0,Col,125, 5,158 , 1438 , 14.38 
48,0, 4, 0,Row,122, 8,53 , 2101 , 21.01 
48,0, 4, 0,Col,122, 8,1 , 2049 , 20.49 
49,0, 4, 0,Row,247, 8,147 , 2195 , 21.95 
49,0, 4, 0,Col,247, 8,87 , 2135 , 21.35 
50,0, 4, 0,Row,245, 5,199 , 1479 , 14.79 
50,0, 4, 0,Col,245, 5,146 , 1426 , 14.26 
51,0, 4, 0,Row,242, 7,226 , 2018 , 20.18 
51,0, 4, 0,Col,242, 7,175 , 1967 , 19.67 
52,0, 4, 0,Row,239, 7,1 , 1793 , 17.93 
52,0, 4, 0,Col,239, 6,207 , 1743 , 17.43 
53,0, 4, 0,Row,237, 8,202 , 2250 , 22.5 
53,0, 4, 0,Col,237, 8,146 , 2194 , 21.94 
54,0, 4, 0,Row,234, 4,1 , 1025 , 10.25 
54,0, 4, 0,Col,234, 3,208 , 976 , 9.76 
55,0, 4, 0,Row,231, 4,151 , 1175 , 11.75 
55,0, 4, 0,Col,231, 4,101 , 1125 , 11.25 
56,0, 4, 0,Row,101, 10,75 , 2635 , 26.35 
56,0, 4, 0,Col,228, 10,24 , 2584 , 25.84 
57,0, 4, 0,Row,226, 10,33 , 2593 , 25.93 
57,0, 4, 0,Col,226, 9,237 , 2541 , 25.41 
58,0, 4, 0,Row,223, 3,65 , 833 , 8.33 
58,0, 4, 0,Col,223, 3,16 , 784 , 7.84 
59,0, 4, 0,Row,92, 6,196 , 1732 , 17.32 
59,0, 4, 0,Col,92, 6,137 , 1673 , 16.73 
60,0, 4, 0,Row,89, 8,180 , 2228 , 22.28 
60,0, 4, 0,Col,89, 8,127 , 2175 , 21.75 
61,0, 4, 0,Row,87, 5,249 , 1529 , 15.29 
61,0, 4, 0,Col,87, 5,202 , 1482 , 14.82 
62,0, 4, 0,Row,84, 6,183 , 1719 , 17.19 
62,0, 4, 0,Col,84, 6,137 , 1673 , 16.73 
63,0, 4, 0,Row,81, 6,95 , 1631 , 16.31 
63,0, 4, 0,Col,81, 6,42 , 1578 , 15.78 
64,0, 4, 0,Row,78, 8,82 , 2130 , 21.3 
64,0, 4, 0,Col,78, 8,33 , 2081 , 20.81 
65,0, 4, 0,Row,76, 6,165 , 1701 , 17.01 
65,0, 4, 0,Col,76, 6,116 , 1652 , 16.52 
66,0, 4, 0,Row,73, 10,97 , 2657 , 26.57 
66,0, 4, 0,Col,73, 10,50 , 2610 , 26.1 
67,0, 4, 0,Row,70, 5,158 , 1438 , 14.38 
67,0, 4, 0,Col,70, 5,108 , 1388 , 13.88 
68,0, 4, 0,Row,68, 7,151 , 1943 , 19.43 
68,0, 4, 0,Col,68, 7,103 , 1895 , 18.95 
69,0, 4, 0,Row,65, 10,137 , 2697 , 26.97 
69,0, 4, 0,Col,65, 10,90 , 2650 , 26.5 
70,0, 4, 0,Row,62, 6,37 , 1573 , 15.73 
70,0, 4, 0,Col,62, 5,247 , 1527 , 15.27 
71,0, 4, 0,Row,60, 2,180 , 692 , 6.92 
71,0, 4, 0,Col,60, 2,134 , 646 , 6.46 
72,0, 4, 0,Row,184, 4,246 , 1270 , 12.7 
72,0, 4, 0,Col,184, 4,189 , 1213 , 12.13 
73,0, 4, 0,Row,182, 9,132 , 2436 , 24.36 
73,0, 4, 0,Col,182, 9,82 , 2386 , 23.86 
74,0, 4, 0,Row,179, 7,94 , 1886 , 18.86 
74,0, 4, 0,Col,179, 7,44 , 1836 , 18.36 
75,0, 4, 0,Row,176, 4,64 , 1088 , 10.88 
75,0, 4, 0,Col,176, 4,14 , 1038 , 10.38 
76,0, 4, 0,Row,174, 9,165 , 2469 , 24.69 
76,0, 4, 0,Col,174, 9,117 , 2421 , 24.21 
77,0, 4, 0,Row,171, 4,143 , 1167 , 11.67 
77,0, 4, 0,Col,171, 4,90 , 1114 , 11.14 
78,0, 4, 0,Row,168, 10,46 , 2606 , 26.06 
78,0, 4, 0,Col,168, 9,252 , 2556 , 25.56 
79,0, 4, 0,Row,165, 4,169 , 1193 , 11.93 
79,0, 4, 0,Col,165, 4,119 , 1143 , 11.43 
80,0, 4, 0,Row,34, 11,175 , 2991 , 29.91 
80,0, 4, 0,Col,34, 11,122 , 2938 , 29.38 
81,0, 4, 0,Row,32, 6,30 , 1566 , 15.66 
81,0, 4, 0,Col,32, 5,233 , 1513 , 15.13 
82,0, 4, 0,Row,29, 6,98 , 1634 , 16.34 
82,0, 4, 0,Col,29, 6,51 , 1587 , 15.87 
83,0, 4, 0,Row,26, 7,93 , 1885 , 18.85 
83,0, 4, 0,Col,26, 7,44 , 1836 , 18.36 
84,0, 4, 0,Row,24, 5,233 , 1513 , 15.13 
84,0, 4, 0,Col,23, 5,189 , 1469 , 14.69 
85,0, 4, 0,Row,21, 7,98 , 1890 , 18.9 
85,0, 4, 0,Col,21, 7,50 , 1842 , 18.42 
86,0, 4, 0,Row,18, 6,81 , 1617 , 16.17 
86,0, 4, 0,Col,18, 6,34 , 1570 , 15.7 
87,0, 4, 0,Row,15, 4,245 , 1269 , 12.69 
87,0, 4, 0,Col,15, 4,198 , 1222 , 12.22 
88,0, 4, 0,Row,13, 6,55 , 1591 , 15.91 
88,0, 4, 0,Col,13, 6,8 , 1544 , 15.44 
89,0, 4, 0,Row,10, 10,24 , 2584 , 25.84 
89,0, 4, 0,Col,10, 9,226 , 2530 , 25.3 
90,0, 4, 0,Row,7, 5,158 , 1438 , 14.38 
90,0, 4, 0,Col,7, 5,107 , 1387 , 13.87 
91,0, 4, 0,Row,5, 7,189 , 1981 , 19.81 
91,0, 4, 0,Col,5, 7,141 , 1933 , 19.33 
92,0, 4, 0,Row,2, 5,153 , 1433 , 14.33 
92,0, 4, 0,Col,2, 5,97 , 1377 , 13.77 
93,0, 4, 0,Row,255, 5,74 , 1354 , 13.54 
93,0, 4, 0,Col,255, 5,27 , 1307 , 13.07 
94,0, 4, 0,Row,252, 8,164 , 2212 , 22.12 
94,0, 4, 0,Col,252, 8,114 , 2162 , 21.62 
95,0, 4, 0,Row,250, 8,96 , 2144 , 21.44 
95,0, 4, 0,Col,250, 8,38 , 2086 , 20.86 
96,0, 4, 0,Row,247, 8,234 , 2282 , 22.82 
96,0, 4, 0,Col,247, 8,186 , 2234 , 22.34 
97,0, 4, 0,Row,244, 5,110 , 1390 , 13.9 
97,0, 4, 0,Col,244, 5,59 , 1339 , 13.39 
98,0, 4, 0,Row,113, 7,124 , 1916 , 19.16 
98,0, 4, 0,Col,113, 7,69 , 1861 , 18.61 
99,0, 4, 0,Row,111, 7,184 , 1976 , 19.76 
99,0, 4, 0,Col,111, 7,133 , 1925 , 19.25 
100,0, 4, 0,Row,108, 8,20 , 2068 , 20.68 
100,0, 4, 0,Col,108, 7,228 , 2020 , 20.2 
101,0, 4, 0,Row,105, 1,50 , 306 , 3.06 
101,0, 4, 0,Col,105, 1,0 , 256 , 2.56 
102,0, 4, 0,Row,102, 7,71 , 1863 , 18.63 
102,0, 4, 0,Col,102, 7,24 , 1816 , 18.16 
103,0, 4, 0,Row,227, 6,197 , 1733 , 17.33 
103,0, 4, 0,Col,227, 6,141 , 1677 , 16.77 
104,0, 4, 0,Row,225, 4,120 , 1144 , 11.44 
104,0, 4, 0,Col,225, 4,69 , 1093 , 10.93 
105,0, 4, 0,Row,222, 11,123 , 2939 , 29.39 
105,0, 4, 0,Col,222, 11,74 , 2890 , 28.9 
106,0, 4, 0,Row,219, 9,193 , 2497 , 24.97 
106,0, 4, 0,Col,219, 9,144 , 2448 , 24.48 
107,0, 4, 0,Row,216, 8,146 , 2194 , 21.94 
107,0, 4, 0,Col,216, 8,98 , 2146 , 21.46 
108,0, 4, 0,Row,214, 9,128 , 2432 , 24.32 
108,0, 4, 0,Col,214, 9,75 , 2379 , 23.79 
109,0, 4, 0,Row,211, 5,27 , 1307 , 13.07 
109,0, 4, 0,Col,211, 4,233 , 1257 , 12.57 
110,0, 4, 0,Row,208, 3,174 , 942 , 9.42 
110,0, 4, 0,Col,208, 3,122 , 890 , 8.9 
111,0, 4, 0,Row,206, 12,68 , 3140 , 31.4 
111,0, 4, 0,Col,206, 12,16 , 3088 , 30.88 
112,0, 4, 0,Row,203, 5,253 , 1533 , 15.33 
112,0, 4, 0,Col,203, 5,201 , 1481 , 14.81 
113,0, 4, 0,Row,200, 4,84 , 1108 , 11.08 
113,0, 4, 0,Col,200, 4,38 , 1062 , 10.62 
114,0, 4, 0,Row,198, 8,244 , 2292 , 22.92 
114,0, 4, 0,Col,198, 8,197 , 2245 , 22.45 
115,0, 4, 0,Row,195, 2,73 , 585 , 5.85 
115,0, 4, 0,Col,195, 2,24 , 536 , 5.36 
116,0, 4, 0,Row,192, 10,118 , 2678 , 26.78 
116,0, 4, 0,Col,192, 10,69 , 2629 , 26.29 
117,0, 4, 0,Row,190, 9,155 , 2459 , 24.59 
117,0, 4, 0,Col,189, 9,107 , 2411 , 24.11 
118,0, 4, 0,Row,187, 9,220 , 2524 , 25.24 
118,0, 4, 0,Col,187, 9,171 , 2475 , 24.75 
119,0, 4, 0,Row,184, 1,1 , 257 , 2.57 
119,0, 4, 0,Col,184, 0,210 , 210 , 2.1 
120,0, 4, 0,Row,181, 9,140 , 2444 , 24.44 
120,0, 4, 0,Col,181, 9,96 , 2400 , 24.0 
121,0, 4, 0,Row,179, 6,61 , 1597 , 15.97 
121,0, 4, 0,Col,179, 6,4 , 1540 , 15.4 
122,0, 4, 0,Row,48, 8,86 , 2134 , 21.34 
122,0, 4, 0,Col,48, 8,27 , 2075 , 20.75 
123,0, 4, 0,Row,45, 1,217 , 473 , 4.73 
123,0, 4, 0,Col,45, 1,169 , 425 , 4.25 
