NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 8,Row,244, 5,90 , 1370 , 13.7,1657133076.1092248 
0,0, 4, 17,Col,244, 5,99 , 1379 , 13.79,1657133076.1092248 

1,0, 4, 8,Row,9, 4,67 , 1091 , 10.91,1657133076.8875022 
1,0, 4, 6,Col,9, 4,66 , 1090 , 10.9,1657133076.8875022 

2,0, 4, 3,Row,0, 0,236 , 236 , 2.36,1657133078.2981312 
2,0, 4, 11,Col,0, 0,238 , 238 , 2.38,1657133078.2981312 

3,0, 4, 19,Row,56, 4,176 , 1200 , 12.0,1657133081.8922431 
3,0, 4, 26,Col,55, 4,181 , 1205 , 12.05,1657133081.8922431 

4,0, 4, 6,Row,74, 3,65 , 833 , 8.33,1657133082.6853347 
4,0, 4, 1,Col,74, 3,58 , 826 , 8.26,1657133082.6853347 

5,0, 4, 11,Row,110, 4,165 , 1189 , 11.89,1657133085.8869758 
5,0, 4, 28,Col,110, 4,148 , 1172 , 11.72,1657133085.8869758 

6,0, 4, 2,Row,255, 3,222 , 990 , 9.9,1657133086.6486876 
6,0, 4, 6,Col,254, 3,229 , 997 , 9.97,1657133086.6486876 

7,0, 4, 8,Row,7, 5,239 , 1519 , 15.19,1657133087.4086504 
7,0, 4, 17,Row,88, 0,218 , 218 , 2.18,1657133087.4086504 
7,0, 4, 31,Row,253, 8,112 , 2160 , 21.6,1657133087.4086504 
7,0, 4, 6,Col,7, 5,239 , 1519 , 15.19,1657133087.4086504 
7,0, 4, 8,Col,88, 0,216 , 216 , 2.16,1657133087.4086504 
7,0, 4, 34,Col,253, 8,106 , 2154 , 21.54,1657133087.4086504 

8,0, 4, 3,Row,207, 2,149 , 661 , 6.61,1657133089.8936799 
8,0, 4, 26,Col,207, 2,141 , 653 , 6.53,1657133089.8936799 

9,0, 4, 21,Row,203, 1,68 , 324 , 3.24,1657133091.9804428 
9,0, 4, 3,Col,203, 1,72 , 328 , 3.28,1657133091.9804428 

10,0, 4, 0,Row,217, 0,210 , 210 , 2.1,1657133094.0622742 
10,0, 4, 31,Col,217, 0,168 , 168 , 1.68,1657133094.0622742 

11,0, 4, 29,Row,149, 2,93 , 605 , 6.05,1657133094.8224938 
11,0, 4, 20,Col,149, 2,86 , 598 , 5.98,1657133094.8224938 

12,0, 4, 17,Row,60, 1,132 , 388 , 3.88,1657133096.2258017 
12,0, 4, 19,Col,60, 1,133 , 389 , 3.89,1657133096.2258017 

13,0, 4, 4,Row,209, 5,91 , 1371 , 13.71,1657133098.6025844 
13,0, 4, 6,Col,209, 5,82 , 1362 , 13.62,1657133098.6025844 

14,0, 4, 2,Row,109, 2,162 , 674 , 6.74,1657133099.3683999 
14,0, 4, 8,Row,202, 9,242 , 2546 , 25.46,1657133099.3683999 
14,0, 4, 6,Col,108, 2,168 , 680 , 6.8,1657133099.3683999 
14,0, 4, 17,Col,202, 9,249 , 2553 , 25.53,1657133099.3683999 

15,0, 4, 23,Row,24, 1,82 , 338 , 3.38,1657133101.3553028 
15,0, 4, 8,Col,24, 1,77 , 333 , 3.33,1657133101.3553028 

16,0, 4, 3,Row,13, 4,161 , 1185 , 11.85,1657133102.4814494 
16,0, 4, 34,Col,12, 4,158 , 1182 , 11.82,1657133102.4814494 

17,0, 4, 17,Row,122, 3,152 , 920 , 9.2,1657133103.2434025 
17,0, 4, 8,Col,121, 3,151 , 919 , 9.19,1657133103.2434025 

18,0, 4, 3,Row,242, 0,158 , 158 , 1.58,1657133104.449279 
18,0, 4, 27,Col,242, 0,163 , 163 , 1.63,1657133104.449279 

19,0, 4, 21,Row,216, 5,248 , 1528 , 15.28,1657133105.3652174 
19,0, 4, 3,Col,216, 5,253 , 1533 , 15.33,1657133105.3652174 

20,0, 4, 6,Row,80, 5,138 , 1418 , 14.18,1657133109.2171676 
20,0, 4, 1,Col,80, 5,133 , 1413 , 14.13,1657133109.2171676 

21,0, 4, 6,Row,78, 5,93 , 1373 , 13.73,1657133111.0439773 
21,0, 4, 1,Col,77, 5,89 , 1369 , 13.69,1657133111.0439773 

22,0, 4, 8,Row,236, 12,62 , 3134 , 31.34,1657133111.8356469 
22,0, 4, 17,Col,235, 12,80 , 3152 , 31.52,1657133111.8356469 

23,0, 4, 21,Row,111, 5,55 , 1335 , 13.35,1657133112.5970001 
23,0, 4, 3,Col,111, 5,61 , 1341 , 13.41,1657133112.5970001 

24,0, 4, 8,Row,110, 7,92 , 1884 , 18.84,1657133113.4443429 
24,0, 4, 6,Col,110, 7,92 , 1884 , 18.84,1657133113.4443429 

