NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,59, 0,133 , 133 , 1.33,1656617106.4632869 
0,0, 4, 0,Col,59, 0,148 , 148 , 1.48,1656617106.4632869 

1,0, 4, 0,Row,11, 1,159 , 415 , 4.15,1656617107.2112575 
1,0, 4, 0,Col,11, 1,170 , 426 , 4.26,1656617107.2112575 

2,0, 4, 0,Row,27, 1,73 , 329 , 3.29,1656617109.103055 
2,0, 4, 0,Col,27, 1,85 , 341 , 3.41,1656617109.103055 

3,0, 4, 0,Col,27, 0,26 , 26 , 0.26,1656617109.85937 

4,0, 4, 0,Row,55, 1,36 , 292 , 2.92,1656617111.6316152 
4,0, 4, 0,Col,55, 1,47 , 303 , 3.03,1656617111.6316152 

5,0, 4, 0,Row,5, 1,120 , 376 , 3.76,1656617112.4564707 
5,0, 4, 0,Col,5, 1,130 , 386 , 3.86,1656617112.4564707 

6,0, 4, 0,Row,254, 0,92 , 92 , 0.92,1656617115.6118953 
6,0, 4, 0,Col,254, 0,112 , 112 , 1.12,1656617115.6118953 

7,0, 4, 0,Row,19, 2,230 , 742 , 7.42,1656617116.343549 
7,0, 4, 0,Col,19, 2,251 , 763 , 7.63,1656617116.343549 

8,0, 4, 0,Row,249, 0,165 , 165 , 1.65,1656617117.0764298 
8,0, 4, 0,Col,7, 0,198 , 198 , 1.98,1656617117.0764298 

9,0, 4, 0,Row,240, 4,51 , 1075 , 10.75,1656617119.6254582 
9,0, 4, 0,Col,240, 4,60 , 1084 , 10.84,1656617119.6254582 

10,0, 4, 0,Row,124, 1,173 , 429 , 4.29,1656617121.2942605 
10,0, 4, 0,Col,124, 1,183 , 439 , 4.39,1656617121.2942605 

11,0, 4, 0,Row,216, 4,125 , 1149 , 11.49,1656617122.0257149 
11,0, 4, 0,Col,216, 4,163 , 1187 , 11.87,1656617122.0257149 

12,0, 4, 0,Row,11, 2,58 , 570 , 5.7,1656617122.75599 
12,0, 4, 0,Col,10, 2,70 , 582 , 5.82,1656617122.75599 

13,0, 4, 0,Row,243, 1,53 , 309 , 3.09,1656617123.7949843 
13,0, 4, 0,Col,242, 1,64 , 320 , 3.2,1656617123.7949843 

14,0, 4, 0,Row,80, 0,233 , 233 , 2.33,1656617125.9211054 
14,0, 4, 0,Col,79, 0,244 , 244 , 2.44,1656617125.9211054 

15,0, 4, 0,Row,117, 1,191 , 447 , 4.47,1656617126.67138 
15,0, 4, 0,Col,117, 1,231 , 487 , 4.87,1656617126.67138 

