NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 7,Row,50, 9,87 , 2391 , 23.91,1657133246.4376495 
0,0, 4, 18,Col,50, 9,80 , 2384 , 23.84,1657133246.4376495 

1,0, 4, 25,Row,74, 9,127 , 2431 , 24.31,1657133254.7714875 
1,0, 4, 5,Col,74, 9,122 , 2426 , 24.26,1657133254.7714875 

2,0, 4, 25,Row,177, 5,42 , 1322 , 13.22,1657133262.7218244 
2,0, 4, 33,Col,177, 5,19 , 1299 , 12.99,1657133262.7218244 

3,0, 4, 31,Row,235, 7,27 , 1819 , 18.19,1657133294.0480912 
3,0, 4, 34,Col,235, 7,22 , 1814 , 18.14,1657133294.0480912 

4,0, 4, 20,Row,204, 1,101 , 357 , 3.57,1657133296.382888 
4,0, 4, 23,Col,204, 1,104 , 360 , 3.6,1657133296.382888 

5,0, 4, 4,Row,59, 1,121 , 377 , 3.77,1657133326.9696355 
5,0, 4, 25,Col,59, 1,127 , 383 , 3.83,1657133326.9696355 

6,0, 4, 3,Row,80, 2,74 , 586 , 5.86,1657133349.8846574 
6,0, 4, 27,Col,80, 2,79 , 591 , 5.91,1657133349.8846574 

7,0, 4, 17,Row,119, 0,53 , 53 , 0.53,1657133367.9225855 
7,0, 4, 8,Col,119, 0,52 , 52 , 0.52,1657133367.9225855 

8,0, 4, 2,Row,53, 4,83 , 1107 , 11.07,1657133384.8515036 
8,0, 4, 6,Col,53, 4,89 , 1113 , 11.13,1657133384.8515036 

9,0, 4, 31,Row,170, 3,114 , 882 , 8.82,1657133385.6141934 
9,0, 4, 34,Col,170, 3,111 , 879 , 8.79,1657133385.6141934 

10,0, 4, 8,Row,194, 6,80 , 1616 , 16.16,1657133399.5207188 
10,0, 4, 17,Col,194, 6,101 , 1637 , 16.37,1657133399.5207188 

11,0, 4, 31,Row,125, 10,26 , 2586 , 25.86,1657133407.873287 
11,0, 4, 34,Col,125, 10,24 , 2584 , 25.84,1657133407.873287 

