NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,109, 0,155 , 155 , 1.55,1656617501.4686317 
0,0, 4, 0,Col,108, 0,168 , 168 , 1.68,1656617501.4686317 

1,0, 4, 0,Row,48, 1,28 , 284 , 2.84,1656617502.7068758 
1,0, 4, 0,Col,48, 1,45 , 301 , 3.01,1656617502.7068758 

2,0, 4, 0,Row,47, 0,187 , 187 , 1.87,1656617504.9667993 
2,0, 4, 0,Col,46, 0,200 , 200 , 2.0,1656617504.9667993 

3,0, 4, 0,Row,136, 4,201 , 1225 , 12.25,1656617505.6985283 
3,0, 4, 0,Col,136, 4,222 , 1246 , 12.46,1656617505.6985283 

4,0, 4, 0,Row,190, 2,145 , 657 , 6.57,1656617506.4318037 
4,0, 4, 0,Col,190, 2,155 , 667 , 6.67,1656617506.4318037 

5,0, 4, 0,Row,44, 0,100 , 100 , 1.0,1656617508.0513904 
5,0, 4, 0,Col,44, 0,116 , 116 , 1.16,1656617508.0513904 

6,0, 4, 0,Row,6, 1,244 , 500 , 5.0,1656617510.6881804 
6,0, 4, 0,Col,6, 1,255 , 511 , 5.11,1656617510.6881804 

7,0, 4, 0,Col,132, 0,15 , 15 , 0.15,1656617511.422928 

8,0, 4, 0,Row,87, 2,153 , 665 , 6.65,1656617513.1646807 
8,0, 4, 0,Col,87, 2,162 , 674 , 6.74,1656617513.1646807 

9,0, 4, 0,Row,117, 0,180 , 180 , 1.8,1656617513.9196095 
9,0, 4, 0,Col,117, 0,191 , 191 , 1.91,1656617513.9196095 

10,0, 4, 0,Row,62, 2,229 , 741 , 7.41,1656617514.6514597 
10,0, 4, 0,Col,62, 2,254 , 766 , 7.66,1656617514.6514597 

11,0, 4, 0,Row,145, 0,128 , 128 , 1.28,1656617516.6182785 
11,0, 4, 0,Col,145, 0,143 , 143 , 1.43,1656617516.6182785 

12,0, 4, 0,Row,208, 1,253 , 509 , 5.09,1656617517.56953 
12,0, 4, 0,Col,208, 2,12 , 524 , 5.24,1656617517.56953 

13,0, 4, 0,Row,61, 1,131 , 387 , 3.87,1656617518.3324556 
13,0, [0;31;40m1[0m, 3,Col,4, 0,61 , 61 , 0.61,1656617518.3324556 
13,0, [0;31;40m1[0m, 17,Col,61, 13,61 , 3389 , 33.89,1656617518.3324556 

14,0, 4, 0,Row,171, 1,220 , 476 , 4.76,1656617519.590918 
14,0, 4, 0,Col,171, 1,228 , 484 , 4.84,1656617519.590918 

15,0, 4, 0,Row,227, 2,5 , 517 , 5.17,1656617520.6968522 
15,0, 4, 0,Col,227, 2,13 , 525 , 5.25,1656617520.6968522 

16,0, 4, 0,Row,135, 0,101 , 101 , 1.01,1656617521.599686 
16,0, 4, 0,Col,134, 0,113 , 113 , 1.13,1656617521.599686 

17,0, 4, 0,Row,41, 1,37 , 293 , 2.93,1656617522.3512893 
17,0, 4, 0,Col,40, 1,46 , 302 , 3.02,1656617522.3512893 

18,0, 4, 0,Row,248, 2,4 , 516 , 5.16,1656617525.1285498 
18,0, 4, 0,Col,248, 2,25 , 537 , 5.37,1656617525.1285498 

19,0, 4, 0,Row,99, 2,96 , 608 , 6.08,1656617525.8611357 
19,0, 4, 0,Col,98, 2,107 , 619 , 6.19,1656617525.8611357 

20,0, 4, 0,Row,186, 2,88 , 600 , 6.0,1656617526.6246865 
20,0, 4, 0,Col,185, 2,99 , 611 , 6.11,1656617526.6246865 

21,0, 4, 0,Row,61, 3,109 , 877 , 8.77,1656617527.3582408 
21,0, [0;31;40m3[0m, 45,Row,4, 0,61 , 61 , 0.61,1656617527.3582408 
21,0, [0;31;40m3[0m, 12,Col,61, 13,61 , 3389 , 33.89,1656617527.3582408 

22,0, 4, 0,Row,213, 0,252 , 252 , 2.52,1656617529.980122 
22,0, 4, 0,Col,213, 1,7 , 263 , 2.63,1656617529.980122 

23,0, 4, 0,Row,226, 1,206 , 462 , 4.62,1656617531.5220058 
23,0, 4, 0,Col,226, 1,214 , 470 , 4.7,1656617531.5220058 

24,0, 4, 0,Row,250, 0,93 , 93 , 0.93,1656617533.2016847 
24,0, 4, 0,Col,249, 0,106 , 106 , 1.06,1656617533.2016847 

25,0, 4, 0,Row,63, 0,71 , 71 , 0.71,1656617534.7697797 
25,0, 4, 0,Col,63, 0,91 , 91 , 0.91,1656617534.7697797 

26,0, 4, 0,Row,23, 1,199 , 455 , 4.55,1656617535.5176706 
26,0, 4, 0,Col,23, 1,210 , 466 , 4.66,1656617535.5176706 

27,0, 4, 0,Row,28, 3,54 , 822 , 8.22,1656617539.0025573 
27,0, 4, 0,Col,28, 3,65 , 833 , 8.33,1656617539.0025573 

28,0, 4, 0,Row,222, 1,191 , 447 , 4.47,1656617539.749123 
28,0, 4, 0,Col,222, 1,203 , 459 , 4.59,1656617539.749123 

29,0, 4, 0,Row,75, 0,190 , 190 , 1.9,1656617540.511277 
29,0, 4, 0,Col,75, 0,201 , 201 , 2.01,1656617540.511277 

30,0, 4, 0,Row,179, 4,177 , 1201 , 12.01,1656617541.409137 
30,0, 4, 0,Col,179, 4,196 , 1220 , 12.2,1656617541.409137 

31,0, 4, 0,Row,22, 1,185 , 441 , 4.41,1656617545.2333262 
31,0, 4, 0,Col,22, 1,196 , 452 , 4.52,1656617545.2333262 

32,0, 4, 0,Row,83, 0,217 , 217 , 2.17,1656617546.372898 
32,0, 4, 0,Col,83, 0,229 , 229 , 2.29,1656617546.372898 

33,0, 4, 0,Row,54, 3,176 , 944 , 9.44,1656617547.8202393 
33,0, 4, 0,Col,54, 3,186 , 954 , 9.54,1656617547.8202393 

34,0, 4, 0,Row,20, 5,8 , 1288 , 12.88,1656617548.572555 
34,0, 4, 0,Col,20, 5,31 , 1311 , 13.11,1656617548.572555 

35,0, 4, 0,Row,236, 0,217 , 217 , 2.17,1656617549.3176322 
35,0, 4, 0,Col,236, 0,229 , 229 , 2.29,1656617549.3176322 

36,0, 4, 0,Row,255, 4,134 , 1158 , 11.58,1656617550.3901293 
