NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,162, 11,162 , 2978 , 29.78 
0,0, 4, 0,Col,163, 2,159 , 671 , 6.71 
0,0, 4, 0,Row,110, 1,141 , 397 , 3.97 
0,0, 4, 0,Col,110, 14,132 , 3716 , 37.16 
1,0, 4, 0,Row,234, 7,228 , 2020 , 20.2 
1,0, 4, 0,Col,234, 7,67 , 1859 , 18.59 
2,0, 4, 0,Row,103, 0,206 , 206 , 2.06 
2,0, 4, 0,Col,103, 0,68 , 68 , 0.68 
3,0, 4, 0,Row,99, 6,103 , 1639 , 16.39 
3,0, 4, 0,Col,99, 5,211 , 1491 , 14.91 
4,0, 4, 0,Row,95, 2,231 , 743 , 7.43 
4,0, 4, 0,Col,95, 2,81 , 593 , 5.93 
5,0, 4, 0,Row,220, 5,245 , 1525 , 15.25 
5,0, 4, 0,Col,220, 5,64 , 1344 , 13.44 
6,0, 4, 0,Row,217, 5,113 , 1393 , 13.93 
6,0, 4, 0,Col,217, 4,195 , 1219 , 12.19 
7,0, 4, 0,Row,213, 5,7 , 1287 , 12.87 
7,0, 4, 0,Col,213, 4,112 , 1136 , 11.36 
8,0, 4, 0,Row,82, 14,197 , 3781 , 37.81 
8,0, 4, 0,Col,82, 14,85 , 3669 , 36.69 
9,0, 4, 0,Row,78, 4,105 , 1129 , 11.29 
9,0, 4, 0,Col,78, 3,199 , 967 , 9.67 
10,0, 4, 0,Row,75, 2,229 , 741 , 7.41 
10,0, 4, 0,Col,75, 2,69 , 581 , 5.81 
11,0, 4, 0,Row,200, 5,16 , 1296 , 12.96 
11,0, 4, 0,Col,200, 4,97 , 1121 , 11.21 
12,0, 4, 0,Row,196, 2,25 , 537 , 5.37 
12,0, 4, 0,Col,196, 1,119 , 375 , 3.75 
13,0, 4, 0,Row,192, 3,184 , 952 , 9.52 
13,0, 4, 0,Col,192, 3,56 , 824 , 8.24 
