NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,45, 15,74 , 3914 , 39.14 
0,0, 4, 0,Col,45, 12,206 , 3278 , 32.78 
0,0, 4, 61,Row,61, 13,61 , 3389 , 33.89 
0,0, 4, 61,Row,4, 0,214 , 214 , 2.14 
0,0, 4, 0,Col,214, 14,101 , 3685 , 36.85 
0,0, 4, 0,Row,214, 4,206 , 1230 , 12.3 
1,0, 4, 0,Row,223, 10,225 , 2785 , 27.85 
1,0, 4, 0,Col,223, 10,56 , 2616 , 26.16 
2,0, 4, 0,Row,99, 7,39 , 1831 , 18.31 
2,0, 4, 0,Col,99, 6,148 , 1684 , 16.84 
3,0, 4, 0,Row,89, 12,125 , 3197 , 31.97 
3,0, 4, 0,Col,89, 11,229 , 3045 , 30.45 
4,0, 4, 0,Row,247, 3,28 , 796 , 7.96 
4,0, 4, 0,Col,247, 2,140 , 652 , 6.52 
5,0, 4, 0,Row,0, 0,226 , 226 , 2.26 
5,0, 4, 0,Col,0, 0,77 , 77 , 0.77 
6,0, 4, 0,Row,70, 6,231 , 1767 , 17.67 
6,0, 4, 0,Col,70, 6,58 , 1594 , 15.94 
7,0, 4, 0,Row,130, 12,120 , 3192 , 31.92 
7,0, 4, 0,Col,130, 11,239 , 3055 , 30.55 
8,0, 4, 0,Row,75, 14,54 , 3638 , 36.38 
8,0, 4, 0,Col,75, 13,131 , 3459 , 34.59 
9,0, 4, 0,Row,72, 7,237 , 2029 , 20.29 
9,0, 4, 0,Col,72, 7,124 , 1916 , 19.16 
10,0, 4, 0,Row,69, 11,131 , 2947 , 29.47 
10,0, 4, 0,Col,9, 10,247 , 2807 , 28.07 
11,0, 4, 0,Row,64, 0,173 , 173 , 1.73 
11,0, 4, 0,Col,64, 0,50 , 50 , 0.5 
12,0, 4, 0,Row,228, 4,99 , 1123 , 11.23 
12,0, 4, 0,Col,228, 3,214 , 982 , 9.82 
13,0, 4, 0,Row,61, 8,71 , 2119 , 21.19 
13,[0;31;40m1[0m, [0;31;40m0[0m, 7,Row,4, 0,61 , 61 , 0.61 
13,0, [0;31;40m7[0m, 6,Col,61, 13,61 , 3389 , 33.89 
14,0, 4, 0,Row,186, 9,194 , 2498 , 24.98 
14,0, 4, 0,Col,186, 9,31 , 2335 , 23.35 
15,0, 4, 0,Row,114, 13,254 , 3582 , 35.82 
15,0, 4, 0,Col,114, 13,139 , 3467 , 34.67 
16,0, 4, 0,Row,74, 2,114 , 626 , 6.26 
16,0, 4, 0,Col,74, 1,227 , 483 , 4.83 
17,0, 4, 0,Row,178, 4,192 , 1216 , 12.16 
17,0, 4, 0,Col,178, 4,69 , 1093 , 10.93 
18,0, 4, 0,Row,56, 2,232 , 744 , 7.44 
18,0, 4, 0,Col,56, 2,84 , 596 , 5.96 
19,0, 4, 0,Row,77, 13,24 , 3352 , 33.52 
19,0, 4, 0,Col,77, 12,156 , 3228 , 32.28 
