NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,31, 10,117 , 2677 , 26.77 
0,0, 4, 0,Col,31, 3,13 , 781 , 7.81 
0,0, 4, 0,Row,165, 7,44 , 1836 , 18.36 
0,0, 4, 0,Col,165, 7,33 , 1825 , 18.25 
0,0, [0;31;40m7[0m, 44,Row,4, 0,165 , 165 , 1.65 
0,0, [0;31;40m7[0m, 33,Row,61, 13,61 , 3389 , 33.89 
0,0, 4, 0,Row,114, 4,195 , 1219 , 12.19 
0,0, 4, 0,Col,114, 2,41 , 553 , 5.53 
1,0, 4, 0,Row,239, 12,168 , 3240 , 32.4 
1,0, 4, 0,Col,239, 12,47 , 3119 , 31.19 
2,0, 4, 0,Row,236, 11,24 , 2840 , 28.4 
2,0, 4, 0,Col,236, 10,175 , 2735 , 27.35 
3,0, 4, 0,Row,233, 10,224 , 2784 , 27.84 
3,0, 4, 0,Col,233, 10,131 , 2691 , 26.91 
4,0, 4, 0,Row,231, 8,5 , 2053 , 20.53 
4,0, 4, 0,Col,231, 7,166 , 1958 , 19.58 
5,0, 4, 0,Row,228, 4,28 , 1052 , 10.52 
5,0, 4, 0,Col,228, 3,191 , 959 , 9.59 
6,0, 4, 0,Row,225, 6,219 , 1755 , 17.55 
6,0, 4, 0,Col,225, 6,122 , 1658 , 16.58 
7,0, 4, 0,Row,223, 7,7 , 1799 , 17.99 
7,0, 4, 0,Col,223, 6,163 , 1699 , 16.99 
8,0, 4, 0,Row,220, 10,44 , 2604 , 26.04 
8,0, 4, 0,Col,220, 9,199 , 2503 , 25.03 
9,0, 4, 0,Row,217, 8,125 , 2173 , 21.73 
9,0, 4, 0,Col,217, 8,22 , 2070 , 20.7 
10,0, 4, 0,Row,215, 4,197 , 1221 , 12.21 
10,0, 4, 0,Col,215, 4,99 , 1123 , 11.23 
11,0, 4, 0,Row,212, 13,174 , 3502 , 35.02 
11,0, 4, 0,Col,212, 13,67 , 3395 , 33.95 
12,0, 4, 0,Row,209, 12,16 , 3088 , 30.88 
12,0, 4, 0,Col,209, 11,175 , 2991 , 29.91 
13,0, 4, 0,Row,206, 1,230 , 486 , 4.86 
13,0, 4, 0,Col,206, 1,134 , 390 , 3.9 
14,0, 4, 0,Row,204, 14,159 , 3743 , 37.43 
14,0, 4, 0,Col,204, 14,47 , 3631 , 36.31 
15,0, 4, 0,Row,201, 7,118 , 1910 , 19.1 
15,0, 4, 0,Col,201, 7,4 , 1796 , 17.96 
16,0, 4, 0,Row,70, 5,123 , 1403 , 14.03 
16,0, 4, 0,Col,70, 4,252 , 1276 , 12.76 
17,0, 4, 0,Row,67, 5,251 , 1531 , 15.31 
17,0, 4, 0,Col,67, 5,144 , 1424 , 14.24 
18,0, 4, 0,Row,65, 7,43 , 1835 , 18.35 
18,0, 4, 0,Col,65, 6,194 , 1730 , 17.3 
19,0, 4, 0,Row,62, 11,57 , 2873 , 28.73 
19,0, 4, 0,Col,62, 10,207 , 2767 , 27.67 
20,0, 4, 0,Row,59, 10,235 , 2795 , 27.95 
20,0, 4, 0,Col,59, 10,130 , 2690 , 26.9 
21,0, 4, 0,Row,56, 2,32 , 544 , 5.44 
21,0, 4, 0,Col,56, 1,171 , 427 , 4.27 
22,0, 4, 0,Row,54, 7,27 , 1819 , 18.19 
22,0, 4, 0,Col,54, 6,177 , 1713 , 17.13 
23,0, 4, 0,Row,51, 13,76 , 3404 , 34.04 
23,0, 4, 0,Col,51, 12,215 , 3287 , 32.87 
24,0, 4, 0,Row,48, 2,157 , 669 , 6.69 
24,0, 4, 0,Col,48, 2,56 , 568 , 5.68 
25,0, 4, 0,Row,46, 13,86 , 3414 , 34.14 
25,0, 4, 0,Col,46, 12,236 , 3308 , 33.08 
26,0, 4, 0,Row,43, 7,112 , 1904 , 19.04 
26,0, 4, 0,Col,43, 7,7 , 1799 , 17.99 
26,0, 4, 0,Row,12, 8,189 , 2237 , 22.37 
26,0, 4, 0,Col,12, 8,180 , 2228 , 22.28 
26,0, 4, 0,Row,170, 7,27 , 1819 , 18.19 
26,0, 4, 0,Col,170, 7,19 , 1811 , 18.11 
27,0, 4, 0,Row,40, 10,57 , 2617 , 26.17 
27,0, 4, 0,Col,40, 9,222 , 2526 , 25.26 
28,0, 4, 0,Row,38, 15,234 , 4074 , 40.74 
28,0, 4, 0,Col,38, 15,135 , 3975 , 39.75 
29,0, 4, 0,Row,35, 11,198 , 3014 , 30.14 
29,0, 4, 0,Col,35, 11,91 , 2907 , 29.07 
30,0, 4, 0,Row,160, 5,86 , 1366 , 13.66 
30,0, 4, 0,Col,160, 4,229 , 1253 , 12.53 
31,0, 4, 0,Row,29, 0,162 , 162 , 1.62 
31,0, 4, 0,Col,29, 0,58 , 58 , 0.58 
31,0, 4, 0,Row,26, 3,158 , 926 , 9.26 
31,0, 4, 0,Col,26, 3,149 , 917 , 9.17 
31,0, 4, 0,Row,157, 8,21 , 2069 , 20.69 
31,0, 4, 0,Col,157, 8,14 , 2062 , 20.62 
32,0, 4, 0,Row,27, 11,180 , 2996 , 29.96 
32,0, 4, 0,Col,27, 11,89 , 2905 , 29.05 
32,0, 4, 0,Row,243, 5,217 , 1497 , 14.97 
32,0, 4, 0,Col,243, 5,208 , 1488 , 14.88 
32,0, 4, 0,Row,154, 8,151 , 2199 , 21.99 
32,0, 4, 0,Col,154, 8,141 , 2189 , 21.89 
33,0, 4, 0,Row,24, 5,54 , 1334 , 13.34 
33,0, 4, 0,Col,24, 4,215 , 1239 , 12.39 
34,0, 4, 0,Row,149, 4,14 , 1038 , 10.38 
34,0, 4, 0,Col,149, 3,154 , 922 , 9.22 
35,0, 4, 0,Row,146, 1,22 , 278 , 2.78 
35,0, 4, 0,Col,146, 0,178 , 178 , 1.78 
36,0, 4, 0,Row,143, 14,77 , 3661 , 36.61 
36,0, 4, 0,Col,143, 13,224 , 3552 , 35.52 
37,0, 4, 0,Row,141, 7,148 , 1940 , 19.4 
37,0, 4, 0,Col,141, 7,42 , 1834 , 18.34 
38,0, 4, 0,Row,138, 5,95 , 1375 , 13.75 
38,0, 4, 0,Col,138, 4,244 , 1268 , 12.68 
39,0, 4, 0,Row,135, 6,103 , 1639 , 16.39 
39,0, 4, 0,Col,135, 6,0 , 1536 , 15.36 
40,0, 4, 0,Row,133, 5,149 , 1429 , 14.29 
40,0, 4, 0,Col,133, 5,55 , 1335 , 13.35 
41,0, 4, 0,Row,130, 0,41 , 41 , 0.41 
41,0, 4, 0,Col,130, 15,186 , 4026 , 40.26 
42,0, 4, 0,Row,127, 15,14 , 3854 , 38.54 
42,0, 4, 0,Col,127, 14,160 , 3744 , 37.44 
43,0, 4, 0,Row,125, 13,234 , 3562 , 35.62 
43,0, 4, 0,Col,125, 13,127 , 3455 , 34.55 
44,0, 4, 0,Row,122, 7,161 , 1953 , 19.53 
44,0, 4, 0,Col,122, 7,62 , 1854 , 18.54 
45,0, 4, 0,Row,119, 6,115 , 1651 , 16.51 
45,0, 4, 0,Col,119, 6,12 , 1548 , 15.48 
46,0, 4, 0,Row,116, 12,143 , 3215 , 32.15 
46,0, 4, 0,Col,116, 12,32 , 3104 , 31.04 
47,0, 4, 0,Row,114, 1,88 , 344 , 3.44 
47,0, 4, 0,Col,114, 0,240 , 240 , 2.4 
48,0, 4, 0,Row,111, 13,126 , 3454 , 34.54 
48,0, 4, 0,Col,111, 13,21 , 3349 , 33.49 
49,0, 4, 0,Row,108, 6,215 , 1751 , 17.51 
49,0, 4, 0,Col,108, 6,116 , 1652 , 16.52 
