NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,29, 4,105 , 1129 , 11.29 
0,0, 4, 0,Col,29, 0,212 , 212 , 2.12 
0,0, 4, 0,Row,245, 13,155 , 3483 , 34.83 
0,0, 4, 0,Col,245, 10,120 , 2680 , 26.8 
1,0, 4, 0,Row,114, 10,238 , 2798 , 27.98 
1,0, 4, 0,Col,114, 10,109 , 2669 , 26.69 
2,0, 4, 0,Row,111, 7,125 , 1917 , 19.17 
2,0, 4, 0,Col,111, 7,9 , 1801 , 18.01 
3,0, 4, 0,Row,236, 9,1 , 2305 , 23.05 
3,0, 4, 0,Col,236, 8,116 , 2164 , 21.64 
4,0, 4, 0,Row,233, 8,203 , 2251 , 22.51 
4,0, 4, 0,Col,233, 8,85 , 2133 , 21.33 
5,0, 4, 0,Row,231, 7,20 , 1812 , 18.12 
5,0, 4, 0,Col,231, 6,161 , 1697 , 16.97 
6,0, 4, 0,Row,228, 5,204 , 1484 , 14.84 
6,0, 4, 0,Col,228, 5,83 , 1363 , 13.63 
7,0, 4, 0,Row,225, 8,217 , 2265 , 22.65 
7,0, 4, 0,Col,225, 8,98 , 2146 , 21.46 
8,0, 4, 0,Row,223, 5,147 , 1427 , 14.27 
8,0, 4, 0,Col,223, 5,48 , 1328 , 13.28 
9,0, 4, 0,Row,220, 7,82 , 1874 , 18.74 
9,0, 4, 0,Col,220, 6,227 , 1763 , 17.63 
10,0, 4, 0,Row,217, 4,143 , 1167 , 11.67 
10,0, 4, 0,Col,217, 4,22 , 1046 , 10.46 
11,0, 4, 0,Row,214, 5,181 , 1461 , 14.61 
11,0, 4, 0,Col,214, 5,56 , 1336 , 13.36 
12,0, 4, 0,Row,212, 5,19 , 1299 , 12.99 
12,0, 4, 0,Col,212, 4,170 , 1194 , 11.94 
13,0, 4, 0,Row,209, 3,20 , 788 , 7.88 
13,0, 4, 0,Col,209, 2,163 , 675 , 6.75 
14,0, 4, 0,Row,206, 6,169 , 1705 , 17.05 
14,0, 4, 0,Col,206, 6,72 , 1608 , 16.08 
15,0, 4, 0,Row,204, 8,198 , 2246 , 22.46 
15,0, 4, 0,Col,204, 8,89 , 2137 , 21.37 
16,0, 4, 0,Row,201, 7,168 , 1960 , 19.6 
16,0, 4, 0,Col,201, 7,52 , 1844 , 18.44 
17,0, 4, 0,Row,198, 5,14 , 1294 , 12.94 
17,0, 4, 0,Col,198, 4,165 , 1189 , 11.89 
18,0, 4, 0,Row,196, 4,132 , 1156 , 11.56 
18,0, 4, 0,Col,196, 4,34 , 1058 , 10.58 
19,0, 4, 0,Row,193, 4,220 , 1244 , 12.44 
19,0, 4, 0,Col,193, 4,104 , 1128 , 11.28 
20,0, 4, 0,Row,62, 7,68 , 1860 , 18.6 
20,0, 4, 0,Col,62, 6,187 , 1723 , 17.23 
21,0, 4, 0,Row,59, 7,59 , 1851 , 18.51 
21,0, 4, 0,Col,59, 6,185 , 1721 , 17.21 
22,0, 4, 0,Row,56, 5,184 , 1464 , 14.64 
22,0, 4, 0,Col,56, 5,69 , 1349 , 13.49 
23,0, 4, 0,Row,54, 9,190 , 2494 , 24.94 
23,0, 4, 0,Col,54, 9,80 , 2384 , 23.84 
24,0, 4, 0,Row,51, 8,176 , 2224 , 22.24 
24,0, 4, 0,Col,51, 8,48 , 2096 , 20.96 
25,0, 4, 0,Row,48, 5,13 , 1293 , 12.93 
25,0, 4, 0,Col,48, 4,165 , 1189 , 11.89 
26,0, 4, 0,Row,45, 4,103 , 1127 , 11.27 
26,0, 4, 0,Col,46, 3,236 , 1004 , 10.04 
