NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,235, 6,206 , 1742 , 17.42 
0,0, 4, 0,Col,235, 3,134 , 902 , 9.02 
0,0, 4, 0,Row,160, 8,114 , 2162 , 21.62 
0,0, 4, 0,Col,160, 5,137 , 1417 , 14.17 
1,0, 4, 0,Row,28, 11,117 , 2933 , 29.33 
1,0, 4, 0,Col,28, 10,205 , 2765 , 27.65 
2,0, 4, 0,Row,17, 10,244 , 2804 , 28.04 
2,0, 4, 0,Col,25, 10,103 , 2663 , 26.63 
3,0, 4, 0,Row,149, 14,255 , 3839 , 38.39 
3,0, 4, 0,Col,149, 14,21 , 3605 , 36.05 
4,0, 4, 0,Row,146, 12,28 , 3100 , 31.0 
4,0, 4, 0,Col,146, 11,133 , 2949 , 29.49 
5,0, 4, 0,Row,142, 12,26 , 3098 , 30.98 
5,0, 4, 0,Col,142, 11,128 , 2944 , 29.44 
6,0, 4, 0,Row,139, 13,171 , 3499 , 34.99 
6,0, 4, 0,Col,139, 12,225 , 3297 , 32.97 
7,0, 4, 0,Row,135, 14,35 , 3619 , 36.19 
7,0, 4, 0,Col,135, 13,132 , 3460 , 34.6 
8,0, 4, 0,Row,131, 4,230 , 1254 , 12.54 
8,0, 4, 0,Col,131, 4,48 , 1072 , 10.72 
9,0, 4, 0,Row,0, 12,9 , 3081 , 30.81 
9,0, 4, 0,Col,0, 11,121 , 2937 , 29.37 
10,0, 4, 0,Row,253, 10,166 , 2726 , 27.26 
10,0, 4, 0,Col,253, 10,7 , 2567 , 25.67 
11,0, 4, 0,Row,249, 11,82 , 2898 , 28.98 
11,0, 4, 0,Col,249, 10,185 , 2745 , 27.45 
12,0, 4, 0,Row,118, 12,77 , 3149 , 31.49 
12,0, 4, 0,Col,118, 13,200 , 3528 , 35.28 
13,0, 4, 0,Row,114, 10,78 , 2638 , 26.38 
13,0, 4, 0,Col,114, 9,184 , 2488 , 24.88 
14,0, 4, 0,Row,111, 14,82 , 3666 , 36.66 
14,0, 4, 0,Col,111, 13,194 , 3522 , 35.22 
15,0, 4, 0,Row,107, 9,76 , 2380 , 23.8 
15,0, 4, 0,Col,107, 8,189 , 2237 , 22.37 
16,0, 4, 0,Row,104, 6,143 , 1679 , 16.79 
16,0, 4, 0,Col,104, 5,205 , 1485 , 14.85 
17,0, 4, 0,Row,228, 6,146 , 1682 , 16.82 
17,0, 4, 0,Col,228, 5,240 , 1520 , 15.2 
18,0, 4, 0,Row,225, 12,211 , 3283 , 32.83 
