NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,158, 12,153 , 3225 , 32.25 
0,0, 4, 0,Col,158, 4,108 , 1132 , 11.32 
0,0, 4, 0,Row,164, 2,223 , 735 , 7.35 
0,0, 4, 0,Col,164, 1,131 , 387 , 3.87 
1,0, 4, 0,Row,33, 6,190 , 1726 , 17.26 
1,0, 4, 0,Col,33, 6,137 , 1673 , 16.73 
2,0, 4, 0,Row,30, 4,130 , 1154 , 11.54 
2,0, 4, 0,Col,30, 4,78 , 1102 , 11.02 
3,0, 4, 0,Row,27, 3,70 , 838 , 8.38 
3,0, 4, 0,Col,27, 3,22 , 790 , 7.9 
4,0, 4, 0,Row,25, 2,122 , 634 , 6.34 
4,0, 4, 0,Col,25, 2,75 , 587 , 5.87 
5,0, 4, 0,Row,22, 4,186 , 1210 , 12.1 
5,0, 4, 0,Col,22, 4,131 , 1155 , 11.55 
6,0, 4, 0,Row,19, 4,75 , 1099 , 10.99 
6,0, 4, 0,Col,19, 4,24 , 1048 , 10.48 
7,0, 4, 0,Row,17, 1,167 , 423 , 4.23 
7,0, 4, 0,Col,17, 1,116 , 372 , 3.72 
8,0, 4, 0,Row,14, 14,129 , 3713 , 37.13 
8,0, 4, 0,Col,14, 14,82 , 3666 , 36.66 
9,0, 4, 0,Row,11, 0,153 , 153 , 1.53 
9,0, 4, 0,Col,11, 0,107 , 107 , 1.07 
10,0, 4, 0,Row,9, 0,217 , 217 , 2.17 
10,0, 4, 0,Col,9, 0,166 , 166 , 1.66 
11,0, 4, 0,Row,6, 1,154 , 410 , 4.1 
11,0, 4, 0,Col,6, 1,105 , 361 , 3.61 
12,0, 4, 0,Row,3, 15,142 , 3982 , 39.82 
12,0, 4, 0,Col,3, 15,92 , 3932 , 39.32 
13,0, 4, 0,Row,0, 3,70 , 838 , 8.38 
13,0, 4, 0,Col,0, 3,21 , 789 , 7.89 
14,0, 4, 0,Row,254, 0,129 , 129 , 1.29 
14,0, 4, 0,Col,254, 0,83 , 83 , 0.83 
15,0, 4, 0,Row,251, 8,194 , 2242 , 22.42 
15,0, 4, 0,Col,251, 8,139 , 2187 , 21.87 
16,0, 4, 0,Row,248, 3,33 , 801 , 8.01 
16,0, 4, 0,Col,248, 2,242 , 754 , 7.54 
17,0, 4, 0,Row,246, 4,209 , 1233 , 12.33 
17,0, 4, 0,Col,246, 4,164 , 1188 , 11.88 
18,0, 4, 0,Row,243, 4,88 , 1112 , 11.12 
18,0, 4, 0,Col,243, 4,39 , 1063 , 10.63 
19,0, 4, 0,Row,240, 1,113 , 369 , 3.69 
19,0, 4, 0,Col,240, 1,59 , 315 , 3.15 
20,0, 4, 0,Row,238, 1,130 , 386 , 3.86 
20,0, 4, 0,Col,238, 1,85 , 341 , 3.41 
21,0, 4, 0,Row,106, 2,192 , 704 , 7.04 
21,0, 4, 0,Col,106, 2,143 , 655 , 6.55 
21,0, 4, 0,Row,106, 6,194 , 1730 , 17.3 
