NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,141, 13,207 , 3535 , 35.35 
0,0, 4, 0,Col,141, 4,104 , 1128 , 11.28 
0,0, 4, 0,Row,213, 4,119 , 1143 , 11.43 
0,0, 4, 0,Col,213, 1,131 , 387 , 3.87 
1,0, 4, 0,Row,82, 11,82 , 2898 , 28.98 
1,0, 4, 0,Col,82, 10,223 , 2783 , 27.83 
2,0, 4, 0,Row,79, 12,12 , 3084 , 30.84 
2,0, 4, 0,Col,80, 11,160 , 2976 , 29.76 
3,0, 4, 0,Row,77, 13,38 , 3366 , 33.66 
3,0, 4, 0,Col,77, 12,192 , 3264 , 32.64 
4,0, 4, 0,Row,74, 14,74 , 3658 , 36.58 
4,0, 4, 0,Col,74, 13,217 , 3545 , 35.45 
5,0, 4, 0,Row,71, 13,126 , 3454 , 34.54 
5,0, 4, 0,Col,71, 13,26 , 3354 , 33.54 
6,0, 4, 0,Row,69, 0,39 , 39 , 0.39 
6,0, 4, 0,Col,69, 15,194 , 4034 , 40.34 
7,0, 4, 0,Row,66, 14,93 , 3677 , 36.77 
7,0, 4, 0,Col,66, 13,237 , 3565 , 35.65 
8,0, 4, 0,Row,63, 12,39 , 3111 , 31.11 
8,0, 4, 0,Col,63, 11,198 , 3014 , 30.14 
9,0, 4, 0,Row,61, 12,39 , 3111 , 31.11 
9,[0;31;40m1[0m, 4, 39,Row,4, 0,61 , 61 , 0.61 
9,[0;31;40m1[0m, [0;31;40m3[0m, 62,Col,61, 13,61 , 3389 , 33.89 
10,0, 4, 0,Row,58, 14,71 , 3655 , 36.55 
10,0, 4, 0,Col,58, 13,215 , 3543 , 35.43 
11,0, 4, 0,Row,55, 0,103 , 103 , 1.03 
11,0, 4, 0,Col,55, 15,237 , 4077 , 40.77 
12,0, 4, 0,Row,52, 12,237 , 3309 , 33.09 
12,0, 4, 0,Col,52, 12,129 , 3201 , 32.01 
13,0, 4, 0,Row,50, 13,221 , 3549 , 35.49 
13,0, 4, 0,Col,50, 13,105 , 3433 , 34.33 
14,0, 4, 0,Row,47, 12,73 , 3145 , 31.45 
14,0, 4, 0,Col,47, 11,227 , 3043 , 30.43 
15,0, 4, 0,Row,172, 11,151 , 2967 , 29.67 
15,0, 4, 0,Col,172, 11,17 , 2833 , 28.33 
16,0, 4, 0,Row,169, 12,156 , 3228 , 32.28 
16,0, 4, 0,Col,169, 12,38 , 3110 , 31.1 
17,0, 4, 0,Row,38, 11,32 , 2848 , 28.48 
17,0, 4, 0,Col,38, 10,148 , 2708 , 27.08 
18,0, 4, 0,Row,35, 12,232 , 3304 , 33.04 
18,0, 4, 0,Col,35, 12,122 , 3194 , 31.94 
19,0, 4, 0,Row,33, 12,63 , 3135 , 31.35 
19,0, 4, 0,Col,33, 11,218 , 3034 , 30.34 
20,0, 4, 0,Row,30, 12,220 , 3292 , 32.92 
20,0, 4, 0,Col,30, 12,117 , 3189 , 31.89 
21,0, 4, 0,Row,27, 14,128 , 3712 , 37.12 
21,0, 4, 0,Col,27, 14,6 , 3590 , 35.9 
22,0, 4, 0,Row,25, 11,235 , 3051 , 30.51 
22,0, 4, 0,Col,25, 11,125 , 2941 , 29.41 
23,0, 4, 0,Row,22, 13,161 , 3489 , 34.89 
23,0, 4, 0,Col,22, 13,52 , 3380 , 33.8 
24,0, 4, 0,Row,19, 13,130 , 3458 , 34.58 
24,0, 4, 0,Col,19, 13,18 , 3346 , 33.46 
25,0, 4, 0,Row,17, 12,2 , 3074 , 30.74 
25,0, 4, 0,Col,17, 11,156 , 2972 , 29.72 
26,0, 4, 0,Row,14, 11,223 , 3039 , 30.39 
26,0, 4, 0,Col,14, 11,108 , 2924 , 29.24 
27,0, 4, 0,Row,11, 12,230 , 3302 , 33.02 
27,0, 4, 0,Col,11, 12,129 , 3201 , 32.01 
28,0, 4, 0,Row,8, 12,142 , 3214 , 32.14 
28,0, 4, 0,Col,8, 12,35 , 3107 , 31.07 
29,0, 4, 0,Row,6, 10,106 , 2666 , 26.66 
29,0, 4, 0,Col,6, 9,237 , 2541 , 25.41 
30,0, 4, 0,Row,131, 10,179 , 2739 , 27.39 
30,0, 4, 0,Col,131, 10,56 , 2616 , 26.16 
31,0, 4, 0,Row,128, 13,209 , 3537 , 35.37 
31,0, 4, 0,Col,128, 13,107 , 3435 , 34.35 
32,0, 4, 0,Row,125, 12,62 , 3134 , 31.34 
32,0, 4, 0,Col,125, 11,210 , 3026 , 30.26 
33,0, 4, 0,Row,122, 0,106 , 106 , 1.06 
33,0, 4, 0,Col,122, 15,222 , 4062 , 40.62 
34,0, 4, 0,Row,120, 11,122 , 2938 , 29.38 
34,0, 4, 0,Col,120, 11,14 , 2830 , 28.3 
35,0, 4, 0,Row,117, 8,193 , 2241 , 22.41 
35,0, 4, 0,Col,117, 8,60 , 2108 , 21.08 
36,0, 4, 0,Row,114, 15,52 , 3892 , 38.92 
36,0, 4, 0,Col,114, 14,190 , 3774 , 37.74 
37,0, 4, 0,Row,112, 13,211 , 3539 , 35.39 
37,0, 4, 0,Col,112, 13,103 , 3431 , 34.31 
38,0, 4, 0,Row,109, 7,22 , 1814 , 18.14 
38,0, 4, 0,Col,109, 6,137 , 1673 , 16.73 
39,0, 4, 0,Row,106, 13,183 , 3511 , 35.11 
39,0, 4, 0,Col,106, 13,71 , 3399 , 33.99 
40,0, 4, 0,Row,104, 14,233 , 3817 , 38.17 
40,0, 4, 0,Col,104, 14,122 , 3706 , 37.06 
41,0, 4, 0,Row,101, 15,170 , 4010 , 40.1 
41,0, 4, 0,Col,101, 15,53 , 3893 , 38.93 
42,0, 4, 0,Row,98, 14,0 , 3584 , 35.84 
42,0, 4, 0,Col,98, 13,147 , 3475 , 34.75 
43,0, 4, 0,Row,95, 15,52 , 3892 , 38.92 
43,0, 4, 0,Col,95, 14,199 , 3783 , 37.83 
44,0, 4, 0,Row,92, 12,193 , 3265 , 32.65 
44,0, 4, 0,Col,92, 12,45 , 3117 , 31.17 
45,0, 4, 0,Row,89, 15,54 , 3894 , 38.94 
45,0, 4, 0,Col,89, 14,192 , 3776 , 37.76 
46,0, 4, 0,Row,86, 12,100 , 3172 , 31.72 
46,0, 4, 0,Col,86, 11,245 , 3061 , 30.61 
47,0, 4, 0,Row,211, 11,67 , 2883 , 28.83 
47,0, 4, 0,Col,211, 10,203 , 2763 , 27.63 
48,0, 4, 0,Row,209, 12,246 , 3318 , 33.18 
48,0, 4, 0,Col,209, 12,137 , 3209 , 32.09 
49,0, 4, 0,Row,206, 12,226 , 3298 , 32.98 
49,0, 4, 0,Col,206, 12,110 , 3182 , 31.82 
50,0, 4, 0,Row,75, 12,201 , 3273 , 32.73 
50,0, 4, 0,Col,75, 12,50 , 3122 , 31.22 
51,0, 4, 0,Row,72, 14,250 , 3834 , 38.34 
51,0, 4, 0,Col,72, 14,120 , 3704 , 37.04 
52,0, 4, 0,Row,69, 11,244 , 3060 , 30.6 
52,0, 4, 0,Col,69, 11,132 , 2948 , 29.48 
53,0, 4, 0,Row,67, 13,186 , 3514 , 35.14 
53,0, 4, 0,Col,67, 13,75 , 3403 , 34.03 
54,0, 4, 0,Row,191, 14,8 , 3592 , 35.92 
54,0, 4, 0,Col,64, 13,137 , 3465 , 34.65 
55,0, 4, 0,Row,189, 13,136 , 3464 , 34.64 
55,0, 4, 0,Col,189, 13,28 , 3356 , 33.56 
56,0, 4, 0,Row,186, 13,206 , 3534 , 35.34 
56,0, 4, 0,Col,186, 13,108 , 3436 , 34.36 
57,0, 4, 0,Row,183, 14,94 , 3678 , 36.78 
57,0, 4, 0,Col,183, 13,236 , 3564 , 35.64 
58,0, 4, 0,Row,52, 13,55 , 3383 , 33.83 
58,0, 4, 0,Col,52, 12,176 , 3248 , 32.48 
59,0, 4, 0,Row,50, 12,198 , 3270 , 32.7 
59,0, 4, 0,Col,50, 12,83 , 3155 , 31.55 
60,0, 4, 0,Row,174, 11,144 , 2960 , 29.6 
60,0, 4, 0,Col,174, 10,253 , 2813 , 28.13 
61,0, 4, 0,Row,171, 10,241 , 2801 , 28.01 
61,0, 4, 0,Col,171, 10,74 , 2634 , 26.34 
62,0, 4, 0,Row,168, 14,165 , 3749 , 37.49 
62,0, 4, 0,Col,168, 14,50 , 3634 , 36.34 
63,0, 4, 0,Row,37, 11,142 , 2958 , 29.58 
63,0, 4, 0,Col,37, 11,0 , 2816 , 28.16 
64,0, 4, 0,Row,34, 14,238 , 3822 , 38.22 
64,0, 4, 0,Col,34, 14,134 , 3718 , 37.18 
65,0, 4, 0,Row,32, 14,29 , 3613 , 36.13 
65,0, 4, 0,Col,32, 13,175 , 3503 , 35.03 
66,0, 4, 0,Row,29, 13,59 , 3387 , 33.87 
66,0, 4, 0,Col,29, 12,191 , 3263 , 32.63 
67,0, 4, 0,Row,26, 14,2 , 3586 , 35.86 
67,0, 4, 0,Col,26, 13,163 , 3491 , 34.91 
68,0, 4, 0,Row,23, 14,6 , 3590 , 35.9 
68,0, 4, 0,Col,23, 13,157 , 3485 , 34.85 
69,0, 4, 0,Row,21, 12,56 , 3128 , 31.28 
69,0, 4, 0,Col,21, 11,199 , 3015 , 30.15 
70,0, 4, 0,Row,146, 14,234 , 3818 , 38.18 
70,0, 4, 0,Col,146, 14,103 , 3687 , 36.87 
71,0, 4, 0,Row,143, 13,248 , 3576 , 35.76 
71,0, 4, 0,Col,143, 13,125 , 3453 , 34.53 
72,0, 4, 0,Row,140, 13,10 , 3338 , 33.38 
72,0, 4, 0,Col,140, 12,156 , 3228 , 32.28 
73,0, 4, 0,Row,9, 12,26 , 3098 , 30.98 
73,0, 4, 0,Col,9, 11,160 , 2976 , 29.76 
74,0, 4, 0,Row,6, 15,226 , 4066 , 40.66 
74,0, 4, 0,Col,6, 15,118 , 3958 , 39.58 
75,0, 4, 0,Row,131, 13,182 , 3510 , 35.1 
75,0, 4, 0,Col,131, 13,46 , 3374 , 33.74 
76,0, 4, 0,Row,128, 12,160 , 3232 , 32.32 
76,0, 4, 0,Col,128, 12,46 , 3118 , 31.18 
77,0, 4, 0,Row,126, 12,199 , 3271 , 32.71 
77,0, 4, 0,Col,126, 12,97 , 3169 , 31.69 
78,0, 4, 0,Row,123, 13,155 , 3483 , 34.83 
78,0, 4, 0,Col,123, 13,46 , 3374 , 33.74 
79,0, 4, 0,Row,120, 15,73 , 3913 , 39.13 
79,0, 4, 0,Col,120, 14,213 , 3797 , 37.97 
79,0, 4, 0,Row,248, 15,139 , 3979 , 39.79 
79,0, 4, 0,Col,248, 15,115 , 3955 , 39.55 
80,0, 4, 0,Row,245, 14,81 , 3665 , 36.65 
80,0, 4, 0,Col,245, 13,229 , 3557 , 35.57 
81,0, 4, 0,Row,243, 14,115 , 3699 , 36.99 
81,0, 4, 0,Col,243, 13,255 , 3583 , 35.83 
82,0, 4, 0,Row,240, 12,2 , 3074 , 30.74 
82,0, 4, 0,Col,240, 11,138 , 2954 , 29.54 
83,0, 4, 0,Row,237, 14,240 , 3824 , 38.24 
83,0, 4, 0,Col,237, 14,148 , 3732 , 37.32 
84,0, 4, 0,Row,234, 13,210 , 3538 , 35.38 
84,0, 4, 0,Col,234, 13,81 , 3409 , 34.09 
85,0, 4, 0,Row,103, 13,126 , 3454 , 34.54 
85,0, 4, 0,Col,103, 12,241 , 3313 , 33.13 
86,0, 4, 0,Row,101, 13,96 , 3424 , 34.24 
86,0, 4, 0,Col,101, 12,240 , 3312 , 33.12 
87,0, 4, 0,Row,98, 12,234 , 3306 , 33.06 
87,0, 4, 0,Col,98, 12,118 , 3190 , 31.9 
88,0, 4, 0,Row,95, 14,230 , 3814 , 38.14 
88,0, 4, 0,Col,95, 14,127 , 3711 , 37.11 
89,0, 4, 0,Row,92, 13,32 , 3360 , 33.6 
89,0, 4, 0,Col,92, 12,139 , 3211 , 32.11 
90,0, 4, 0,Row,89, 13,235 , 3563 , 35.63 
90,0, 4, 0,Col,89, 13,101 , 3429 , 34.29 
91,0, 4, 0,Row,86, 13,94 , 3422 , 34.22 
91,0, 4, 0,Col,86, 12,247 , 3319 , 33.19 
92,0, 4, 0,Row,83, 11,194 , 3010 , 30.1 
92,0, 4, 0,Col,84, 11,85 , 2901 , 29.01 
93,0, 4, 0,Row,208, 10,126 , 2686 , 26.86 
93,0, 4, 0,Col,208, 9,253 , 2557 , 25.57 
94,0, 4, 0,Row,206, 14,195 , 3779 , 37.79 
94,0, 4, 0,Col,206, 14,75 , 3659 , 36.59 
95,0, 4, 0,Row,74, 13,135 , 3463 , 34.63 
95,0, 4, 0,Col,74, 13,1 , 3329 , 33.29 
96,0, 4, 0,Row,72, 13,149 , 3477 , 34.77 
96,0, 4, 0,Col,72, 13,50 , 3378 , 33.78 
97,0, 4, 0,Row,197, 14,55 , 3639 , 36.39 
97,0, 4, 0,Col,197, 13,168 , 3496 , 34.96 
98,0, 4, 0,Row,194, 14,3 , 3587 , 35.87 
98,0, 4, 0,Col,194, 13,144 , 3472 , 34.72 
99,0, 4, 0,Row,63, 14,219 , 3803 , 38.03 
99,0, 4, 0,Col,63, 14,76 , 3660 , 36.6 
100,0, 4, 0,Row,60, 14,122 , 3706 , 37.06 
100,0, 4, 0,Col,60, 14,14 , 3598 , 35.98 
101,0, 4, 0,Row,185, 12,129 , 3201 , 32.01 
