NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,56, 6,251 , 1787 , 17.87 
0,0, 4, 0,Col,56, 12,140 , 3212 , 32.12 
0,0, 4, 0,Row,37, 7,34 , 1826 , 18.26 
0,0, 4, 0,Col,37, 4,65 , 1089 , 10.89 
1,0, 4, 0,Row,162, 5,108 , 1388 , 13.88 
1,0, 4, 0,Col,162, 4,235 , 1259 , 12.59 
2,0, 4, 0,Row,159, 11,212 , 3028 , 30.28 
2,0, 4, 0,Col,159, 11,88 , 2904 , 29.04 
3,0, 4, 0,Row,156, 13,111 , 3439 , 34.39 
3,0, 4, 0,Col,156, 13,6 , 3334 , 33.34 
4,0, 4, 0,Row,153, 10,82 , 2642 , 26.42 
4,0, 4, 0,Col,153, 9,234 , 2538 , 25.38 
5,0, 4, 0,Row,151, 11,190 , 3006 , 30.06 
5,0, 4, 0,Col,151, 11,57 , 2873 , 28.73 
6,0, 4, 0,Row,148, 11,20 , 2836 , 28.36 
6,0, 4, 0,Col,148, 10,167 , 2727 , 27.27 
7,0, 4, 0,Row,145, 10,17 , 2577 , 25.77 
7,0, 4, 0,Col,145, 9,163 , 2467 , 24.67 
8,0, 4, 0,Row,143, 10,233 , 2793 , 27.93 
8,0, 4, 0,Col,143, 10,102 , 2662 , 26.62 
9,0, 4, 0,Row,140, 9,3 , 2307 , 23.07 
9,0, 4, 0,Col,140, 8,140 , 2188 , 21.88 
10,0, 4, 0,Row,137, 11,27 , 2843 , 28.43 
10,0, 4, 0,Col,137, 10,175 , 2735 , 27.35 
11,0, 4, 0,Row,135, 10,254 , 2814 , 28.14 
11,0, 4, 0,Col,135, 10,111 , 2671 , 26.71 
12,0, 4, 0,Row,132, 12,126 , 3198 , 31.98 
12,0, 4, 0,Col,132, 12,3 , 3075 , 30.75 
13,0, 4, 0,Row,129, 13,58 , 3386 , 33.86 
13,0, 4, 0,Col,129, 12,184 , 3256 , 32.56 
14,0, 4, 0,Row,126, 14,81 , 3665 , 36.65 
14,0, 4, 0,Col,126, 13,237 , 3565 , 35.65 
15,0, 4, 0,Row,124, 11,143 , 2959 , 29.59 
15,0, 4, 0,Col,124, 11,29 , 2845 , 28.45 
16,0, 4, 0,Row,121, 13,62 , 3390 , 33.9 
16,0, 4, 0,Col,121, 12,200 , 3272 , 32.72 
17,0, 4, 0,Row,118, 11,193 , 3009 , 30.09 
17,0, 4, 0,Col,118, 11,81 , 2897 , 28.97 
18,0, 4, 0,Row,116, 10,144 , 2704 , 27.04 
18,0, 4, 0,Col,116, 10,18 , 2578 , 25.78 
19,0, 4, 0,Row,113, 12,21 , 3093 , 30.93 
19,0, 4, 0,Col,113, 11,169 , 2985 , 29.85 
20,0, 4, 0,Row,238, 3,179 , 947 , 9.47 
20,0, 4, 0,Col,238, 3,47 , 815 , 8.15 
21,0, 4, 0,Row,107, 1,85 , 341 , 3.41 
21,0, 4, 0,Col,107, 0,195 , 195 , 1.95 
22,0, 4, 0,Row,104, 13,62 , 3390 , 33.9 
22,0, 4, 0,Col,104, 12,206 , 3278 , 32.78 
23,0, 4, 0,Row,101, 10,121 , 2681 , 26.81 
23,0, 4, 0,Col,101, 10,5 , 2565 , 25.65 
24,0, 4, 0,Row,99, 11,142 , 2958 , 29.58 
24,0, 4, 0,Col,99, 11,31 , 2847 , 28.47 
25,0, 4, 0,Row,96, 14,89 , 3673 , 36.73 
25,0, 4, 0,Col,96, 13,231 , 3559 , 35.59 
26,0, 4, 0,Row,93, 11,208 , 3024 , 30.24 
26,0, 4, 0,Col,93, 11,88 , 2904 , 29.04 
27,0, 4, 0,Row,90, 12,44 , 3116 , 31.16 
27,0, 4, 0,Col,90, 11,188 , 3004 , 30.04 
28,0, 4, 0,Row,88, 15,243 , 4083 , 40.83 
28,0, 4, 0,Col,88, 15,122 , 3962 , 39.62 
29,0, 4, 0,Row,85, 9,183 , 2487 , 24.87 
29,0, 4, 0,Col,85, 9,71 , 2375 , 23.75 
30,0, 4, 0,Row,82, 0,42 , 42 , 0.42 
30,0, 4, 0,Col,82, 15,206 , 4046 , 40.46 
31,0, 4, 0,Row,80, 12,132 , 3204 , 32.04 
31,0, 4, 0,Col,80, 12,18 , 3090 , 30.9 
32,0, 4, 0,Row,77, 13,2 , 3330 , 33.3 
32,0, 4, 0,Col,77, 12,143 , 3215 , 32.15 
33,0, 4, 0,Row,202, 0,193 , 193 , 1.93 
33,0, 4, 0,Col,202, 0,55 , 55 , 0.55 
34,0, 4, 0,Row,199, 10,133 , 2693 , 26.93 
