NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,55, 11,118 , 2934 , 29.34 
0,0, 4, 0,Col,55, 15,225 , 4065 , 40.65 
0,0, 4, 0,Row,3, 2,201 , 713 , 7.13 
0,0, 4, 0,Col,3, 15,163 , 4003 , 40.03 
1,0, 4, 0,Row,127, 4,141 , 1165 , 11.65 
1,0, 4, 0,Col,127, 3,252 , 1020 , 10.2 
2,0, 4, 0,Row,125, 5,173 , 1453 , 14.53 
2,0, 4, 0,Col,125, 5,67 , 1347 , 13.47 
3,0, 4, 0,Row,122, 7,34 , 1826 , 18.26 
3,0, 4, 0,Col,122, 6,180 , 1716 , 17.16 
4,0, 4, 0,Row,119, 7,78 , 1870 , 18.7 
4,0, 4, 0,Col,119, 6,226 , 1762 , 17.62 
5,0, 4, 0,Row,117, 6,198 , 1734 , 17.34 
5,0, 4, 0,Col,117, 6,86 , 1622 , 16.22 
6,0, 4, 0,Row,241, 7,52 , 1844 , 18.44 
6,0, 4, 0,Col,241, 6,163 , 1699 , 16.99 
7,0, 4, 0,Row,239, 2,206 , 718 , 7.18 
7,0, 4, 0,Col,239, 2,98 , 610 , 6.1 
8,0, 4, 0,Row,236, 3,244 , 1012 , 10.12 
8,0, 4, 0,Col,236, 3,131 , 899 , 8.99 
9,0, 4, 0,Row,233, 6,231 , 1767 , 17.67 
9,0, 4, 0,Col,233, 6,131 , 1667 , 16.67 
10,0, 4, 0,Row,231, 4,110 , 1134 , 11.34 
10,0, 4, 0,Col,231, 3,251 , 1019 , 10.19 
11,0, 4, 0,Row,228, 8,10 , 2058 , 20.58 
11,0, 4, 0,Col,228, 7,155 , 1947 , 19.47 
12,0, 4, 0,Row,225, 6,216 , 1752 , 17.52 
12,0, 4, 0,Col,225, 6,111 , 1647 , 16.47 
13,0, 4, 0,Row,223, 6,165 , 1701 , 17.01 
13,0, 4, 0,Col,223, 6,69 , 1605 , 16.05 
14,0, 4, 0,Row,220, 7,168 , 1960 , 19.6 
14,0, 4, 0,Col,220, 7,58 , 1850 , 18.5 
15,0, 4, 0,Row,89, 5,14 , 1294 , 12.94 
15,0, 4, 0,Col,89, 4,141 , 1165 , 11.65 
16,0, 4, 0,Row,86, 9,31 , 2335 , 23.35 
16,0, 4, 0,Col,86, 8,163 , 2211 , 22.11 
17,0, 4, 0,Row,83, 6,241 , 1777 , 17.77 
17,0, 4, 0,Col,83, 6,127 , 1663 , 16.63 
