NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us)
0,0, 4, 0,Row,129, 12,129 , 3201 , 32.01 
0,0, 4, 0,Col,129, 8,169 , 2217 , 22.17 
0,0, 4, 0,Row,157, 11,40 , 2856 , 28.56 
0,0, 4, 0,Col,157, 9,4 , 2308 , 23.08 
1,0, 4, 0,Row,26, 5,86 , 1366 , 13.66 
1,0, 4, 0,Col,26, 4,234 , 1258 , 12.58 
2,0, 4, 0,Row,23, 12,9 , 3081 , 30.81 
2,0, 4, 0,Col,23, 11,192 , 3008 , 30.08 
3,0, 4, 0,Row,20, 5,13 , 1293 , 12.93 
3,0, 4, 0,Col,20, 4,220 , 1244 , 12.44 
4,0, 4, 0,Row,145, 14,92 , 3676 , 36.76 
4,0, 4, 0,Col,145, 14,2 , 3586 , 35.86 
5,0, 4, 0,Row,142, 0,208 , 208 , 2.08 
5,0, 4, 0,Col,142, 0,129 , 129 , 1.29 
6,0, 4, 0,Row,140, 5,199 , 1479 , 14.79 
6,0, 4, 0,Col,140, 5,119 , 1399 , 13.99 
7,0, 4, 0,Row,137, 6,227 , 1763 , 17.63 
7,0, 4, 0,Col,137, 6,134 , 1670 , 16.7 
8,0, 4, 0,Row,134, 10,27 , 2587 , 25.87 
8,0, 4, 0,Col,134, 9,209 , 2513 , 25.13 
9,0, 4, 0,Row,132, 5,183 , 1463 , 14.63 
9,0, 4, 0,Col,132, 5,90 , 1370 , 13.7 
10,0, 4, 0,Row,84, 2,82 , 594 , 5.94 
10,0, 4, 0,Col,0, 1,235 , 491 , 4.91 
11,0, 4, 0,Row,254, 0,200 , 200 , 2.0 
11,0, 4, 0,Col,254, 0,115 , 115 , 1.15 
12,0, 4, 0,Row,251, 2,144 , 656 , 6.56 
12,0, 4, 0,Col,251, 2,57 , 569 , 5.69 
13,0, 4, 0,Row,120, 10,53 , 2613 , 26.13 
13,0, 4, 0,Col,120, 9,209 , 2513 , 25.13 
14,0, 4, 0,Row,117, 11,121 , 2937 , 29.37 
14,0, 4, 0,Col,117, 11,50 , 2866 , 28.66 
15,0, 4, 0,Row,115, 2,208 , 720 , 7.2 
15,0, 4, 0,Col,115, 2,160 , 672 , 6.72 
16,0, 4, 0,Row,112, 8,167 , 2215 , 22.15 
16,0, 4, 0,Col,112, 8,96 , 2144 , 21.44 
17,0, 4, 0,Row,109, 10,121 , 2681 , 26.81 
17,0, 4, 0,Col,109, 10,52 , 2612 , 26.12 
18,0, 4, 0,Row,106, 1,254 , 510 , 5.1 
18,0, 4, 0,Col,106, 1,181 , 437 , 4.37 
19,0, 4, 0,Row,104, 4,141 , 1165 , 11.65 
19,0, 4, 0,Col,104, 4,71 , 1095 , 10.95 
20,0, 4, 0,Row,101, 10,93 , 2653 , 26.53 
20,0, 4, 0,Col,101, 10,14 , 2574 , 25.74 
21,0, 4, 0,Row,98, 11,28 , 2844 , 28.44 
21,0, 4, 0,Col,98, 10,203 , 2763 , 27.63 
22,0, 4, 0,Row,96, 3,92 , 860 , 8.6 
22,0, 4, 0,Col,96, 3,5 , 773 , 7.73 
23,0, 4, 0,Row,93, 0,100 , 100 , 1.0 
23,0, 4, 0,Col,93, 0,4 , 4 , 0.04 
24,0, 4, 0,Row,90, 2,33 , 545 , 5.45 
24,0, 4, 0,Col,90, 1,198 , 454 , 4.54 
25,0, 4, 0,Row,88, 3,222 , 990 , 9.9 
25,0, 4, 0,Col,88, 3,134 , 902 , 9.02 
26,0, 4, 0,Row,85, 14,106 , 3690 , 36.9 
26,0, 4, 0,Col,85, 14,32 , 3616 , 36.16 
27,0, 4, 0,Row,82, 7,134 , 1926 , 19.26 
27,0, 4, 0,Col,82, 7,66 , 1858 , 18.58 
28,0, 4, 0,Row,79, 15,247 , 4087 , 40.87 
28,0, 4, 0,Col,79, 15,164 , 4004 , 40.04 
29,0, 4, 0,Row,77, 11,161 , 2977 , 29.77 
29,0, 4, 0,Col,77, 11,81 , 2897 , 28.97 
30,0, 4, 0,Row,202, 5,243 , 1523 , 15.23 
30,0, 4, 0,Col,202, 5,137 , 1417 , 14.17 
31,0, 4, 0,Row,199, 3,19 , 787 , 7.87 
31,0, 4, 0,Col,199, 2,179 , 691 , 6.91 
32,0, 4, 0,Row,196, 4,62 , 1086 , 10.86 
32,0, 4, 0,Col,196, 3,251 , 1019 , 10.19 
33,0, 4, 0,Row,193, 1,83 , 339 , 3.39 
33,0, 4, 0,Col,193, 0,244 , 244 , 2.44 
34,0, 4, 0,Row,191, 7,27 , 1819 , 18.19 
34,0, 4, 0,Col,191, 6,202 , 1738 , 17.38 
35,0, 4, 0,Row,188, 10,61 , 2621 , 26.21 
35,0, 4, 0,Col,188, 9,249 , 2553 , 25.53 
36,0, 4, 0,Row,185, 14,15 , 3599 , 35.99 
36,0, 4, 0,Col,185, 13,213 , 3541 , 35.41 
37,0, 4, 0,Row,183, 6,188 , 1724 , 17.24 
37,0, 4, 0,Col,183, 6,111 , 1647 , 16.47 
38,0, 4, 0,Row,180, 5,6 , 1286 , 12.86 
38,0, 4, 0,Col,180, 4,193 , 1217 , 12.17 
39,0, 4, 0,Row,49, 4,234 , 1258 , 12.58 
39,0, 4, 0,Col,49, 4,142 , 1166 , 11.66 
40,0, 4, 0,Row,46, 8,203 , 2251 , 22.51 
40,0, 4, 0,Col,46, 8,127 , 2175 , 21.75 
41,0, 4, 0,Row,43, 4,21 , 1045 , 10.45 
41,0, 4, 0,Col,43, 3,203 , 971 , 9.71 
42,0, 4, 0,Row,41, 1,164 , 420 , 4.2 
42,0, 4, 0,Col,41, 1,70 , 326 , 3.26 
43,0, 4, 0,Row,38, 7,204 , 1996 , 19.96 
43,0, 4, 0,Col,38, 7,111 , 1903 , 19.03 
44,0, 4, 0,Row,35, 7,125 , 1917 , 19.17 
44,0, 4, 0,Col,35, 7,55 , 1847 , 18.47 
45,0, 4, 0,Row,33, 4,180 , 1204 , 12.04 
45,0, 4, 0,Col,33, 4,85 , 1109 , 11.09 
46,0, 4, 0,Row,30, 6,179 , 1715 , 17.15 
46,0, 4, 0,Col,30, 6,107 , 1643 , 16.43 
47,0, 4, 0,Row,155, 10,161 , 2721 , 27.21 
47,0, 4, 0,Col,155, 10,69 , 2629 , 26.29 
48,0, 4, 0,Row,152, 4,23 , 1047 , 10.47 
