Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 9 
6 	 0 
7 	 10 
8 	 2 
9 	 0 
10 	 0 
11 	 10 
12 	 10 
13 	 10 
14 	 0 
15 	 0 
16 	 10 
17 	 0 
18 	 10 
19 	 9 
20 	 8 
21 	 10 
22 	 7 
23 	 0 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 10 
32 	 8 
33 	 10 
34 	 10 
