Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 10 
6 	 8 
7 	 10 
8 	 10 
9 	 0 
10 	 10 
11 	 0 
12 	 10 
13 	 10 
14 	 0 
15 	 5 
16 	 10 
17 	 10 
18 	 0 
19 	 4 
20 	 0 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 9 
26 	 0 
27 	 10 
28 	 10 
29 	 10 
30 	 0 
31 	 10 
32 	 0 
33 	 0 
34 	 10 
