Row 	 Counts 
0 	 0 
1 	 0 
2 	 0 
3 	 0 
4 	 10 
5 	 3 
6 	 10 
7 	 10 
8 	 0 
9 	 9 
10 	 10 
11 	 9 
12 	 10 
13 	 8 
14 	 6 
15 	 0 
16 	 10 
17 	 6 
18 	 0 
19 	 10 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 7 
25 	 10 
26 	 0 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 9 
33 	 10 
34 	 10 
