Row 	 Counts 
0 	 10 
1 	 9 
2 	 10 
3 	 0 
4 	 10 
5 	 10 
6 	 0 
7 	 10 
8 	 0 
9 	 0 
10 	 10 
11 	 10 
12 	 0 
13 	 0 
14 	 2 
15 	 10 
16 	 10 
17 	 0 
18 	 4 
19 	 0 
20 	 10 
21 	 10 
22 	 4 
23 	 7 
24 	 0 
25 	 10 
26 	 10 
27 	 10 
28 	 10 
29 	 8 
30 	 10 
31 	 10 
32 	 10 
33 	 10 
34 	 10 
