Row 	 Counts 
0 	 8 
1 	 0 
2 	 3 
3 	 9 
4 	 10 
5 	 0 
6 	 6 
7 	 10 
8 	 10 
9 	 10 
10 	 0 
11 	 10 
12 	 0 
13 	 10 
14 	 0 
15 	 10 
16 	 9 
17 	 10 
18 	 10 
19 	 10 
20 	 9 
21 	 0 
22 	 10 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 10 
29 	 0 
30 	 10 
31 	 10 
32 	 0 
33 	 10 
34 	 10 
