Row 	 Counts 
0 	 10 
1 	 10 
2 	 6 
3 	 0 
4 	 10 
5 	 0 
6 	 9 
7 	 0 
8 	 0 
9 	 0 
10 	 10 
11 	 10 
12 	 10 
13 	 8 
14 	 9 
15 	 10 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 9 
21 	 10 
22 	 0 
23 	 0 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 10 
29 	 9 
30 	 9 
31 	 8 
32 	 10 
33 	 0 
34 	 2 
