Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 9 
4 	 10 
5 	 5 
6 	 0 
7 	 10 
8 	 9 
9 	 10 
10 	 10 
11 	 0 
12 	 10 
13 	 0 
14 	 10 
15 	 0 
16 	 0 
17 	 10 
18 	 10 
19 	 10 
20 	 0 
21 	 10 
22 	 0 
23 	 9 
24 	 6 
25 	 10 
26 	 8 
27 	 10 
28 	 10 
29 	 0 
30 	 0 
31 	 10 
32 	 3 
33 	 0 
34 	 10 
