Row 	 Counts 
0 	 7 
1 	 0 
2 	 8 
3 	 10 
4 	 10 
5 	 9 
6 	 10 
7 	 10 
8 	 0 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 10 
14 	 0 
15 	 10 
16 	 0 
17 	 10 
18 	 2 
19 	 8 
20 	 2 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 0 
26 	 10 
27 	 10 
28 	 9 
29 	 10 
30 	 10 
31 	 0 
32 	 5 
33 	 10 
34 	 10 
