Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 9 
4 	 10 
5 	 0 
6 	 0 
7 	 10 
8 	 0 
9 	 7 
10 	 10 
11 	 0 
12 	 10 
13 	 5 
14 	 10 
15 	 10 
16 	 10 
17 	 0 
18 	 10 
19 	 8 
20 	 10 
21 	 7 
22 	 10 
23 	 10 
24 	 10 
25 	 10 
26 	 10 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 0 
32 	 10 
33 	 0 
34 	 0 
