Row 	 Counts 
0 	 10 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 3 
6 	 0 
7 	 10 
8 	 10 
9 	 10 
10 	 10 
11 	 10 
12 	 10 
13 	 10 
14 	 10 
15 	 7 
16 	 10 
17 	 0 
18 	 9 
19 	 3 
20 	 10 
21 	 0 
22 	 9 
23 	 10 
24 	 10 
25 	 0 
26 	 2 
27 	 10 
28 	 0 
29 	 10 
30 	 10 
31 	 10 
32 	 10 
33 	 10 
34 	 0 
