Row 	 Counts 
0 	 0 
1 	 10 
2 	 0 
3 	 10 
4 	 0 
5 	 10 
6 	 10 
7 	 10 
8 	 10 
9 	 10 
10 	 8 
11 	 9 
12 	 10 
13 	 10 
14 	 10 
15 	 10 
16 	 8 
17 	 8 
18 	 10 
19 	 10 
20 	 0 
21 	 10 
22 	 0 
23 	 0 
24 	 0 
25 	 0 
26 	 10 
27 	 0 
28 	 0 
29 	 0 
30 	 10 
31 	 0 
32 	 10 
33 	 10 
34 	 10 
