Row 	 Counts 
0 	 10 
1 	 0 
2 	 10 
3 	 0 
4 	 0 
5 	 0 
6 	 10 
7 	 10 
8 	 0 
9 	 10 
10 	 10 
11 	 6 
12 	 0 
13 	 10 
14 	 10 
15 	 10 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 0 
21 	 0 
22 	 10 
23 	 10 
24 	 10 
25 	 4 
26 	 10 
27 	 10 
28 	 0 
29 	 10 
30 	 10 
31 	 10 
32 	 9 
33 	 10 
34 	 2 
