Row 	 Counts 
0 	 10 
1 	 10 
2 	 10 
3 	 0 
4 	 10 
5 	 10 
6 	 5 
7 	 10 
8 	 10 
9 	 9 
10 	 10 
11 	 0 
12 	 10 
13 	 0 
14 	 10 
15 	 0 
16 	 10 
17 	 0 
18 	 10 
19 	 9 
20 	 10 
21 	 0 
22 	 10 
23 	 10 
24 	 10 
25 	 0 
26 	 0 
27 	 8 
28 	 10 
29 	 8 
30 	 0 
31 	 10 
32 	 9 
33 	 0 
34 	 0 
