Row 	 Counts 
0 	 0 
1 	 0 
2 	 10 
3 	 0 
4 	 10 
5 	 7 
6 	 9 
7 	 0 
8 	 9 
9 	 10 
10 	 10 
11 	 9 
12 	 10 
13 	 8 
14 	 10 
15 	 10 
16 	 9 
17 	 9 
18 	 10 
19 	 0 
20 	 10 
21 	 10 
22 	 10 
23 	 10 
24 	 10 
25 	 10 
26 	 7 
27 	 0 
28 	 10 
29 	 10 
30 	 10 
31 	 2 
32 	 10 
33 	 10 
34 	 10 
