Row 	 Counts 
0 	 0 
1 	 10 
2 	 10 
3 	 10 
4 	 10 
5 	 0 
6 	 4 
7 	 10 
8 	 0 
9 	 10 
10 	 10 
11 	 0 
12 	 10 
13 	 0 
14 	 0 
15 	 0 
16 	 10 
17 	 10 
18 	 9 
19 	 0 
20 	 10 
21 	 10 
22 	 0 
23 	 0 
24 	 8 
25 	 10 
26 	 10 
27 	 2 
28 	 10 
29 	 5 
30 	 7 
31 	 10 
32 	 0 
33 	 10 
34 	 10 
