Row 	 Counts 
0 	 10 
1 	 10 
2 	 0 
3 	 10 
4 	 10 
5 	 6 
6 	 10 
7 	 0 
8 	 10 
9 	 9 
10 	 10 
11 	 0 
12 	 9 
13 	 10 
14 	 0 
15 	 10 
16 	 10 
17 	 10 
18 	 3 
19 	 10 
20 	 0 
21 	 8 
22 	 10 
23 	 10 
24 	 0 
25 	 10 
26 	 8 
27 	 10 
28 	 10 
29 	 5 
30 	 10 
31 	 0 
32 	 0 
33 	 0 
34 	 10 
