Row 	 Counts 
0 	 0 
1 	 5 
2 	 9 
3 	 10 
4 	 10 
5 	 8 
6 	 10 
7 	 10 
8 	 0 
9 	 0 
10 	 10 
11 	 10 
12 	 10 
13 	 10 
14 	 0 
15 	 0 
16 	 10 
17 	 10 
18 	 10 
19 	 10 
20 	 7 
21 	 10 
22 	 10 
23 	 9 
24 	 10 
25 	 10 
26 	 9 
27 	 0 
28 	 0 
29 	 5 
30 	 10 
31 	 10 
32 	 10 
33 	 9 
34 	 10 
