NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,189, 9,131 , 2435 , 24.35,1657566570.0121691 
0,0, 4, 0,Col,189, 4,152 , 1176 , 11.76,1657566570.0121691 
0,0, 4, 0,Row,201, 7,133 , 1925 , 19.25,1657566570.0121691 
0,0, 4, 0,Col,201, 8,254 , 2302 , 23.02,1657566570.0121691 
1,0, 4, 0,Row,70, 10,27 , 2587 , 25.87,1657566570.5563178 
1,0, 4, 0,Col,70, 10,92 , 2652 , 26.52,1657566570.5563178 
2,0, 4, 0,Row,67, 5,165 , 1445 , 14.45,1657566571.0256855 
2,0, 4, 0,Col,67, 5,239 , 1519 , 15.19,1657566571.0256855 
3,0, 4, 0,Row,192, 8,213 , 2261 , 22.61,1657566571.5053189 
3,0, 4, 0,Col,192, 9,15 , 2319 , 23.19,1657566571.5053189 
4,0, 4, 0,Row,190, 3,206 , 974 , 9.74,1657566571.990673 
4,0, 4, 0,Col,190, 4,3 , 1027 , 10.27,1657566571.990673 
5,0, 4, 0,Row,187, 15,25 , 3865 , 38.65,1657566572.4753454 
5,0, 4, 0,Col,187, 15,124 , 3964 , 39.64,1657566572.4753454 
6,0, 4, 0,Row,56, 3,250 , 1018 , 10.18,1657566573.0020723 
6,0, 4, 0,Col,56, 4,55 , 1079 , 10.79,1657566573.0020723 
7,0, 4, 0,Row,53, 3,242 , 1010 , 10.1,1657566573.4853706 
7,0, 4, 0,Col,53, 4,52 , 1076 , 10.76,1657566573.4853706 
8,0, 4, 0,Row,50, 15,108 , 3948 , 39.48,1657566573.9521363 
8,0, 4, 0,Col,50, 15,161 , 4001 , 40.01,1657566573.9521363 
9,0, 4, 0,Row,48, 2,69 , 581 , 5.81,1657566574.420419 
9,0, 4, 0,Col,48, 2,130 , 642 , 6.42,1657566574.420419 
10,0, 4, 0,Row,45, 10,109 , 2669 , 26.69,1657566574.8877275 
10,0, 4, 0,Col,45, 10,155 , 2715 , 27.15,1657566574.8877275 
11,0, 4, 0,Row,170, 12,107 , 3179 , 31.79,1657566575.3712766 
11,0, 4, 0,Col,170, 12,194 , 3266 , 32.66,1657566575.3712766 
12,0, 4, 0,Row,167, 2,170 , 682 , 6.82,1657566575.851344 
12,0, 4, 0,Col,167, 2,221 , 733 , 7.33,1657566575.851344 
13,0, 4, 0,Row,164, 3,156 , 924 , 9.24,1657566576.3182716 
13,0, 4, 0,Col,164, 3,209 , 977 , 9.77,1657566576.3182716 
14,0, 4, 0,Row,162, 5,68 , 1348 , 13.48,1657566576.7874565 
