#Col	Row	Count	Time
26	0	1	20220507104656
26	1	0	20220507104704
26	2	0	20220507104711
26	3	0	20220507104719
26	4	0	20220507104726
26	5	52	20220507104733
26	6	1000	20220507104819
26	7	0	20220507110048
26	8	0	20220507110055
26	9	0	20220507110102
26	10	0	20220507110109
26	11	11	20220507110116
26	12	0	20220507110132
26	13	0	20220507110139
26	14	0	20220507110146
26	15	0	20220507110153
26	16	0	20220507110200
26	17	1	20220507110207
26	18	810	20220507110215
26	19	3	20220507111224
26	20	0	20220507111233
26	21	0	20220507111240
26	22	0	20220507111247
26	23	0	20220507111254
26	24	0	20220507111302
26	25	75	20220507111309
26	26	0	20220507111412
26	27	1000	20220507111419
26	28	0	20220507112648
26	29	1000	20220507112655
26	30	1000	20220507113925
26	31	1	20220507115154
26	32	1	20220507115202
26	33	0	20220507115210
26	34	2	20220507115217
