#Col	Row	Count	Time
33	0	0	20220507205903
33	1	1	20220507205910
33	2	0	20220507205918
33	3	0	20220507205925
33	4	0	20220507205932
33	5	0	20220507205939
33	6	775	20220507205946
33	7	0	20220507210919
33	8	0	20220507210926
33	9	0	20220507210933
33	10	1	20220507210940
33	11	265	20220507210948
33	12	2	20220507211309
33	13	2	20220507211317
33	14	0	20220507211326
33	15	0	20220507211333
33	16	0	20220507211340
33	17	61	20220507211347
33	18	2	20220507211439
33	19	0	20220507211448
33	20	96	20220507211455
33	21	0	20220507211612
33	22	0	20220507211620
33	23	0	20220507211627
33	24	0	20220507211634
33	25	1	20220507211641
33	26	0	20220507211649
33	27	3	20220507211656
33	28	0	20220507211705
33	29	51	20220507211712
33	30	0	20220507211757
33	31	0	20220507211804
33	32	1	20220507211811
33	33	17	20220507211819
33	34	1	20220507211829
