Col	Row	Count	Time
17	0	0	beam_20220506-175547
17	1	0	beam_20220506-175554
17	2	45	beam_20220506-175602
17	3	0	beam_20220506-175642
17	4	4	beam_20220506-175649
17	5	0	beam_20220506-175659
17	6	0	beam_20220506-175707
17	7	1	beam_20220506-175714
17	8	0	beam_20220506-175722
17	9	1	beam_20220506-175729
17	10	0	beam_20220506-175737
17	11	0	beam_20220506-175744
17	12	0	beam_20220506-175751
17	13	159	beam_20220506-175758
17	14	1000	beam_20220506-180003
17	15	0	beam_20220506-181233
17	16	0	beam_20220506-181240
17	17	0	beam_20220506-181247
17	18	0	beam_20220506-181254
17	19	0	beam_20220506-181301
17	20	0	beam_20220506-181308
17	21	1000	beam_20220506-181315
17	22	0	beam_20220506-182543
17	23	0	beam_20220506-182551
17	24	1000	beam_20220506-182558
17	25	0	beam_20220506-183827
17	26	0	beam_20220506-183835
17	27	52	beam_20220506-183842
17	28	0	beam_20220506-183928
17	29	0	beam_20220506-183935
17	30	1000	beam_20220506-183942
17	31	0	beam_20220506-185209
17	32	0	beam_20220506-185216
17	33	4	beam_20220506-185223
17	34	0	beam_20220506-185233
