Col	Row	Count	Time
31	0	0	beam_20220512-060157
31	1	232	beam_20220512-060202
31	2	29	beam_20220512-060506
31	3	0	beam_20220512-060533
31	4	0	beam_20220512-060537
31	5	0	beam_20220512-060541
31	6	0	beam_20220512-060545
31	7	2	beam_20220512-060550
31	8	170	beam_20220512-060555
31	9	0	beam_20220512-060812
31	10	500	beam_20220512-060816
31	11	13	beam_20220512-061449
31	12	0	beam_20220512-061503
31	13	1	beam_20220512-061507
31	14	0	beam_20220512-061512
31	15	0	beam_20220512-061517
31	16	0	beam_20220512-061521
31	17	0	beam_20220512-061525
31	18	0	beam_20220512-061529
31	19	0	beam_20220512-061533
31	20	0	beam_20220512-061537
31	21	0	beam_20220512-061541
31	22	0	beam_20220512-061545
31	23	1	beam_20220512-061550
31	24	0	beam_20220512-061555
31	25	500	beam_20220512-061559
31	26	500	beam_20220512-062232
31	27	0	beam_20220512-062905
31	28	0	beam_20220512-062909
31	29	500	beam_20220512-062913
31	30	500	beam_20220512-063547
31	31	0	beam_20220512-064220
31	32	0	beam_20220512-064224
31	33	0	beam_20220512-064228
31	34	0	beam_20220512-064232
