Col	Row	Count	Time
9	0	0	beam_20220510-152107
9	1	0	beam_20220510-152111
9	2	1	beam_20220510-152114
9	3	0	beam_20220510-152118
9	4	0	beam_20220510-152121
9	5	0	beam_20220510-152125
9	6	1	beam_20220510-152128
9	7	0	beam_20220510-152132
9	8	100	beam_20220510-152136
9	9	0	beam_20220510-152257
9	10	100	beam_20220510-152300
9	11	8	beam_20220510-152421
9	12	0	beam_20220510-152431
9	13	1	beam_20220510-152434
9	14	0	beam_20220510-152439
9	15	0	beam_20220510-152442
9	16	0	beam_20220510-152445
9	17	0	beam_20220510-152449
9	18	3	beam_20220510-152452
9	19	31	beam_20220510-152458
