Col	Row	Count	Time
1	0	0	beam_20220506-090338
1	1	0	beam_20220506-090346
1	2	0	beam_20220506-090353
1	3	3	beam_20220506-090400
1	4	6	beam_20220506-090410
1	5	5	beam_20220506-090422
1	6	0	beam_20220506-090433
1	7	0	beam_20220506-090441
1	8	50	beam_20220506-090448
1	9	0	beam_20220506-090545
1	10	0	beam_20220506-090552
1	11	386	beam_20220506-090600
1	12	0	beam_20220506-091107
1	13	0	beam_20220506-091114
1	14	1	beam_20220506-091121
1	15	0	beam_20220506-091130
1	16	36	beam_20220506-091137
1	17	1000	beam_20220506-091212
1	18	15	beam_20220506-092515
1	19	980	beam_20220506-092535
1	20	0	beam_20220506-093823
1	21	0	beam_20220506-093830
1	22	0	beam_20220506-093838
1	23	1	beam_20220506-093845
1	24	119	beam_20220506-093853
1	25	0	beam_20220506-094800
1	26	0	beam_20220506-094807
1	27	0	beam_20220506-094814
1	28	17	beam_20220506-094822
1	29	0	beam_20220506-094842
1	30	0	beam_20220506-094850
1	31	0	beam_20220506-094857
1	32	2	beam_20220506-094905
1	33	0	beam_20220506-094914
1	34	239	beam_20220506-094921
