Col	Row	Count	Time
3	0	0	beam_20220506-105104
3	1	1000	beam_20220506-105111
3	2	0	beam_20220506-110416
3	3	1000	beam_20220506-110423
3	4	0	beam_20220506-111726
3	5	0	beam_20220506-111734
3	6	3	beam_20220506-111741
3	7	20	beam_20220506-114918
3	8	162	beam_20220506-114941
3	9	0	beam_20220506-115154
3	10	0	beam_20220506-115202
3	11	0	beam_20220506-115209
3	12	0	beam_20220506-115216
3	13	0	beam_20220506-115224
3	14	0	beam_20220506-115231
3	15	0	beam_20220506-115239
3	16	0	beam_20220506-115246
3	17	125	beam_20220506-115254
3	18	0	beam_20220506-115438
3	19	0	beam_20220506-115445
3	20	0	beam_20220506-115453
3	21	0	beam_20220506-115500
3	22	0	beam_20220506-115508
3	23	0	beam_20220506-115515
3	24	0	beam_20220506-115522
3	25	1	beam_20220506-115530
3	26	5	beam_20220506-115538
3	27	0	beam_20220506-115549
3	28	0	beam_20220506-115557
3	29	0	beam_20220506-115604
3	30	0	beam_20220506-115612
3	31	0	beam_20220506-115619
3	32	0	beam_20220506-115829
3	33	0	beam_20220506-115837
3	34	0	beam_20220506-115844
