Col	Row	Count	Time
12	0	0	beam_20220507-155222
12	1	1000	beam_20220507-155229
12	2	0	beam_20220507-155600
12	3	0	beam_20220507-155608
12	4	0	beam_20220507-155615
12	5	0	beam_20220507-155623
12	6	0	beam_20220507-155630
12	7	0	beam_20220507-155638
12	8	0	beam_20220507-155645
12	9	0	beam_20220507-155652
12	10	0	beam_20220507-155700
12	11	0	beam_20220507-155707
12	12	0	beam_20220507-155715
12	13	0	beam_20220507-155722
12	14	1000	beam_20220507-155729
12	15	0	beam_20220507-160101
12	16	0	beam_20220507-160108
12	17	1000	beam_20220507-160116
12	18	1000	beam_20220507-160447
12	19	1000	beam_20220507-160818
12	20	0	beam_20220507-161150
12	21	0	beam_20220507-161158
12	22	1000	beam_20220507-161205
12	23	1000	beam_20220507-161537
12	24	0	beam_20220507-161955
12	25	1000	beam_20220507-162002
12	26	0	beam_20220507-111109
12	27	0	beam_20220507-111116
12	28	0	beam_20220507-111124
12	29	0	beam_20220507-111131
12	30	1000	beam_20220507-111139
12	31	1000	beam_20220507-112627
12	32	0	beam_20220507-162503
12	33	0	beam_20220507-162510
12	34	0	beam_20220507-162518
