Col	Row	Count	Time
8	0	500	beam_20220602-175200
8	1	500	beam_20220602-175259
8	2	500	beam_20220602-175357
8	3	500	beam_20220602-175456
8	4	500	beam_20220602-175555
8	5	500	beam_20220602-175653
8	6	500	beam_20220602-175752
8	7	500	beam_20220602-175851
8	8	0	beam_20220602-175950
8	9	500	beam_20220602-175954
8	10	500	beam_20220602-180053
8	11	500	beam_20220602-180151
8	12	500	beam_20220602-180250
8	13	500	beam_20220602-180349
8	14	0	beam_20220602-180448
8	15	500	beam_20220602-180452
8	16	0	beam_20220602-180550
8	17	0	beam_20220602-180555
8	18	500	beam_20220602-180559
8	19	500	beam_20220602-180657
8	20	500	beam_20220602-180756
8	21	500	beam_20220602-180855
8	22	500	beam_20220602-180954
8	23	500	beam_20220602-181052
8	24	0	beam_20220602-181151
8	25	500	beam_20220602-181155
8	26	500	beam_20220602-181254
8	27	500	beam_20220602-181353
8	28	500	beam_20220602-181451
8	29	500	beam_20220602-181550
8	30	500	beam_20220602-181649
8	31	500	beam_20220602-181748
8	32	500	beam_20220602-181846
8	33	500	beam_20220602-181945
8	34	500	beam_20220602-182044
