Col	Row	Count	Time
21	0	0	beam_20220602-233324
21	1	500	beam_20220602-233328
21	2	500	beam_20220602-233427
21	3	500	beam_20220602-233525
21	4	500	beam_20220602-233624
21	5	500	beam_20220602-233723
21	6	500	beam_20220602-233822
21	7	0	beam_20220602-233920
21	8	0	beam_20220602-233924
21	9	500	beam_20220602-233929
21	10	500	beam_20220602-234027
21	11	500	beam_20220602-234126
21	12	500	beam_20220602-234225
21	13	500	beam_20220602-234324
21	14	500	beam_20220602-234422
21	15	500	beam_20220602-234521
21	16	500	beam_20220602-234620
21	17	500	beam_20220602-234718
21	18	0	beam_20220602-234817
21	19	500	beam_20220602-234821
21	20	0	beam_20220602-234920
21	21	0	beam_20220602-234924
21	22	0	beam_20220602-234928
21	23	500	beam_20220602-234932
21	24	0	beam_20220602-235031
21	25	500	beam_20220602-235035
21	26	0	beam_20220602-235134
21	27	500	beam_20220602-235138
21	28	500	beam_20220602-235237
21	29	500	beam_20220602-235335
21	30	500	beam_20220602-235434
21	31	0	beam_20220602-235533
21	32	500	beam_20220602-235537
21	33	500	beam_20220602-235636
21	34	500	beam_20220602-235734
