,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656259824.0,-159.9967,136,8,-9.61806e-07
1,0.06921136,1656259824.0,-159.9968,136,8,-9.604636e-07
2,0.138418,1656259824.0,-159.9967,136,8,-9.62233e-07
3,0.2076167,1656259824.0,-159.9968,136,8,-9.598651e-07
4,0.2768147,1656259824.0,-159.9966,136,8,-9.630098e-07
5,0.3460281,1656259824.0,-159.9967,136,8,-9.612073e-07
6,0.4152447,1656259824.0,-159.9967,136,8,-9.625949e-07
7,0.4844426,1656259824.0,-159.9967,136,8,-9.619097e-07
8,0.5536636,1656259824.0,-159.9967,136,8,-9.597251e-07
9,0.6228886,1656259824.0,-159.9965,136,8,-9.617487e-07
10,0.6920979,1656259825.0,-159.9967,136,8,-9.603074e-07
11,0.7613008,1656259825.0,-159.9967,136,8,-9.611077e-07
12,0.8305169,1656259825.0,-159.9968,136,8,-9.598606e-07
13,0.8997198,1656259825.0,-159.9967,136,8,-9.597703e-07
14,0.9689397,1656259825.0,-159.9968,136,8,-9.594245e-07
15,1.038156,1656259825.0,-159.9967,136,8,-9.598407e-07
16,1.10736,1656259825.0,-159.9966,136,8,-9.617584e-07
17,1.176571,1656259825.0,-159.9967,136,8,-9.602702e-07
18,1.24578,1656259825.0,-159.9967,136,8,-9.613692e-07
19,1.314996,1656259825.0,-159.9967,136,8,-9.611306e-07
20,1.384211,1656259825.0,-159.9967,136,8,-9.622195e-07
21,1.453417,1656259825.0,-159.9968,136,8,-9.6233e-07
22,1.522634,1656259825.0,-159.9966,136,8,-9.60548e-07
23,1.591837,1656259825.0,-159.9967,136,8,-9.621109e-07
24,1.661055,1656259825.0,-159.9968,136,8,-9.605432e-07
25,1.730257,1656259826.0,-159.9968,136,8,-9.618528e-07
26,1.799457,1656259826.0,-159.9968,136,8,-9.583904e-07
27,1.868678,1656259826.0,-159.9967,136,8,-9.602176e-07
28,1.937881,1656259826.0,-159.9967,136,8,-9.621502e-07
29,2.007091,1656259826.0,-159.9969,136,8,-9.592065e-07
30,2.07629,1656259826.0,-159.9968,136,8,-9.612621e-07
31,2.145492,1656259826.0,-159.997,136,8,-9.604576e-07
32,2.214705,1656259826.0,-159.9968,136,8,-9.613943e-07
33,2.283921,1656259826.0,-159.9968,136,8,-9.610997e-07
34,2.353135,1656259826.0,-159.9968,136,8,-9.592825e-07
35,2.422354,1656259826.0,-159.9968,136,8,-9.606686e-07
36,2.49156,1656259826.0,-159.9967,136,8,-9.598903e-07
37,2.560772,1656259826.0,-159.9968,136,8,-9.615078e-07
38,2.629987,1656259826.0,-159.9968,136,8,-9.610139e-07
39,2.69919,1656259827.0,-159.9968,136,8,-9.595739e-07
40,2.768394,1656259827.0,-159.9968,136,8,-9.594181e-07
41,2.837611,1656259827.0,-159.9967,136,8,-9.604331e-07
42,2.906826,1656259827.0,-159.9968,136,8,-9.613162e-07
43,2.976036,1656259827.0,-159.9968,136,8,-9.59378e-07
44,3.045236,1656259827.0,-159.9966,136,8,-9.613995e-07
45,3.114453,1656259827.0,-159.9966,136,8,-9.604312e-07
46,3.183664,1656259827.0,-159.9967,136,8,-9.62964e-07
47,3.252883,1656259827.0,-159.9965,136,8,-9.594892e-07
48,3.322093,1656259827.0,-159.9965,136,8,-9.611535e-07
49,3.391298,1656259827.0,-159.9968,136,8,-9.61404e-07
50,3.460501,1656259827.0,-159.9968,136,8,-9.601448e-07
51,3.529717,1656259827.0,-159.9965,136,8,-9.626483e-07
52,3.598921,1656259827.0,-159.9967,136,8,-9.608329e-07
53,3.668124,1656259827.0,-159.9965,136,8,-9.616367e-07
54,3.737324,1656259828.0,-159.9967,136,8,-9.596872e-07
55,3.806528,1656259828.0,-159.9967,136,8,-9.625036e-07
56,3.875728,1656259828.0,-159.9968,136,8,-9.597103e-07
57,3.944928,1656259828.0,-159.9968,136,8,-9.598843e-07
58,4.014153,1656259828.0,-159.9966,136,8,-9.619442e-07
59,4.083373,1656259828.0,-159.9966,136,8,-9.581901e-07
60,4.152574,1656259828.0,-159.9967,136,8,-9.621083e-07
61,4.221778,1656259828.0,-159.9967,136,8,-9.593579e-07
62,4.290996,1656259828.0,-159.9968,136,8,-9.600918e-07
63,4.360209,1656259828.0,-159.9967,136,8,-9.620361e-07
64,4.429415,1656259828.0,-159.9967,136,8,-9.606392e-07
65,4.498621,1656259828.0,-159.9968,136,8,-9.608951e-07
66,4.567827,1656259828.0,-159.9968,136,8,-9.597727e-07
67,4.637051,1656259828.0,-159.9969,136,8,-9.600764e-07
68,4.706251,1656259829.0,-159.9967,136,8,-9.606333e-07
69,4.775467,1656259829.0,-159.9967,136,8,-9.598421e-07
70,4.844671,1656259829.0,-159.9968,136,8,-9.601255e-07
71,4.913877,1656259829.0,-159.9968,136,8,-9.583611e-07
72,4.983097,1656259829.0,-159.9968,136,8,-9.611753e-07
73,5.052302,1656259829.0,-159.9968,136,8,-9.596924e-07
74,5.121502,1656259829.0,-159.9967,136,8,-9.591381e-07
75,5.190713,1656259829.0,-159.9968,136,8,-9.587543e-07
76,5.259919,1656259829.0,-159.9967,136,8,-9.580813e-07
77,5.329135,1656259829.0,-159.9966,136,8,-9.615713e-07
78,5.398339,1656259829.0,-159.9968,136,8,-9.581966e-07
79,5.467548,1656259829.0,-159.9967,136,8,-9.608175e-07
80,5.536751,1656259829.0,-159.9967,136,8,-9.604995e-07
81,5.605961,1656259829.0,-159.9967,136,8,-9.598161e-07
82,5.675171,1656259829.0,-159.9968,136,8,-9.599344e-07
83,5.744374,1656259830.0,-159.9967,136,8,-9.605561e-07
84,5.813577,1656259830.0,-159.9966,136,8,-9.595736e-07
85,5.882786,1656259830.0,-159.9967,136,8,-9.611515e-07
86,5.952001,1656259830.0,-159.9966,136,8,-9.589086e-07
87,6.021204,1656259830.0,-159.9967,136,8,-9.598263e-07
88,6.090409,1656259830.0,-159.9966,136,8,-9.595559e-07
89,6.159608,1656259830.0,-159.9967,136,8,-9.598256e-07
90,6.228824,1656259830.0,-159.9967,136,8,-9.575957e-07
91,6.298043,1656259830.0,-159.9967,136,8,-9.594414e-07
92,6.36725,1656259830.0,-159.9967,136,8,-9.595381e-07
