,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656241407.0,-59.99853,136,8,-3.131154e-08
1,0.06924182,1656241407.0,-59.99859,136,8,-3.12151e-08
2,0.1384776,1656241407.0,-59.99855,136,8,-3.11306e-08
3,0.2077076,1656241407.0,-59.99855,136,8,-3.106288e-08
4,0.2769424,1656241407.0,-59.99858,136,8,-3.155397e-08
5,0.3461635,1656241408.0,-59.99859,136,8,-3.187055e-08
6,0.4153849,1656241408.0,-59.99858,136,8,-3.092659e-08
7,0.4846153,1656241408.0,-59.99853,136,8,-3.13431e-08
8,0.5538516,1656241408.0,-59.9986,136,8,-3.173616e-08
9,0.623085,1656241408.0,-59.99856,136,8,-3.156095e-08
10,0.6923159,1656241408.0,-59.99848,136,8,-3.125746e-08
11,0.761554,1656241408.0,-59.99851,136,8,-3.136805e-08
12,0.8307766,1656241408.0,-59.99855,136,8,-3.166541e-08
13,0.9000003,1656241408.0,-59.99854,136,8,-3.136048e-08
14,0.969228,1656241408.0,-59.99849,136,8,-3.1004e-08
15,1.038463,1656241408.0,-59.9985,136,8,-3.116992e-08
16,1.107689,1656241408.0,-59.99858,136,8,-3.155643e-08
17,1.176916,1656241408.0,-59.99858,136,8,-3.174071e-08
18,1.246142,1656241408.0,-59.99862,136,8,-3.160144e-08
19,1.315367,1656241408.0,-59.9985,136,8,-3.161039e-08
20,1.384585,1656241409.0,-59.99853,136,8,-3.154551e-08
21,1.453812,1656241409.0,-59.99853,136,8,-3.172284e-08
22,1.523046,1656241409.0,-59.99853,136,8,-3.110778e-08
23,1.592267,1656241409.0,-59.99852,136,8,-3.120141e-08
24,1.661511,1656241409.0,-59.99861,136,8,-3.151668e-08
25,1.730738,1656241409.0,-59.99852,136,8,-3.139626e-08
26,1.799958,1656241409.0,-59.99849,136,8,-3.121052e-08
27,1.869191,1656241409.0,-59.99847,136,8,-3.141654e-08
28,1.938406,1656241409.0,-59.99852,136,8,-3.165774e-08
29,2.00762,1656241409.0,-59.99852,136,8,-3.138288e-08
30,2.076854,1656241409.0,-59.99847,136,8,-3.12221e-08
31,2.146086,1656241409.0,-59.99854,136,8,-3.15218e-08
32,2.215313,1656241409.0,-59.9985,136,8,-3.169612e-08
33,2.284548,1656241409.0,-59.9985,136,8,-3.128939e-08
34,2.353774,1656241410.0,-59.99841,136,8,-3.085385e-08
35,2.423008,1656241410.0,-59.99847,136,8,-3.181449e-08
36,2.492237,1656241410.0,-59.99851,136,8,-3.112546e-08
37,2.561474,1656241410.0,-59.99858,136,8,-3.199066e-08
38,2.630695,1656241410.0,-59.9985,136,8,-3.111214e-08
39,2.699932,1656241410.0,-59.99847,136,8,-3.118836e-08
40,2.769153,1656241410.0,-59.99849,136,8,-3.1535e-08
41,2.838376,1656241410.0,-59.99853,136,8,-3.187956e-08
42,2.907612,1656241410.0,-59.99854,136,8,-3.167718e-08
