,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656262317.0,-59.99879,136,8,-4.287728e-09
1,0.06920004,1656262317.0,-59.99882,136,8,-4.2834e-09
2,0.1383897,1656262317.0,-59.99884,136,8,-4.290281e-09
3,0.207589,1656262317.0,-59.99884,136,8,-4.471457e-09
4,0.2767727,1656262317.0,-59.99876,136,8,-4.484366e-09
5,0.3459623,1656262317.0,-59.9988,136,8,-4.177743e-09
6,0.4151502,1656262317.0,-59.99877,136,8,-4.120432e-09
7,0.4843484,1656262317.0,-59.99887,136,8,-4.244496e-09
8,0.5535468,1656262317.0,-59.99889,136,8,-4.524825e-09
9,0.6227398,1656262317.0,-59.99881,136,8,-4.574501e-09
10,0.6919209,1656262317.0,-59.99882,136,8,-4.398405e-09
11,0.7611282,1656262317.0,-59.99876,136,8,-4.373048e-09
12,0.8303224,1656262317.0,-59.99879,136,8,-4.531641e-09
13,0.8995202,1656262318.0,-59.99876,136,8,-4.276439e-09
14,0.9687206,1656262318.0,-59.99879,136,8,-4.792891e-09
15,1.037906,1656262318.0,-59.99882,136,8,-4.713168e-09
16,1.107118,1656262318.0,-59.99884,136,8,-4.228755e-09
17,1.176304,1656262318.0,-59.9988,136,8,-4.305912e-09
18,1.245502,1656262318.0,-59.99886,136,8,-4.764118e-09
19,1.314704,1656262318.0,-59.99879,136,8,-4.369751e-09
20,1.383907,1656262318.0,-59.9988,136,8,-4.444767e-09
21,1.453111,1656262318.0,-59.99878,136,8,-4.458514e-09
22,1.522304,1656262318.0,-59.99878,136,8,-4.461938e-09
23,1.591493,1656262318.0,-59.99886,136,8,-4.736517e-09
24,1.660687,1656262318.0,-59.9988,136,8,-4.54598e-09
25,1.729886,1656262318.0,-59.99875,136,8,-3.864072e-09
26,1.799097,1656262318.0,-59.99887,136,8,-4.60016e-09
27,1.868296,1656262319.0,-59.99883,136,8,-4.258793e-09
28,1.93749,1656262319.0,-59.99885,136,8,-4.358485e-09
29,2.006686,1656262319.0,-59.99881,136,8,-4.371053e-09
30,2.075873,1656262319.0,-59.99883,136,8,-4.004086e-09
31,2.145074,1656262319.0,-59.99888,136,8,-4.58871e-09
32,2.214269,1656262319.0,-59.99898,136,8,-5.08361e-09
33,2.283452,1656262319.0,-59.99884,136,8,-4.1414e-09
34,2.352641,1656262319.0,-59.99874,136,8,-4.24546e-09
35,2.421833,1656262319.0,-59.99883,136,8,-4.304433e-09
36,2.49102,1656262319.0,-59.99876,136,8,-4.514818e-09
37,2.560219,1656262319.0,-59.99886,136,8,-4.682109e-09
38,2.629422,1656262319.0,-59.99876,136,8,-4.441141e-09
39,2.698615,1656262319.0,-59.99882,136,8,-4.251e-09
40,2.767798,1656262319.0,-59.99875,136,8,-4.085878e-09
41,2.836986,1656262319.0,-59.99875,136,8,-4.695307e-09
42,2.906173,1656262320.0,-59.99878,136,8,-4.316671e-09
43,2.97536,1656262320.0,-59.99874,136,8,-3.895119e-09
44,3.044558,1656262320.0,-59.99882,136,8,-4.764165e-09
45,3.113756,1656262320.0,-59.99872,136,8,-4.042479e-09
46,3.182954,1656262320.0,-59.99874,136,8,-4.424792e-09
47,3.252148,1656262320.0,-59.99887,136,8,-4.66148e-09
48,3.321345,1656262320.0,-59.99873,136,8,-4.262088e-09
49,3.390548,1656262320.0,-59.99876,136,8,-4.555716e-09
50,3.459744,1656262320.0,-59.99877,136,8,-4.228181e-09
51,3.528931,1656262320.0,-59.9987,136,8,-4.268494e-09
52,3.598131,1656262320.0,-59.99872,136,8,-4.290308e-09
53,3.667319,1656262320.0,-59.99886,136,8,-4.941882e-09
54,3.736505,1656262320.0,-59.99873,136,8,-3.911022e-09
55,3.805701,1656262320.0,-59.99883,136,8,-4.944598e-09
56,3.874894,1656262321.0,-59.99871,136,8,-4.420722e-09
57,3.944101,1656262321.0,-59.99866,136,8,-4.083778e-09
58,4.013291,1656262321.0,-59.99874,136,8,-4.858186e-09
59,4.082478,1656262321.0,-59.99876,136,8,-4.334634e-09
60,4.151661,1656262321.0,-59.99873,136,8,-4.391458e-09
61,4.220852,1656262321.0,-59.99879,136,8,-5.078232e-09
62,4.290035,1656262321.0,-59.99871,136,8,-3.923353e-09
63,4.359223,1656262321.0,-59.99879,136,8,-4.511497e-09
64,4.428422,1656262321.0,-59.99874,136,8,-4.525082e-09
65,4.497615,1656262321.0,-59.9986,136,8,-3.891899e-09
