,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656249515.0,-59.99839,136,8,-3.437592e-08
1,0.06923644,1656249515.0,-59.99841,136,8,-3.478691e-08
2,0.1384557,1656249515.0,-59.99836,136,8,-3.449014e-08
3,0.2076819,1656249515.0,-59.99833,136,8,-3.375388e-08
4,0.2768995,1656249515.0,-59.99842,136,8,-3.452041e-08
5,0.3461318,1656249515.0,-59.99841,136,8,-3.434839e-08
6,0.4153508,1656249515.0,-59.99842,136,8,-3.433495e-08
7,0.4845746,1656249515.0,-59.9984,136,8,-3.436205e-08
8,0.5537913,1656249515.0,-59.99847,136,8,-3.433104e-08
9,0.6230223,1656249516.0,-59.99839,136,8,-3.423958e-08
10,0.6922562,1656249516.0,-59.99846,136,8,-3.457988e-08
11,0.761479,1656249516.0,-59.99837,136,8,-3.419783e-08
12,0.8307024,1656249516.0,-59.99842,136,8,-3.45617e-08
13,0.8999319,1656249516.0,-59.99838,136,8,-3.434474e-08
14,0.9691462,1656249516.0,-59.99833,136,8,-3.415259e-08
15,1.038372,1656249516.0,-59.99835,136,8,-3.477622e-08
16,1.10759,1656249516.0,-59.99833,136,8,-3.416719e-08
17,1.176805,1656249516.0,-59.99841,136,8,-3.467353e-08
18,1.24603,1656249516.0,-59.99831,136,8,-3.425336e-08
19,1.315263,1656249516.0,-59.99834,136,8,-3.403752e-08
20,1.384483,1656249516.0,-59.99833,136,8,-3.43205e-08
21,1.453709,1656249516.0,-59.99829,136,8,-3.445143e-08
22,1.522935,1656249516.0,-59.99829,136,8,-3.401085e-08
23,1.592164,1656249517.0,-59.99845,136,8,-3.464946e-08
24,1.661383,1656249517.0,-59.99825,136,8,-3.359269e-08
25,1.730616,1656249517.0,-59.99841,136,8,-3.447167e-08
26,1.79984,1656249517.0,-59.99841,136,8,-3.431225e-08
27,1.869067,1656249517.0,-59.99842,136,8,-3.456574e-08
28,1.938309,1656249517.0,-59.99839,136,8,-3.418801e-08
