,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656231700.0,-59.99866,136,8,-4.238336e-09
1,0.06922218,1656231700.0,-59.99879,136,8,-4.997749e-09
2,0.1384524,1656231700.0,-59.99868,136,8,-4.268173e-09
3,0.2076908,1656231700.0,-59.99865,136,8,-4.31993e-09
4,0.2769154,1656231700.0,-59.99871,136,8,-4.912526e-09
5,0.3461466,1656231700.0,-59.99861,136,8,-4.039669e-09
6,0.4153769,1656231700.0,-59.99856,136,8,-4.255595e-09
7,0.4845922,1656231700.0,-59.99866,136,8,-4.781335e-09
8,0.5538164,1656231701.0,-59.99866,136,8,-4.382077e-09
9,0.6230426,1656231701.0,-59.99865,136,8,-4.571553e-09
10,0.692262,1656231701.0,-59.99856,136,8,-4.058211e-09
11,0.7614921,1656231701.0,-59.99862,136,8,-4.066227e-09
12,0.8307286,1656231701.0,-59.99867,136,8,-5.079099e-09
13,0.8999622,1656231701.0,-59.99866,136,8,-4.232718e-09
14,0.9691932,1656231701.0,-59.99863,136,8,-4.336097e-09
15,1.038417,1656231701.0,-59.99862,136,8,-4.373082e-09
16,1.107632,1656231701.0,-59.99867,136,8,-4.447139e-09
17,1.176863,1656231701.0,-59.99867,136,8,-4.679139e-09
18,1.246081,1656231701.0,-59.99868,136,8,-4.692139e-09
19,1.315311,1656231701.0,-59.99868,136,8,-4.693298e-09
20,1.384545,1656231701.0,-59.9987,136,8,-4.595381e-09
21,1.453767,1656231701.0,-59.99861,136,8,-4.291782e-09
22,1.522986,1656231702.0,-59.99866,136,8,-4.335254e-09
23,1.592207,1656231702.0,-59.99865,136,8,-4.43169e-09
24,1.661439,1656231702.0,-59.9987,136,8,-4.421636e-09
25,1.730664,1656231702.0,-59.99869,136,8,-4.322364e-09
26,1.79989,1656231702.0,-59.9987,136,8,-5.064575e-09
27,1.869111,1656231702.0,-59.9986,136,8,-3.774359e-09
28,1.938323,1656231702.0,-59.9986,136,8,-4.120357e-09
29,2.007547,1656231702.0,-59.9987,136,8,-4.866094e-09
30,2.076778,1656231702.0,-59.99876,136,8,-4.867768e-09
31,2.145997,1656231702.0,-59.99866,136,8,-4.206414e-09
32,2.215223,1656231702.0,-59.99865,136,8,-4.5359e-09
33,2.284449,1656231702.0,-59.99867,136,8,-4.208839e-09
34,2.353676,1656231702.0,-59.99874,136,8,-4.663864e-09
35,2.422892,1656231702.0,-59.99875,136,8,-4.618771e-09
36,2.492108,1656231702.0,-59.99866,136,8,-4.259891e-09
37,2.561325,1656231703.0,-59.99876,136,8,-4.413471e-09
38,2.630556,1656231703.0,-59.99865,136,8,-4.252215e-09
39,2.699787,1656231703.0,-59.99857,136,8,-4.229952e-09
40,2.768999,1656231703.0,-59.99868,136,8,-4.78824e-09
41,2.838229,1656231703.0,-59.99875,136,8,-4.686228e-09
42,2.907456,1656231703.0,-59.99862,136,8,-4.209106e-09
43,2.976688,1656231703.0,-59.99876,136,8,-4.796517e-09
44,3.04592,1656231703.0,-59.99865,136,8,-4.086076e-09
45,3.115136,1656231703.0,-59.99878,136,8,-4.788653e-09
46,3.184357,1656231703.0,-59.99872,136,8,-4.404867e-09
47,3.253577,1656231703.0,-59.99874,136,8,-4.462183e-09
48,3.322817,1656231703.0,-59.99876,136,8,-4.464898e-09
49,3.392037,1656231703.0,-59.99865,136,8,-4.499507e-09
50,3.461269,1656231703.0,-59.9987,136,8,-4.793547e-09
51,3.53049,1656231704.0,-59.9986,136,8,-4.008245e-09
52,3.599725,1656231704.0,-59.99874,136,8,-5.096562e-09
53,3.668944,1656231704.0,-59.99872,136,8,-4.672646e-09
54,3.738162,1656231704.0,-59.99876,136,8,-4.354715e-09
55,3.807385,1656231704.0,-59.99872,136,8,-4.606922e-09
56,3.87661,1656231704.0,-59.99868,136,8,-4.124688e-09
57,3.945828,1656231704.0,-59.99881,136,8,-5.115677e-09
58,4.015054,1656231704.0,-59.99879,136,8,-4.753812e-09
59,4.084281,1656231704.0,-59.99866,136,8,-4.468062e-09
60,4.153514,1656231704.0,-59.99872,136,8,-4.214762e-09
61,4.222745,1656231704.0,-59.99868,136,8,-4.571083e-09
62,4.291976,1656231704.0,-59.99874,136,8,-4.721968e-09
63,4.361208,1656231704.0,-59.99864,136,8,-3.971733e-09
64,4.430431,1656231704.0,-59.99867,136,8,-4.462405e-09
65,4.49965,1656231704.0,-59.99871,136,8,-4.701138e-09
66,4.568882,1656231705.0,-59.99867,136,8,-4.536243e-09
67,4.638104,1656231705.0,-59.99868,136,8,-4.401392e-09
68,4.707328,1656231705.0,-59.99879,136,8,-4.819565e-09
69,4.776543,1656231705.0,-59.99878,136,8,-5.159974e-09
70,4.845771,1656231705.0,-59.99871,136,8,-4.360015e-09
71,4.914992,1656231705.0,-59.99866,136,8,-4.2978e-09
72,4.984209,1656231705.0,-59.99868,136,8,-4.279527e-09
73,5.05344,1656231705.0,-59.99866,136,8,-4.418285e-09
74,5.122671,1656231705.0,-59.99862,136,8,-4.007352e-09
75,5.191887,1656231705.0,-59.99868,136,8,-4.879685e-09
76,5.261114,1656231705.0,-59.99868,136,8,-4.439449e-09
77,5.330331,1656231705.0,-59.99872,136,8,-4.390476e-09
