,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656242180.0,-59.9985,136,8,-3.214279e-08
1,0.06923922,1656242180.0,-59.99847,136,8,-3.160926e-08
2,0.1384778,1656242180.0,-59.99855,136,8,-3.239046e-08
3,0.2077037,1656242180.0,-59.99848,136,8,-3.222768e-08
4,0.2769317,1656242181.0,-59.99853,136,8,-3.225956e-08
5,0.3461605,1656242181.0,-59.99841,136,8,-3.148022e-08
6,0.4153775,1656242181.0,-59.99852,136,8,-3.23001e-08
7,0.4846013,1656242181.0,-59.99847,136,8,-3.167028e-08
8,0.5538199,1656242181.0,-59.99863,136,8,-3.267863e-08
9,0.6230508,1656242181.0,-59.99847,136,8,-3.169826e-08
10,0.6922846,1656242181.0,-59.99854,136,8,-3.201247e-08
11,0.7615275,1656242181.0,-59.99851,136,8,-3.198408e-08
12,0.8307638,1656242181.0,-59.99848,136,8,-3.210555e-08
13,0.8999938,1656242181.0,-59.99857,136,8,-3.206395e-08
14,0.9692127,1656242181.0,-59.99847,136,8,-3.227176e-08
15,1.038458,1656242181.0,-59.99846,136,8,-3.182895e-08
16,1.107685,1656242181.0,-59.99854,136,8,-3.201738e-08
17,1.176911,1656242181.0,-59.99847,136,8,-3.172821e-08
18,1.246132,1656242181.0,-59.99849,136,8,-3.220954e-08
19,1.315368,1656242182.0,-59.99845,136,8,-3.185214e-08
20,1.384594,1656242182.0,-59.99849,136,8,-3.221887e-08
21,1.453816,1656242182.0,-59.99852,136,8,-3.210066e-08
22,1.523037,1656242182.0,-59.99845,136,8,-3.209893e-08
23,1.592256,1656242182.0,-59.99853,136,8,-3.248753e-08
24,1.661493,1656242182.0,-59.99858,136,8,-3.249393e-08
25,1.730729,1656242182.0,-59.99851,136,8,-3.180205e-08
26,1.799957,1656242182.0,-59.99855,136,8,-3.252581e-08
27,1.869171,1656242182.0,-59.9985,136,8,-3.174152e-08
28,1.938396,1656242182.0,-59.99858,136,8,-3.199914e-08
29,2.007622,1656242182.0,-59.99856,136,8,-3.192273e-08
30,2.076839,1656242182.0,-59.99856,136,8,-3.21788e-08
31,2.146059,1656242182.0,-59.99856,136,8,-3.194348e-08
32,2.215296,1656242182.0,-59.99849,136,8,-3.212143e-08
33,2.284537,1656242183.0,-59.99844,136,8,-3.156448e-08
34,2.353771,1656242183.0,-59.99854,136,8,-3.236578e-08
35,2.422998,1656242183.0,-59.99854,136,8,-3.261317e-08
36,2.492235,1656242183.0,-59.99852,136,8,-3.187174e-08
37,2.561468,1656242183.0,-59.99852,136,8,-3.208478e-08
38,2.630697,1656242183.0,-59.99847,136,8,-3.187995e-08
39,2.699929,1656242183.0,-59.99848,136,8,-3.224786e-08
40,2.769158,1656242183.0,-59.9985,136,8,-3.219052e-08
41,2.838375,1656242183.0,-59.99847,136,8,-3.196108e-08
42,2.907602,1656242183.0,-59.99846,136,8,-3.188875e-08
43,2.97682,1656242183.0,-59.9986,136,8,-3.248934e-08
44,3.046045,1656242183.0,-59.9986,136,8,-3.225974e-08
45,3.115268,1656242183.0,-59.99856,136,8,-3.19383e-08
46,3.18451,1656242183.0,-59.99854,136,8,-3.176249e-08
47,3.253743,1656242183.0,-59.99858,136,8,-3.219074e-08
48,3.322971,1656242184.0,-59.99854,136,8,-3.244692e-08
49,3.392196,1656242184.0,-59.99849,136,8,-3.172796e-08
50,3.461423,1656242184.0,-59.99854,136,8,-3.234022e-08
51,3.53064,1656242184.0,-59.99852,136,8,-3.241793e-08
52,3.599865,1656242184.0,-59.99852,136,8,-3.235966e-08
53,3.669099,1656242184.0,-59.99856,136,8,-3.201237e-08
54,3.738324,1656242184.0,-59.99856,136,8,-3.202054e-08
55,3.807554,1656242184.0,-59.99854,136,8,-3.174017e-08
56,3.876786,1656242184.0,-59.99853,136,8,-3.197846e-08
57,3.946008,1656242184.0,-59.99855,136,8,-3.190432e-08
58,4.015245,1656242184.0,-59.99858,136,8,-3.253371e-08
59,4.084473,1656242184.0,-59.99849,136,8,-3.200431e-08
60,4.153703,1656242184.0,-59.99847,136,8,-3.194423e-08
61,4.22294,1656242184.0,-59.99855,136,8,-3.228742e-08
62,4.292171,1656242185.0,-59.99855,136,8,-3.201224e-08
63,4.361406,1656242185.0,-59.99857,136,8,-3.189114e-08
64,4.430628,1656242185.0,-59.99853,136,8,-3.195786e-08
65,4.499855,1656242185.0,-59.99855,136,8,-3.230095e-08
66,4.569083,1656242185.0,-59.99855,136,8,-3.203337e-08
67,4.638319,1656242185.0,-59.99854,136,8,-3.205897e-08
68,4.707562,1656242185.0,-59.9985,136,8,-3.193748e-08
69,4.776784,1656242185.0,-59.99858,136,8,-3.239139e-08
70,4.846009,1656242185.0,-59.99863,136,8,-3.253451e-08
71,4.915236,1656242185.0,-59.99862,136,8,-3.235268e-08
72,4.984462,1656242185.0,-59.99857,136,8,-3.234464e-08
73,5.053691,1656242185.0,-59.99848,136,8,-3.229755e-08
74,5.122928,1656242185.0,-59.99853,136,8,-3.246212e-08
75,5.192167,1656242185.0,-59.99855,136,8,-3.223937e-08
76,5.261399,1656242185.0,-59.9986,136,8,-3.169811e-08
77,5.330618,1656242186.0,-59.99854,136,8,-3.211826e-08
78,5.399851,1656242186.0,-59.99868,136,8,-3.287778e-08
79,5.469074,1656242186.0,-59.99852,136,8,-3.183658e-08
80,5.5383,1656242186.0,-59.99857,136,8,-3.237218e-08
81,5.607544,1656242186.0,-59.9986,136,8,-3.212854e-08
82,5.676761,1656242186.0,-59.99856,136,8,-3.19165e-08
83,5.745987,1656242186.0,-59.99858,136,8,-3.210797e-08
84,5.815218,1656242186.0,-59.99849,136,8,-3.204243e-08
85,5.884444,1656242186.0,-59.99853,136,8,-3.209217e-08
86,5.953667,1656242186.0,-59.99856,136,8,-3.2197e-08
87,6.022886,1656242186.0,-59.99851,136,8,-3.161325e-08
88,6.09211,1656242186.0,-59.99862,136,8,-3.229174e-08
89,6.161341,1656242186.0,-59.99862,136,8,-3.22601e-08
90,6.230586,1656242186.0,-59.99858,136,8,-3.230355e-08
91,6.299805,1656242187.0,-59.99856,136,8,-3.1715e-08
92,6.369032,1656242187.0,-59.99854,136,8,-3.168712e-08
93,6.438254,1656242187.0,-59.99867,136,8,-3.273038e-08
94,6.507487,1656242187.0,-59.99853,136,8,-3.194217e-08
95,6.576705,1656242187.0,-59.99868,136,8,-3.229664e-08
96,6.645928,1656242187.0,-59.99854,136,8,-3.209536e-08
97,6.715159,1656242187.0,-59.99858,136,8,-3.156952e-08
98,6.784396,1656242187.0,-59.99856,136,8,-3.199845e-08
99,6.853627,1656242187.0,-59.99862,136,8,-3.234783e-08
100,6.922856,1656242187.0,-59.9986,136,8,-3.23796e-08
101,6.992086,1656242187.0,-59.99857,136,8,-3.201208e-08
102,7.061305,1656242187.0,-59.99862,136,8,-3.201104e-08
103,7.130539,1656242187.0,-59.99853,136,8,-3.195118e-08
104,7.199776,1656242187.0,-59.99856,136,8,-3.226056e-08
105,7.269009,1656242188.0,-59.99854,136,8,-3.207831e-08
106,7.338233,1656242188.0,-59.9986,136,8,-3.21348e-08
107,7.407467,1656242188.0,-59.99855,136,8,-3.217651e-08
108,7.476687,1656242188.0,-59.99857,136,8,-3.223264e-08
109,7.545916,1656242188.0,-59.99851,136,8,-3.179611e-08
110,7.615146,1656242188.0,-59.9986,136,8,-3.215657e-08
111,7.684362,1656242188.0,-59.99856,136,8,-3.260522e-08
112,7.7536,1656242188.0,-59.9985,136,8,-3.177306e-08
113,7.822833,1656242188.0,-59.99856,136,8,-3.177341e-08
114,7.892063,1656242188.0,-59.99866,136,8,-3.252242e-08
115,7.961299,1656242188.0,-59.99852,136,8,-3.154686e-08
116,8.030542,1656242188.0,-59.99845,136,8,-3.204112e-08
117,8.099769,1656242188.0,-59.9985,136,8,-3.204937e-08
118,8.168989,1656242188.0,-59.99852,136,8,-3.228776e-08
119,8.23822,1656242188.0,-59.99857,136,8,-3.216559e-08
120,8.307442,1656242189.0,-59.99848,136,8,-3.184739e-08
121,8.376673,1656242189.0,-59.99857,136,8,-3.207808e-08
122,8.445906,1656242189.0,-59.99855,136,8,-3.18838e-08
123,8.515139,1656242189.0,-59.99858,136,8,-3.216407e-08
124,8.584373,1656242189.0,-59.99854,136,8,-3.219082e-08
125,8.653602,1656242189.0,-59.99854,136,8,-3.231834e-08
126,8.722822,1656242189.0,-59.99854,136,8,-3.198459e-08
127,8.792046,1656242189.0,-59.99853,136,8,-3.209002e-08
128,8.861267,1656242189.0,-59.99862,136,8,-3.260374e-08
129,8.930503,1656242189.0,-59.99849,136,8,-3.166103e-08
130,8.999738,1656242189.0,-59.99851,136,8,-3.211585e-08
131,9.06896,1656242189.0,-59.99852,136,8,-3.241301e-08
132,9.13819,1656242189.0,-59.99854,136,8,-3.172655e-08
133,9.20742,1656242189.0,-59.99858,136,8,-3.226023e-08
134,9.27664,1656242190.0,-59.99847,136,8,-3.202921e-08
135,9.34587,1656242190.0,-59.99846,136,8,-3.190343e-08
136,9.415097,1656242190.0,-59.99844,136,8,-3.151052e-08
137,9.484321,1656242190.0,-59.99848,136,8,-3.249877e-08
138,9.553566,1656242190.0,-59.99846,136,8,-3.171988e-08
139,9.622798,1656242190.0,-59.99852,136,8,-3.259036e-08
140,9.692032,1656242190.0,-59.99841,136,8,-3.199472e-08
141,9.761253,1656242190.0,-59.99852,136,8,-3.241302e-08
142,9.83049,1656242190.0,-59.99852,136,8,-3.219997e-08
143,9.899717,1656242190.0,-59.99851,136,8,-3.227713e-08
144,9.968935,1656242190.0,-59.99854,136,8,-3.246256e-08
145,10.03817,1656242190.0,-59.99847,136,8,-3.19234e-08
146,10.1074,1656242190.0,-59.99846,136,8,-3.208755e-08
147,10.17664,1656242190.0,-59.99843,136,8,-3.203149e-08
148,10.24587,1656242190.0,-59.99841,136,8,-3.184443e-08
149,10.31509,1656242191.0,-59.99848,136,8,-3.247021e-08
150,10.38432,1656242191.0,-59.99846,136,8,-3.194412e-08
151,10.45356,1656242191.0,-59.99829,136,8,-3.140027e-08
152,10.52279,1656242191.0,-59.99843,136,8,-3.213889e-08
153,10.59203,1656242191.0,-59.9985,136,8,-3.190749e-08
154,10.66125,1656242191.0,-59.99847,136,8,-3.23505e-08
155,10.73047,1656242191.0,-59.99833,136,8,-3.169058e-08
156,10.7997,1656242191.0,-59.99849,136,8,-3.247073e-08
157,10.86892,1656242191.0,-59.99849,136,8,-3.230221e-08
158,10.93815,1656242191.0,-59.99833,136,8,-3.175312e-08
159,11.00736,1656242191.0,-59.9985,136,8,-3.233052e-08
160,11.0766,1656242191.0,-59.99847,136,8,-3.206031e-08
161,11.14583,1656242191.0,-59.99855,136,8,-3.225834e-08
162,11.21505,1656242191.0,-59.99846,136,8,-3.199547e-08
163,11.28427,1656242192.0,-59.99846,136,8,-3.192554e-08
164,11.35351,1656242192.0,-59.99846,136,8,-3.174475e-08
165,11.42274,1656242192.0,-59.99862,136,8,-3.223526e-08
166,11.49196,1656242192.0,-59.99855,136,8,-3.212212e-08
167,11.56118,1656242192.0,-59.9986,136,8,-3.207394e-08
168,11.63041,1656242192.0,-59.9986,136,8,-3.23372e-08
169,11.69965,1656242192.0,-59.99856,136,8,-3.21422e-08
170,11.76889,1656242192.0,-59.9986,136,8,-3.269959e-08
171,11.8381,1656242192.0,-59.99852,136,8,-3.184521e-08
172,11.90733,1656242192.0,-59.99855,136,8,-3.225096e-08
173,11.97657,1656242192.0,-59.99857,136,8,-3.215123e-08
174,12.04578,1656242192.0,-59.9985,136,8,-3.195747e-08
175,12.11501,1656242192.0,-59.99845,136,8,-3.146367e-08
176,12.18423,1656242192.0,-59.99854,136,8,-3.255029e-08
177,12.25345,1656242192.0,-59.99863,136,8,-3.216866e-08
178,12.32267,1656242193.0,-59.99849,136,8,-3.155456e-08
179,12.39189,1656242193.0,-59.99858,136,8,-3.194678e-08
180,12.46112,1656242193.0,-59.9987,136,8,-3.274969e-08
181,12.53036,1656242193.0,-59.99855,136,8,-3.176295e-08
182,12.5996,1656242193.0,-59.9986,136,8,-3.212605e-08
183,12.66883,1656242193.0,-59.99854,136,8,-3.156457e-08
184,12.73805,1656242193.0,-59.99857,136,8,-3.22955e-08
185,12.80728,1656242193.0,-59.99852,136,8,-3.160683e-08
186,12.8765,1656242193.0,-59.99864,136,8,-3.244517e-08
187,12.94573,1656242193.0,-59.9985,136,8,-3.178677e-08
188,13.01495,1656242193.0,-59.99854,136,8,-3.207252e-08
189,13.08417,1656242193.0,-59.99858,136,8,-3.229502e-08
190,13.1534,1656242193.0,-59.9985,136,8,-3.180157e-08
191,13.22264,1656242193.0,-59.99847,136,8,-3.210535e-08
192,13.29188,1656242194.0,-59.99852,136,8,-3.185706e-08
193,13.36111,1656242194.0,-59.99864,136,8,-3.240346e-08
194,13.43035,1656242194.0,-59.99859,136,8,-3.228005e-08
195,13.49958,1656242194.0,-59.99852,136,8,-3.172278e-08
196,13.5688,1656242194.0,-59.99857,136,8,-3.225777e-08
197,13.63802,1656242194.0,-59.99855,136,8,-3.187567e-08
198,13.70724,1656242194.0,-59.99856,136,8,-3.272334e-08
199,13.77648,1656242194.0,-59.99853,136,8,-3.175554e-08
200,13.8457,1656242194.0,-59.99849,136,8,-3.169702e-08
201,13.91492,1656242194.0,-59.9986,136,8,-3.23058e-08
202,13.98415,1656242194.0,-59.99855,136,8,-3.214967e-08
203,14.05337,1656242194.0,-59.99858,136,8,-3.211843e-08
204,14.1226,1656242194.0,-59.99855,136,8,-3.242003e-08
205,14.19182,1656242194.0,-59.99857,136,8,-3.179253e-08
206,14.26105,1656242194.0,-59.99854,136,8,-3.222215e-08
207,14.33028,1656242195.0,-59.99858,136,8,-3.209659e-08
208,14.39951,1656242195.0,-59.9985,136,8,-3.185864e-08
209,14.46874,1656242195.0,-59.99866,136,8,-3.24333e-08
210,14.53797,1656242195.0,-59.99848,136,8,-3.182635e-08
211,14.60719,1656242195.0,-59.99856,136,8,-3.199748e-08
212,14.67641,1656242195.0,-59.99853,136,8,-3.18006e-08
213,14.74565,1656242195.0,-59.99842,136,8,-3.186921e-08
214,14.81488,1656242195.0,-59.99842,136,8,-3.169779e-08
215,14.88411,1656242195.0,-59.99844,136,8,-3.219586e-08
216,14.95334,1656242195.0,-59.99842,136,8,-3.178919e-08
217,15.02257,1656242195.0,-59.99854,136,8,-3.224429e-08
218,15.09181,1656242195.0,-59.99858,136,8,-3.224461e-08
219,15.16103,1656242195.0,-59.99857,136,8,-3.182756e-08
220,15.23026,1656242195.0,-59.99857,136,8,-3.197442e-08
221,15.29949,1656242196.0,-59.9985,136,8,-3.191758e-08
222,15.36872,1656242196.0,-59.99853,136,8,-3.227791e-08
223,15.43795,1656242196.0,-59.99856,136,8,-3.242975e-08
224,15.50718,1656242196.0,-59.99843,136,8,-3.175519e-08
225,15.5764,1656242196.0,-59.99855,136,8,-3.210426e-08
226,15.64563,1656242196.0,-59.99847,136,8,-3.206192e-08
227,15.71485,1656242196.0,-59.99851,136,8,-3.230034e-08
228,15.78408,1656242196.0,-59.9985,136,8,-3.184134e-08
229,15.85331,1656242196.0,-59.99855,136,8,-3.216004e-08
230,15.92253,1656242196.0,-59.9986,136,8,-3.230916e-08
231,15.99175,1656242196.0,-59.99844,136,8,-3.213118e-08
232,16.06098,1656242196.0,-59.99845,136,8,-3.19392e-08
233,16.13021,1656242196.0,-59.99847,136,8,-3.211703e-08
234,16.19943,1656242196.0,-59.99848,136,8,-3.184214e-08
235,16.26866,1656242197.0,-59.99847,136,8,-3.206708e-08
236,16.33789,1656242197.0,-59.99847,136,8,-3.219244e-08
237,16.40712,1656242197.0,-59.99847,136,8,-3.170159e-08
238,16.47635,1656242197.0,-59.99853,136,8,-3.235148e-08
239,16.54558,1656242197.0,-59.99851,136,8,-3.191577e-08
240,16.61481,1656242197.0,-59.99853,136,8,-3.176623e-08
241,16.68403,1656242197.0,-59.99851,136,8,-3.19611e-08
242,16.75325,1656242197.0,-59.99854,136,8,-3.203855e-08
243,16.82249,1656242197.0,-59.99849,136,8,-3.201968e-08
244,16.89171,1656242197.0,-59.99846,136,8,-3.203775e-08
245,16.96094,1656242197.0,-59.99847,136,8,-3.187454e-08
246,17.03017,1656242197.0,-59.99855,136,8,-3.2312e-08
247,17.0994,1656242197.0,-59.99849,136,8,-3.212253e-08
248,17.16863,1656242197.0,-59.99856,136,8,-3.181571e-08
249,17.23785,1656242197.0,-59.9985,136,8,-3.182558e-08
250,17.30708,1656242198.0,-59.99847,136,8,-3.167307e-08
251,17.37632,1656242198.0,-59.99849,136,8,-3.226082e-08
