,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656247973.0,-59.99855,136,8,-2.864417e-08
1,0.06921516,1656247973.0,-59.99859,136,8,-2.828715e-08
2,0.1384109,1656247973.0,-59.99852,136,8,-2.769732e-08
3,0.2076171,1656247973.0,-59.99848,136,8,-2.807985e-08
4,0.2768207,1656247973.0,-59.9986,136,8,-2.821736e-08
5,0.3460145,1656247973.0,-59.99853,136,8,-2.780189e-08
6,0.4152012,1656247973.0,-59.9986,136,8,-2.842635e-08
7,0.4844067,1656247974.0,-59.99862,136,8,-2.801212e-08
8,0.5536095,1656247974.0,-59.99852,136,8,-2.783344e-08
9,0.6228091,1656247974.0,-59.99854,136,8,-2.814356e-08
10,0.6920193,1656247974.0,-59.99846,136,8,-2.790503e-08
11,0.7612104,1656247974.0,-59.99849,136,8,-2.795926e-08
12,0.8304021,1656247974.0,-59.99844,136,8,-2.78146e-08
13,0.8995916,1656247974.0,-59.99847,136,8,-2.836771e-08
14,0.9687933,1656247974.0,-59.99837,136,8,-2.705561e-08
15,1.037991,1656247974.0,-59.99842,136,8,-2.833287e-08
16,1.107188,1656247974.0,-59.99847,136,8,-2.841616e-08
17,1.176374,1656247974.0,-59.99837,136,8,-2.740925e-08
18,1.245561,1656247974.0,-59.99844,136,8,-2.829792e-08
19,1.314749,1656247974.0,-59.99836,136,8,-2.784124e-08
20,1.383937,1656247974.0,-59.99846,136,8,-2.840865e-08
21,1.453138,1656247975.0,-59.99853,136,8,-2.831506e-08
22,1.52235,1656247975.0,-59.99853,136,8,-2.790128e-08
23,1.591553,1656247975.0,-59.99849,136,8,-2.839561e-08
24,1.660753,1656247975.0,-59.99849,136,8,-2.809025e-08
25,1.729953,1656247975.0,-59.99847,136,8,-2.802601e-08
26,1.799142,1656247975.0,-59.99856,136,8,-2.80448e-08
27,1.86835,1656247975.0,-59.99854,136,8,-2.791181e-08
28,1.937539,1656247975.0,-59.99847,136,8,-2.818392e-08
29,2.006726,1656247975.0,-59.99842,136,8,-2.746645e-08
30,2.075919,1656247975.0,-59.99856,136,8,-2.822001e-08
31,2.145115,1656247975.0,-59.99849,136,8,-2.812393e-08
32,2.214318,1656247975.0,-59.99854,136,8,-2.835034e-08
33,2.283507,1656247975.0,-59.99849,136,8,-2.790188e-08
34,2.352713,1656247975.0,-59.99848,136,8,-2.772322e-08
35,2.42191,1656247975.0,-59.99849,136,8,-2.801326e-08
36,2.491106,1656247976.0,-59.99843,136,8,-2.750652e-08
37,2.560318,1656247976.0,-59.99852,136,8,-2.837436e-08
38,2.629507,1656247976.0,-59.99847,136,8,-2.790737e-08
39,2.698705,1656247976.0,-59.99858,136,8,-2.864853e-08
40,2.767901,1656247976.0,-59.99851,136,8,-2.811666e-08
41,2.837109,1656247976.0,-59.99855,136,8,-2.804265e-08
42,2.906306,1656247976.0,-59.99853,136,8,-2.815355e-08
43,2.97551,1656247976.0,-59.99844,136,8,-2.768177e-08
44,3.044699,1656247976.0,-59.99847,136,8,-2.762559e-08
45,3.113899,1656247976.0,-59.99858,136,8,-2.825978e-08
46,3.183101,1656247976.0,-59.99858,136,8,-2.806552e-08
47,3.252292,1656247976.0,-59.99849,136,8,-2.809263e-08
48,3.321487,1656247976.0,-59.99854,136,8,-2.805879e-08
49,3.390672,1656247976.0,-59.99858,136,8,-2.811584e-08
50,3.459871,1656247977.0,-59.99846,136,8,-2.849003e-08
51,3.529069,1656247977.0,-59.99843,136,8,-2.796168e-08
52,3.598267,1656247977.0,-59.99849,136,8,-2.776362e-08
53,3.667473,1656247977.0,-59.99847,136,8,-2.761253e-08
54,3.736661,1656247977.0,-59.99849,136,8,-2.767182e-08
55,3.805853,1656247977.0,-59.99859,136,8,-2.833931e-08
56,3.875039,1656247977.0,-59.99851,136,8,-2.788037e-08
57,3.944225,1656247977.0,-59.99856,136,8,-2.838174e-08
58,4.013428,1656247977.0,-59.99854,136,8,-2.829738e-08
59,4.082625,1656247977.0,-59.99859,136,8,-2.857011e-08
60,4.151818,1656247977.0,-59.99853,136,8,-2.778458e-08
61,4.221005,1656247977.0,-59.9986,136,8,-2.819806e-08
62,4.290191,1656247977.0,-59.99846,136,8,-2.747179e-08
63,4.359407,1656247977.0,-59.99857,136,8,-2.812292e-08
64,4.428599,1656247977.0,-59.99855,136,8,-2.828933e-08
65,4.497797,1656247978.0,-59.99849,136,8,-2.734608e-08
66,4.566999,1656247978.0,-59.99846,136,8,-2.772476e-08
67,4.636194,1656247978.0,-59.99841,136,8,-2.792921e-08
68,4.705393,1656247978.0,-59.99842,136,8,-2.807866e-08
69,4.774585,1656247978.0,-59.99849,136,8,-2.832343e-08
70,4.843773,1656247978.0,-59.99862,136,8,-2.902597e-08
71,4.912976,1656247978.0,-59.99829,136,8,-2.712695e-08
72,4.982167,1656247978.0,-59.99848,136,8,-2.810384e-08
73,5.051367,1656247978.0,-59.99848,136,8,-2.75864e-08
74,5.120563,1656247978.0,-59.99858,136,8,-2.884822e-08
75,5.189768,1656247978.0,-59.99849,136,8,-2.798186e-08
76,5.258958,1656247978.0,-59.99847,136,8,-2.779507e-08
77,5.328162,1656247978.0,-59.99853,136,8,-2.81944e-08
78,5.397363,1656247978.0,-59.99853,136,8,-2.80022e-08
79,5.466571,1656247979.0,-59.99851,136,8,-2.828351e-08
80,5.53576,1656247979.0,-59.99841,136,8,-2.788588e-08
81,5.604947,1656247979.0,-59.99851,136,8,-2.827487e-08
82,5.674137,1656247979.0,-59.99845,136,8,-2.810713e-08
83,5.743329,1656247979.0,-59.99849,136,8,-2.806952e-08
84,5.812536,1656247979.0,-59.9985,136,8,-2.802314e-08
85,5.881723,1656247979.0,-59.99847,136,8,-2.781628e-08
86,5.950911,1656247979.0,-59.99842,136,8,-2.811612e-08
87,6.02011,1656247979.0,-59.99854,136,8,-2.869156e-08
88,6.089312,1656247979.0,-59.99848,136,8,-2.845195e-08
89,6.158517,1656247979.0,-59.99855,136,8,-2.818861e-08
90,6.227722,1656247979.0,-59.99836,136,8,-2.760179e-08
91,6.296918,1656247979.0,-59.99842,136,8,-2.791333e-08
92,6.366106,1656247979.0,-59.99845,136,8,-2.817686e-08
93,6.435311,1656247979.0,-59.99844,136,8,-2.790626e-08
94,6.504521,1656247980.0,-59.99839,136,8,-2.814076e-08
95,6.573704,1656247980.0,-59.99846,136,8,-2.772864e-08
96,6.642906,1656247980.0,-59.99838,136,8,-2.777806e-08
97,6.712112,1656247980.0,-59.99849,136,8,-2.830686e-08
98,6.781312,1656247980.0,-59.99849,136,8,-2.847141e-08
99,6.850504,1656247980.0,-59.9984,136,8,-2.771321e-08
100,6.919691,1656247980.0,-59.99851,136,8,-2.846055e-08
101,6.988886,1656247980.0,-59.99841,136,8,-2.801139e-08
102,7.058077,1656247980.0,-59.99849,136,8,-2.839631e-08
103,7.127279,1656247980.0,-59.99849,136,8,-2.827091e-08
104,7.196464,1656247980.0,-59.99851,136,8,-2.804984e-08
105,7.26567,1656247980.0,-59.99858,136,8,-2.830137e-08
106,7.334859,1656247980.0,-59.99847,136,8,-2.782531e-08
107,7.404053,1656247980.0,-59.99851,136,8,-2.822899e-08
108,7.473241,1656247981.0,-59.99847,136,8,-2.786087e-08
109,7.542437,1656247981.0,-59.99847,136,8,-2.845155e-08
110,7.611628,1656247981.0,-59.99854,136,8,-2.79182e-08
111,7.680828,1656247981.0,-59.99849,136,8,-2.789035e-08
112,7.750021,1656247981.0,-59.99848,136,8,-2.77883e-08
113,7.819222,1656247981.0,-59.99849,136,8,-2.798861e-08
114,7.88843,1656247981.0,-59.99841,136,8,-2.793669e-08
115,7.95763,1656247981.0,-59.99851,136,8,-2.835264e-08
116,8.026822,1656247981.0,-59.99842,136,8,-2.767226e-08
117,8.096009,1656247981.0,-59.99849,136,8,-2.801425e-08
118,8.165207,1656247981.0,-59.99842,136,8,-2.804903e-08
119,8.234405,1656247981.0,-59.99832,136,8,-2.735601e-08
120,8.303609,1656247981.0,-59.99846,136,8,-2.862407e-08
121,8.372801,1656247981.0,-59.99838,136,8,-2.833054e-08
122,8.441998,1656247982.0,-59.99841,136,8,-2.818831e-08
123,8.511201,1656247982.0,-59.99841,136,8,-2.792105e-08
124,8.580414,1656247982.0,-59.99841,136,8,-2.745196e-08
125,8.649607,1656247982.0,-59.99858,136,8,-2.873572e-08
126,8.718814,1656247982.0,-59.99834,136,8,-2.761979e-08
127,8.788012,1656247982.0,-59.99841,136,8,-2.79582e-08
128,8.857205,1656247982.0,-59.99847,136,8,-2.817705e-08
