,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656251027.0,-59.99845,136,8,-3.811089e-08
1,0.06923192,1656251027.0,-59.9985,136,8,-3.866086e-08
2,0.1384651,1656251027.0,-59.99843,136,8,-3.848808e-08
3,0.2076936,1656251027.0,-59.99842,136,8,-3.782046e-08
4,0.2769184,1656251028.0,-59.99846,136,8,-3.825917e-08
5,0.3461397,1656251028.0,-59.99847,136,8,-3.876199e-08
6,0.415358,1656251028.0,-59.99849,136,8,-3.863327e-08
7,0.4845986,1656251028.0,-59.99841,136,8,-3.76352e-08
8,0.5538223,1656251028.0,-59.99842,136,8,-3.826614e-08
9,0.6230551,1656251028.0,-59.99843,136,8,-3.831872e-08
10,0.6922853,1656251028.0,-59.99847,136,8,-3.828806e-08
11,0.7615221,1656251028.0,-59.99846,136,8,-3.859133e-08
12,0.8307417,1656251028.0,-59.99838,136,8,-3.775196e-08
13,0.8999788,1656251028.0,-59.99853,136,8,-3.876252e-08
14,0.9691924,1656251028.0,-59.99843,136,8,-3.811904e-08
15,1.038422,1656251028.0,-59.9985,136,8,-3.823275e-08
16,1.107644,1656251028.0,-59.99849,136,8,-3.801971e-08
17,1.176865,1656251028.0,-59.99852,136,8,-3.804111e-08
18,1.246093,1656251028.0,-59.99855,136,8,-3.859489e-08
19,1.315326,1656251029.0,-59.99852,136,8,-3.822582e-08
20,1.384565,1656251029.0,-59.99853,136,8,-3.842553e-08
21,1.45379,1656251029.0,-59.99849,136,8,-3.807886e-08
22,1.523017,1656251029.0,-59.99846,136,8,-3.841101e-08
23,1.592231,1656251029.0,-59.99845,136,8,-3.80102e-08
24,1.661468,1656251029.0,-59.99841,136,8,-3.808812e-08
25,1.7307,1656251029.0,-59.99854,136,8,-3.794914e-08
26,1.799926,1656251029.0,-59.99841,136,8,-3.825199e-08
27,1.869149,1656251029.0,-59.99841,136,8,-3.803583e-08
28,1.938383,1656251029.0,-59.99844,136,8,-3.834009e-08
29,2.007623,1656251029.0,-59.99841,136,8,-3.788123e-08
30,2.076852,1656251029.0,-59.99838,136,8,-3.80256e-08
31,2.146066,1656251029.0,-59.99843,136,8,-3.813151e-08
32,2.215292,1656251029.0,-59.99847,136,8,-3.878906e-08
33,2.28452,1656251030.0,-59.99843,136,8,-3.821949e-08
34,2.353745,1656251030.0,-59.99841,136,8,-3.815374e-08
35,2.422975,1656251030.0,-59.99848,136,8,-3.825238e-08
36,2.492195,1656251030.0,-59.99843,136,8,-3.836406e-08
37,2.561416,1656251030.0,-59.99847,136,8,-3.822237e-08
38,2.630636,1656251030.0,-59.99842,136,8,-3.858697e-08
39,2.699859,1656251030.0,-59.99846,136,8,-3.828913e-08
40,2.769088,1656251030.0,-59.99841,136,8,-3.837349e-08
41,2.838307,1656251030.0,-59.99833,136,8,-3.804438e-08
42,2.907544,1656251030.0,-59.99833,136,8,-3.853415e-08
43,2.976764,1656251030.0,-59.99838,136,8,-3.801794e-08
44,3.045983,1656251030.0,-59.99847,136,8,-3.883678e-08
45,3.115206,1656251030.0,-59.99852,136,8,-3.863013e-08
46,3.184431,1656251030.0,-59.99837,136,8,-3.770773e-08
47,3.253654,1656251030.0,-59.99841,136,8,-3.826587e-08
48,3.322887,1656251031.0,-59.99839,136,8,-3.783866e-08
49,3.392108,1656251031.0,-59.9985,136,8,-3.897077e-08
50,3.461325,1656251031.0,-59.99849,136,8,-3.819048e-08
51,3.530566,1656251031.0,-59.9984,136,8,-3.829193e-08
