,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656232542.0,-59.99884,136,8,-5.030841e-09
1,0.0692365,1656232542.0,-59.99876,136,8,-3.995277e-09
2,0.1384646,1656232542.0,-59.99874,136,8,-4.407214e-09
3,0.2076968,1656232542.0,-59.99873,136,8,-4.089504e-09
4,0.2769164,1656232542.0,-59.9988,136,8,-4.590373e-09
5,0.3461422,1656232542.0,-59.99881,136,8,-4.603408e-09
6,0.4153718,1656232542.0,-59.99873,136,8,-4.40549e-09
7,0.4845947,1656232542.0,-59.99877,136,8,-4.540582e-09
8,0.553828,1656232542.0,-59.99877,136,8,-5.066537e-09
9,0.6230434,1656232542.0,-59.9988,136,8,-4.316706e-09
10,0.6922838,1656232542.0,-59.99868,136,8,-3.80362e-09
11,0.7615142,1656232542.0,-59.99883,136,8,-5.095127e-09
12,0.8307394,1656232543.0,-59.99879,136,8,-4.980375e-09
13,0.899975,1656232543.0,-59.99892,136,8,-5.002354e-09
14,0.9692148,1656232543.0,-59.99871,136,8,-3.989348e-09
15,1.038457,1656232543.0,-59.99866,136,8,-3.893177e-09
16,1.107694,1656232543.0,-59.99881,136,8,-4.689914e-09
17,1.176911,1656232543.0,-59.99883,136,8,-4.849118e-09
18,1.246125,1656232543.0,-59.9988,136,8,-4.454282e-09
19,1.315354,1656232543.0,-59.99885,136,8,-4.562629e-09
20,1.384582,1656232543.0,-59.99874,136,8,-4.289278e-09
21,1.453816,1656232543.0,-59.9988,136,8,-4.382558e-09
22,1.523036,1656232543.0,-59.99875,136,8,-3.974253e-09
23,1.592266,1656232543.0,-59.99877,136,8,-4.308286e-09
24,1.661491,1656232543.0,-59.99874,136,8,-4.042556e-09
25,1.730718,1656232543.0,-59.9988,136,8,-4.567581e-09
26,1.799945,1656232544.0,-59.99887,136,8,-4.864247e-09
27,1.86917,1656232544.0,-59.99886,136,8,-4.901731e-09
28,1.938396,1656232544.0,-59.99883,136,8,-4.226453e-09
29,2.007615,1656232544.0,-59.99876,136,8,-4.402908e-09
30,2.076844,1656232544.0,-59.99884,136,8,-4.425162e-09
31,2.146069,1656232544.0,-59.99881,136,8,-4.603415e-09
32,2.215303,1656232544.0,-59.99874,136,8,-4.285321e-09
33,2.284535,1656232544.0,-59.99885,136,8,-4.686175e-09
34,2.35376,1656232544.0,-59.99879,136,8,-4.240789e-09
35,2.422996,1656232544.0,-59.99874,136,8,-4.236272e-09
36,2.492236,1656232544.0,-59.99879,136,8,-4.541415e-09
37,2.561474,1656232544.0,-59.99874,136,8,-4.339824e-09
38,2.63069,1656232544.0,-59.99874,136,8,-4.384572e-09
39,2.699917,1656232544.0,-59.99884,136,8,-4.915966e-09
40,2.769136,1656232544.0,-59.99879,136,8,-4.195526e-09
41,2.83836,1656232545.0,-59.99874,136,8,-4.415711e-09
42,2.907587,1656232545.0,-59.99883,136,8,-4.676766e-09
43,2.976809,1656232545.0,-59.99878,136,8,-4.113583e-09
44,3.046043,1656232545.0,-59.99882,136,8,-4.859554e-09
45,3.115272,1656232545.0,-59.99868,136,8,-4.158355e-09
46,3.184485,1656232545.0,-59.99875,136,8,-4.436381e-09
47,3.253702,1656232545.0,-59.99871,136,8,-4.063308e-09
48,3.322931,1656232545.0,-59.99878,136,8,-4.198136e-09
49,3.392149,1656232545.0,-59.99879,136,8,-4.536673e-09
50,3.46138,1656232545.0,-59.99882,136,8,-4.968237e-09
51,3.530607,1656232545.0,-59.9988,136,8,-4.410687e-09
52,3.59984,1656232545.0,-59.99886,136,8,-4.723658e-09
53,3.669074,1656232545.0,-59.99878,136,8,-4.177133e-09
54,3.738298,1656232545.0,-59.99879,136,8,-4.615141e-09
55,3.807527,1656232546.0,-59.99884,136,8,-4.941163e-09
56,3.876753,1656232546.0,-59.99876,136,8,-3.867363e-09
57,3.945987,1656232546.0,-59.9988,136,8,-4.411016e-09
58,4.015225,1656232546.0,-59.99884,136,8,-4.493531e-09
59,4.084441,1656232546.0,-59.99877,136,8,-4.191754e-09
60,4.15366,1656232546.0,-59.99885,136,8,-4.208062e-09
61,4.222896,1656232546.0,-59.99889,136,8,-4.832883e-09
62,4.292118,1656232546.0,-59.99884,136,8,-4.090377e-09
63,4.361358,1656232546.0,-59.99887,136,8,-4.455635e-09
64,4.430587,1656232546.0,-59.9988,136,8,-4.373218e-09
65,4.499811,1656232546.0,-59.9989,136,8,-4.414067e-09
66,4.569025,1656232546.0,-59.99888,136,8,-4.445382e-09
67,4.638249,1656232546.0,-59.99876,136,8,-4.075541e-09
68,4.707463,1656232546.0,-59.99884,136,8,-4.745344e-09
69,4.77669,1656232546.0,-59.99878,136,8,-4.36958e-09
70,4.845915,1656232547.0,-59.99882,136,8,-4.421003e-09
71,4.915156,1656232547.0,-59.99882,136,8,-4.743487e-09
72,4.984377,1656232547.0,-59.99886,136,8,-4.352848e-09
73,5.053611,1656232547.0,-59.99881,136,8,-4.068212e-09
74,5.122838,1656232547.0,-59.99893,136,8,-5.160794e-09
