,REL,SEC,SOUR,SOURSTAT,STAT,READ
0,0.0,1656259284.0,-129.999,136,8,-7.541364e-07
1,0.0692178,1656259284.0,-129.9991,136,8,-7.51896e-07
2,0.1384294,1656259284.0,-129.999,136,8,-7.527809e-07
3,0.2076427,1656259284.0,-129.9989,136,8,-7.483754e-07
4,0.2768541,1656259284.0,-129.9991,136,8,-7.50794e-07
5,0.3460501,1656259285.0,-129.999,136,8,-7.519806e-07
6,0.415252,1656259285.0,-129.999,136,8,-7.504319e-07
7,0.4844589,1656259285.0,-129.9989,136,8,-7.540139e-07
8,0.5536758,1656259285.0,-129.999,136,8,-7.52306e-07
9,0.6228785,1656259285.0,-129.999,136,8,-7.509442e-07
10,0.6920825,1656259285.0,-129.9991,136,8,-7.532445e-07
11,0.7612867,1656259285.0,-129.999,136,8,-7.513972e-07
12,0.8305013,1656259285.0,-129.999,136,8,-7.517983e-07
13,0.8997128,1656259285.0,-129.999,136,8,-7.525533e-07
14,0.9689111,1656259285.0,-129.999,136,8,-7.507803e-07
15,1.038114,1656259285.0,-129.999,136,8,-7.52004e-07
16,1.107323,1656259285.0,-129.9991,136,8,-7.519908e-07
17,1.176524,1656259285.0,-129.9991,136,8,-7.52298e-07
18,1.245731,1656259285.0,-129.999,136,8,-7.510783e-07
19,1.314935,1656259285.0,-129.999,136,8,-7.513176e-07
20,1.38414,1656259286.0,-129.999,136,8,-7.507281e-07
21,1.453336,1656259286.0,-129.9992,136,8,-7.502688e-07
22,1.522535,1656259286.0,-129.9991,136,8,-7.517467e-07
23,1.591736,1656259286.0,-129.999,136,8,-7.500695e-07
24,1.660938,1656259286.0,-129.999,136,8,-7.521033e-07
25,1.730137,1656259286.0,-129.999,136,8,-7.513927e-07
26,1.799352,1656259286.0,-129.999,136,8,-7.521536e-07
27,1.868556,1656259286.0,-129.9989,136,8,-7.507867e-07
28,1.937773,1656259286.0,-129.999,136,8,-7.502193e-07
29,2.006982,1656259286.0,-129.9989,136,8,-7.518146e-07
30,2.076186,1656259286.0,-129.999,136,8,-7.506285e-07
31,2.145394,1656259286.0,-129.999,136,8,-7.521481e-07
32,2.214611,1656259286.0,-129.999,136,8,-7.495763e-07
33,2.283806,1656259286.0,-129.999,136,8,-7.511332e-07
34,2.353009,1656259287.0,-129.999,136,8,-7.500978e-07
35,2.422224,1656259287.0,-129.999,136,8,-7.503172e-07
36,2.491419,1656259287.0,-129.999,136,8,-7.502867e-07
37,2.56062,1656259287.0,-129.999,136,8,-7.523174e-07
38,2.629825,1656259287.0,-129.9991,136,8,-7.526759e-07
39,2.699036,1656259287.0,-129.999,136,8,-7.489043e-07
40,2.768237,1656259287.0,-129.999,136,8,-7.510403e-07
41,2.837452,1656259287.0,-129.999,136,8,-7.506194e-07
42,2.906663,1656259287.0,-129.9991,136,8,-7.490624e-07
43,2.975863,1656259287.0,-129.999,136,8,-7.510986e-07
44,3.04507,1656259287.0,-129.999,136,8,-7.498871e-07
45,3.114279,1656259287.0,-129.999,136,8,-7.514616e-07
46,3.183477,1656259287.0,-129.9989,136,8,-7.490507e-07
47,3.252671,1656259287.0,-129.9989,136,8,-7.50326e-07
48,3.321882,1656259287.0,-129.9989,136,8,-7.491426e-07
49,3.391095,1656259288.0,-129.9989,136,8,-7.531935e-07
50,3.460288,1656259288.0,-129.9991,136,8,-7.499714e-07
51,3.529486,1656259288.0,-129.9989,136,8,-7.501937e-07
52,3.598693,1656259288.0,-129.9989,136,8,-7.499977e-07
53,3.667903,1656259288.0,-129.9989,136,8,-7.506543e-07
