#Col	Row	Count	Time
27	0	0	20220509113906
27	1	20	20220509113912
27	2	20	20220509113918
27	3	20	20220509113924
27	4	20	20220509113931
27	5	0	20220509113937
27	6	0	20220509113942
27	7	0	20220509113947
27	8	0	20220509113953
27	9	20	20220509113958
27	10	0	20220509114004
27	11	20	20220509114009
27	12	0	20220509114016
27	13	0	20220509114021
27	14	0	20220509114026
27	15	20	20220509114031
27	16	20	20220509114037
27	17	0	20220509114044
27	18	0	20220509114049
27	19	20	20220509114054
27	20	0	20220509114101
27	21	20	20220509114106
27	22	20	20220509114112
27	23	20	20220509114118
27	24	0	20220509114125
27	25	20	20220509114130
27	26	0	20220509114136
27	27	20	20220509114141
27	28	0	20220509114148
27	29	0	20220509114153
27	30	20	20220509114158
27	31	0	20220509114204
27	32	20	20220509114210
27	33	0	20220509114216
27	34	0	20220509114221
