#Col	Row	Count	Time
4	0	0	20220509092756
4	1	0	20220509092801
4	2	20	20220509092806
4	3	20	20220509092813
4	4	0	20220509092819
4	5	0	20220509092824
4	6	20	20220509092829
4	7	0	20220509092836
4	8	0	20220509092841
4	9	0	20220509092846
4	10	0	20220509092851
4	11	20	20220509092856
4	12	0	20220509092903
4	13	20	20220509092908
4	14	0	20220509092914
4	15	0	20220509092920
4	16	20	20220509092925
4	17	0	20220509092931
4	18	0	20220509092936
4	19	0	20220509092941
4	20	20	20220509092947
4	21	20	20220509092953
4	22	0	20220509092959
4	23	20	20220509093005
4	24	20	20220509093011
4	25	0	20220509093017
4	26	20	20220509093022
4	27	0	20220509093029
4	28	0	20220509093034
4	29	20	20220509093039
4	30	20	20220509093046
4	31	20	20220509093052
4	32	0	20220509093058
4	33	20	20220509093103
4	34	0	20220509093110
