Col	Row	Count	Time
7	0	0	beam_20220622-162207
7	1	5	beam_20220622-162208
7	2	0	beam_20220622-162210
7	3	0	beam_20220622-162211
7	4	5	beam_20220622-162212
7	5	5	beam_20220622-162213
7	6	5	beam_20220622-162215
7	7	0	beam_20220622-162217
7	8	5	beam_20220622-162218
7	9	5	beam_20220622-162220
7	10	5	beam_20220622-162221
7	11	0	beam_20220622-162223
7	12	5	beam_20220622-162224
7	13	0	beam_20220622-162226
7	14	5	beam_20220622-162227
7	15	5	beam_20220622-162228
7	16	0	beam_20220622-162230
7	17	0	beam_20220622-162231
7	20	0	beam_20220622-162232
7	21	5	beam_20220622-162233
7	22	5	beam_20220622-162235
7	23	0	beam_20220622-162237
7	24	0	beam_20220622-162238
7	25	5	beam_20220622-162239
7	26	5	beam_20220622-162241
7	27	5	beam_20220622-162242
7	28	0	beam_20220622-162244
7	29	0	beam_20220622-162245
7	30	0	beam_20220622-162246
7	31	5	beam_20220622-162247
7	32	0	beam_20220622-162249
7	33	0	beam_20220622-162250
7	34	0	beam_20220622-162251
