#Col	Row	Count	Time
34	0	1	20220507212253
34	1	838	20220507212301
34	2	1	20220507213321
34	3	0	20220507213329
34	4	0	20220507213336
34	5	0	20220507213343
34	6	0	20220507213351
34	7	0	20220507213358
34	8	0	20220507213405
34	9	4	20220507213412
34	10	0	20220507213422
34	11	2	20220507213739
34	12	975	20220507213747
34	13	0	20220507214945
34	14	1000	20220507214952
34	15	36	20220507220207
34	16	1000	20220507220240
34	17	1000	20220507221454
34	18	1	20220507222708
34	19	0	20220507222716
34	20	0	20220507222723
34	21	0	20220507222731
34	22	1	20220507222738
34	23	1000	20220507222746
34	24	4	20220507224000
34	25	1000	20220507224010
34	26	0	20220507225225
34	27	0	20220507225232
34	28	0	20220507225240
34	29	0	20220507225247
34	30	0	20220507225254
34	31	0	20220507225301
34	32	0	20220507225308
34	33	0	20220507225315
34	34	1	20220507225322
