#Col	Row	Count	Time
23	0	0	20220507061430
23	1	0	20220507061437
23	2	0	20220507061444
23	3	886	20220507061452
23	4	0	20220507062559
23	5	0	20220507062606
23	6	1000	20220507062613
23	7	1000	20220507063834
23	8	3	20220507065056
23	9	0	20220507065105
23	10	0	20220507065113
23	11	1000	20220507065120
23	12	1000	20220507070342
23	13	0	20220507071604
23	14	0	20220507071611
23	15	1000	20220507071618
23	16	4	20220507072839
23	17	1000	20220507072849
23	18	0	20220507074111
23	19	0	20220507074118
23	20	0	20220507074125
23	21	1	20220507074132
23	22	0	20220507074140
23	23	19	20220507074147
23	24	0	20220507074208
23	25	1000	20220507074215
23	26	1	20220507075437
23	27	0	20220507075445
23	28	0	20220507075453
23	29	0	20220507075500
23	30	1000	20220507075507
23	31	0	20220507080729
23	32	2	20220507080736
23	33	1000	20220507080745
23	34	0	20220507082007
